pm2.5,pm10,no,no2,so2,co,nox,timestamp
53.54,162.86,,,0.44,0.83,,2021-09-01 21:45:00
40.0,120.0,,,0.47,0.77,,2021-09-01 22:00:00
40.0,120.0,,,0.43,0.78,,2021-09-01 22:15:00
40.0,120.0,,,0.72,0.82,,2021-09-01 22:30:00
38.86,103.08,,,0.7,0.86,,2021-09-01 22:45:00
,,,,0.7,0.83,,2021-09-01 23:00:00
,,,,0.96,0.81,,2021-09-01 23:15:00
,,,,0.91,0.86,,2021-09-01 23:30:00
,,,,0.61,0.88,,2021-09-01 23:45:00
48.0,70.0,,,0.65,0.83,,2021-09-02 00:00:00
48.0,70.0,,,0.72,0.78,,2021-09-02 00:15:00
48.0,70.0,,,0.54,0.76,,2021-09-02 00:30:00
48.0,95.71,,,0.84,0.74,,2021-09-02 00:45:00
48.0,250.0,,,0.95,0.68,,2021-09-02 01:00:00
48.0,250.0,,,0.71,0.63,,2021-09-02 01:15:00
48.0,250.0,,,0.87,0.62,,2021-09-02 01:30:00
48.0,247.14,,,0.77,0.6,,2021-09-02 01:45:00
48.0,230.0,,,0.78,0.53,,2021-09-02 02:00:00
48.0,230.0,,,0.83,0.48,,2021-09-02 02:15:00
48.0,230.0,,,0.72,0.47,,2021-09-02 02:30:00
48.0,182.86,,,0.64,0.44,,2021-09-02 02:45:00
,,,,0.62,0.38,,2021-09-02 03:00:00
,,,,0.64,0.37,,2021-09-02 03:15:00
,,,,0.74,0.39,,2021-09-02 03:30:00
,,,,0.87,0.36,,2021-09-02 03:45:00
48.0,,,,0.62,0.35,,2021-09-02 04:00:00
48.0,,,,0.34,0.33,,2021-09-02 04:15:00
48.0,,,,0.47,0.31,,2021-09-02 04:30:00
,,,,0.88,0.32,,2021-09-02 04:45:00
48.0,320.0,,,0.68,0.31,,2021-09-02 05:00:00
48.0,320.0,,,0.71,0.3,,2021-09-02 05:15:00
48.0,320.0,,,0.54,0.34,,2021-09-02 05:30:00
48.0,275.71,,,0.64,0.33,,2021-09-02 05:45:00
,,,,0.74,0.29,,2021-09-02 06:00:00
,,,,0.98,0.3,,2021-09-02 06:15:00
,,,,1.02,0.3,,2021-09-02 06:30:00
,,,,0.68,0.3,,2021-09-02 06:45:00
,,,,0.4,0.29,,2021-09-02 07:00:00
,,,,0.37,0.28,,2021-09-02 07:15:00
,,,,0.66,0.31,,2021-09-02 07:30:00
,,,,0.55,0.33,,2021-09-02 07:45:00
,,,,0.4,0.32,,2021-09-02 08:00:00
,,,,0.74,0.3,,2021-09-02 08:15:00
,,,,0.56,0.31,,2021-09-02 08:30:00
,,,,0.73,0.28,,2021-09-02 08:45:00
48.0,160.0,,,0.92,0.25,,2021-09-02 09:00:00
48.0,160.0,,,1.04,0.27,,2021-09-02 09:15:00
48.0,160.0,,,1.14,0.31,,2021-09-02 09:30:00
48.0,136.92,,,0.69,0.31,,2021-09-02 09:45:00
,,,,0.86,0.27,,2021-09-02 10:00:00
,,,,0.6,0.29,,2021-09-02 10:15:00
,,,,0.77,0.31,,2021-09-02 10:30:00
,,,,0.88,0.33,,2021-09-02 10:45:00
,,,,0.71,0.3,,2021-09-02 11:00:00
,,,,0.88,0.3,,2021-09-02 11:15:00
,,,,0.58,0.31,,2021-09-02 11:30:00
,,,,0.37,0.29,,2021-09-02 11:45:00
48.0,60.0,,,0.7,0.28,,2021-09-02 12:00:00
48.0,60.0,,,0.83,0.27,,2021-09-02 12:15:00
48.0,60.0,,,0.92,0.27,,2021-09-02 12:30:00
48.0,80.0,,,1.12,0.28,,2021-09-02 12:45:00
48.0,200.0,,,0.99,0.28,,2021-09-02 13:00:00
48.0,200.0,,,0.74,0.29,,2021-09-02 13:15:00
48.0,200.0,,,0.83,0.33,,2021-09-02 13:30:00
48.0,170.77,,,0.93,0.33,,2021-09-02 13:45:00
,,,,0.83,0.32,,2021-09-02 14:00:00
,,,,0.67,0.31,,2021-09-02 14:15:00
,,,,0.75,0.32,,2021-09-02 14:30:00
,,,,0.96,0.3,,2021-09-02 14:45:00
,,,,0.98,0.31,,2021-09-02 15:00:00
,,,,0.81,0.31,,2021-09-02 15:15:00
,,,,0.93,0.31,,2021-09-02 15:30:00
,,,,0.73,0.32,,2021-09-02 15:45:00
48.0,60.0,,,0.73,0.3,,2021-09-02 16:00:00
48.0,60.0,,,0.78,0.3,,2021-09-02 16:15:00
48.0,60.0,,,0.84,0.3,,2021-09-02 16:30:00
48.0,84.29,,,0.98,0.33,,2021-09-02 16:45:00
,,,,0.29,0.2,,2021-09-02 17:15:00
,,,,0.52,0.23,,2021-09-02 17:30:00
,,,,0.6,0.26,,2021-09-02 17:45:00
,,,,0.43,0.29,,2021-09-02 18:00:00
,,,,0.41,0.34,,2021-09-02 18:15:00
,,,,0.52,0.39,,2021-09-02 18:30:00
,77.14,,,0.8,0.45,,2021-09-02 18:45:00
,540.0,,,1.0,0.48,,2021-09-02 19:00:00
,540.0,,,0.89,0.5,,2021-09-02 19:15:00
,540.0,,,0.9,0.53,,2021-09-02 19:30:00
,464.29,,,0.61,0.58,,2021-09-02 19:45:00
,,,,0.29,0.57,,2021-09-02 20:00:00
,,,,0.51,0.65,,2021-09-02 20:15:00
,,,,0.93,0.76,,2021-09-02 20:30:00
,,,,0.59,0.85,,2021-09-02 20:45:00
,,,,0.56,0.86,,2021-09-02 21:00:00
,,,,0.85,0.82,,2021-09-02 21:15:00
,,,,0.48,0.8,,2021-09-02 21:30:00
,21.43,,,0.36,0.79,,2021-09-02 21:45:00
,150.0,,,0.38,0.72,,2021-09-02 22:00:00
,150.0,,,0.83,0.69,,2021-09-02 22:15:00
,150.0,,,0.83,0.68,,2021-09-02 22:30:00
,150.0,,,0.35,0.64,,2021-09-02 22:45:00
,150.0,,,0.81,0.6,,2021-09-02 23:00:00
,150.0,,,0.68,0.57,,2021-09-02 23:15:00
,150.0,,,0.43,0.55,,2021-09-02 23:30:00
,145.71,,,0.44,0.52,,2021-09-02 23:45:00
,120.0,,,0.47,0.45,,2021-09-03 00:00:00
,120.0,,,0.75,0.39,,2021-09-03 00:15:00
,120.0,,,0.5,0.4,,2021-09-03 00:30:00
,104.29,,,0.58,0.38,,2021-09-03 00:45:00
,10.0,,,0.82,0.34,,2021-09-03 01:00:00
,10.0,,,0.9,0.31,,2021-09-03 01:15:00
,10.0,,,0.9,0.3,,2021-09-03 01:30:00
,10.0,,,0.8,0.33,,2021-09-03 01:45:00
,10.0,,,1.1,0.29,,2021-09-03 02:00:00
,10.0,,,0.91,0.28,,2021-09-03 02:15:00
,10.0,,,0.79,0.27,,2021-09-03 02:30:00
,21.43,,,0.54,0.25,,2021-09-03 02:45:00
,90.0,,,0.87,0.26,,2021-09-03 03:00:00
,90.0,,,0.96,0.24,,2021-09-03 03:15:00
,90.0,,,0.84,0.28,,2021-09-03 03:30:00
,93.08,,,0.51,0.25,,2021-09-03 03:45:00
,110.0,,,0.77,0.23,,2021-09-03 04:00:00
,110.0,,,0.72,0.22,,2021-09-03 04:15:00
,110.0,,,0.76,0.21,,2021-09-03 04:30:00
,95.71,,,0.61,0.21,,2021-09-03 04:45:00
,10.0,,,0.57,0.17,,2021-09-03 05:00:00
,10.0,,,0.61,0.18,,2021-09-03 05:15:00
,10.0,,,0.7,0.21,,2021-09-03 05:30:00
,11.43,,,0.59,0.22,,2021-09-03 05:45:00
,20.0,,,0.36,0.21,,2021-09-03 06:00:00
,20.0,,,0.55,0.19,,2021-09-03 06:15:00
,20.0,,,0.4,0.2,,2021-09-03 06:30:00
,34.29,,,0.56,0.21,,2021-09-03 06:45:00
,120.0,,,0.74,0.21,,2021-09-03 07:00:00
,120.0,,,0.91,0.2,,2021-09-03 07:15:00
,120.0,,,1.01,0.23,,2021-09-03 07:30:00
,127.14,,,0.85,0.25,,2021-09-03 07:45:00
,170.0,,,1.06,0.22,,2021-09-03 08:00:00
,170.0,,,0.82,0.24,,2021-09-03 08:15:00
,,,,0.36,0.12,,2021-09-03 08:45:00
,,,,0.84,0.19,,2021-09-03 09:00:00
,,,,0.31,0.09,,2021-09-03 09:15:00
,,,,0.39,0.16,,2021-09-03 09:30:00
,,,,0.62,0.17,,2021-09-03 09:45:00
,,,,0.56,0.18,,2021-09-03 10:00:00
,,,,0.87,0.19,,2021-09-03 10:15:00
,,,,1.17,0.24,,2021-09-03 10:30:00
,14.29,,,0.95,0.25,,2021-09-03 10:45:00
,100.0,,,0.7,0.25,,2021-09-03 11:00:00
,100.0,,,0.63,0.14,,2021-09-03 11:15:00
,100.0,,,0.49,0.24,,2021-09-03 11:30:00
,111.43,,,0.8,0.16,,2021-09-03 11:45:00
,180.0,,,0.54,0.18,,2021-09-03 12:00:00
,180.0,,,0.75,0.14,,2021-09-03 12:15:00
,180.0,,,0.68,0.07,,2021-09-03 12:30:00
3.43,217.14,,,0.55,0.07,,2021-09-03 12:45:00
24.0,440.0,,,0.49,0.12,,2021-09-03 13:00:00
24.0,440.0,,,0.56,0.19,,2021-09-03 13:15:00
24.0,440.0,,,0.59,0.29,,2021-09-03 13:30:00
22.86,378.57,,,0.37,0.39,,2021-09-03 13:45:00
,,,,0.55,0.38,,2021-09-03 14:00:00
,,,,0.59,0.41,,2021-09-03 14:15:00
,,,,0.27,0.4,,2021-09-03 14:45:00
,,,,0.33,0.42,,2021-09-03 15:00:00
,,,,0.39,0.47,,2021-09-03 15:15:00
,,,,0.32,0.51,,2021-09-03 15:30:00
1.14,4.29,,,0.31,0.52,,2021-09-03 15:45:00
16.0,30.0,,,0.71,0.52,,2021-09-03 16:00:00
16.0,30.0,,,1.1,0.54,,2021-09-03 16:15:00
16.0,30.0,,,0.68,0.57,,2021-09-03 16:30:00
16.0,37.14,,,0.43,0.56,,2021-09-03 16:45:00
16.0,80.0,,,1.15,0.53,,2021-09-03 17:00:00
16.0,80.0,,,1.03,0.54,,2021-09-03 17:15:00
16.0,80.0,,,0.73,0.55,,2021-09-03 17:30:00
16.57,97.14,,,1.14,0.59,,2021-09-03 17:45:00
24.0,200.0,,,0.46,0.57,,2021-09-03 18:00:00
24.0,200.0,,,0.8,0.56,,2021-09-03 18:15:00
24.0,200.0,,,0.35,0.64,,2021-09-03 18:30:00
24.57,172.86,,,0.54,0.74,,2021-09-03 18:45:00
,,,,0.48,0.73,,2021-09-03 19:00:00
,,,,0.91,0.69,,2021-09-03 19:15:00
,,,,1.04,0.68,,2021-09-03 19:30:00
,,,,0.74,0.68,,2021-09-03 19:45:00
,,,,0.77,0.64,,2021-09-03 20:00:00
,,,,0.56,0.66,,2021-09-03 20:15:00
,,,,0.44,0.69,,2021-09-03 20:30:00
,,,,0.95,0.73,,2021-09-03 20:45:00
24.0,60.0,,,0.8,0.71,,2021-09-03 21:00:00
24.0,60.0,,,0.63,0.69,,2021-09-03 21:15:00
24.0,60.0,,,0.77,0.73,,2021-09-03 21:30:00
24.0,67.14,,,0.61,0.75,,2021-09-03 21:45:00
24.0,110.0,,,0.82,0.67,,2021-09-03 22:00:00
24.0,110.0,,,0.91,0.67,,2021-09-03 22:15:00
24.0,110.0,,,0.43,0.69,,2021-09-03 22:30:00
23.38,95.71,,,1.08,0.71,,2021-09-03 22:45:00
,,,,0.77,0.68,,2021-09-03 23:00:00
,,,,1.12,0.63,,2021-09-03 23:15:00
,,,,1.0,0.6,,2021-09-03 23:30:00
,,,,0.48,0.59,,2021-09-03 23:45:00
,,,,1.09,0.55,,2021-09-04 00:00:00
,,,,0.75,0.58,,2021-09-04 00:15:00
,,,,0.93,0.55,,2021-09-04 00:30:00
24.57,28.57,,,1.04,0.53,,2021-09-04 00:45:00
32.0,80.0,,,1.17,0.47,,2021-09-04 01:00:00
32.0,80.0,,,0.98,0.45,,2021-09-04 01:15:00
32.0,80.0,,,0.42,0.45,,2021-09-04 01:30:00
30.86,87.14,,,1.1,0.46,,2021-09-04 01:45:00
16.0,130.0,,,0.9,0.4,,2021-09-04 02:00:00
16.0,130.0,,,1.08,0.37,,2021-09-04 02:15:00
16.0,130.0,,,0.62,0.35,,2021-09-04 02:30:00
16.0,112.86,,,1.08,0.33,,2021-09-04 02:45:00
,,,,0.58,0.27,,2021-09-04 03:00:00
,,,,1.02,0.26,,2021-09-04 03:15:00
,,,,0.74,0.26,,2021-09-04 03:30:00
,,,,0.81,0.26,,2021-09-04 03:45:00
,,,,1.01,0.28,,2021-09-04 04:00:00
,,,,0.44,0.27,,2021-09-04 04:15:00
,,,,0.54,0.31,,2021-09-04 04:30:00
16.0,26.92,,,0.66,0.33,,2021-09-04 04:45:00
16.0,120.0,,,0.75,0.29,,2021-09-04 05:00:00
16.0,120.0,,,0.66,0.28,,2021-09-04 05:15:00
16.0,120.0,,,0.73,0.31,,2021-09-04 05:30:00
16.67,127.14,,,0.5,0.33,,2021-09-04 05:45:00
24.0,170.0,,,0.97,0.28,,2021-09-04 06:00:00
24.0,170.0,,,1.02,0.25,,2021-09-04 06:15:00
24.0,170.0,,,0.7,0.25,,2021-09-04 06:30:00
24.0,147.14,,,0.99,0.26,,2021-09-04 06:45:00
,,,,0.86,0.23,,2021-09-04 07:00:00
,,,,0.27,0.14,,2021-09-04 07:30:00
,,,,0.77,0.15,,2021-09-04 07:45:00
,,,,0.64,0.15,,2021-09-04 08:00:00
,,,,1.08,0.21,,2021-09-04 08:15:00
,,,,0.81,0.26,,2021-09-04 08:30:00
1.71,15.71,,,0.93,0.29,,2021-09-04 08:45:00
24.0,110.0,,,0.98,0.27,,2021-09-04 09:00:00
24.0,110.0,,,0.62,0.29,,2021-09-04 09:15:00
24.0,110.0,,,1.03,0.3,,2021-09-04 09:30:00
23.43,114.29,,,0.72,0.29,,2021-09-04 09:45:00
16.0,140.0,,,0.37,0.24,,2021-09-04 10:00:00
16.0,140.0,,,0.86,0.24,,2021-09-04 10:15:00
16.0,140.0,,,0.51,0.22,,2021-09-04 10:30:00
15.43,141.43,,,0.91,0.24,,2021-09-04 10:45:00
8.0,150.0,,,0.59,0.27,,2021-09-04 11:00:00
8.0,150.0,,,0.68,0.31,,2021-09-04 11:15:00
8.0,150.0,,,0.72,0.34,,2021-09-04 11:30:00
8.0,130.0,,,0.84,0.37,,2021-09-04 11:45:00
8.0,10.0,,,0.54,0.35,,2021-09-04 12:00:00
8.0,10.0,,,0.82,0.36,,2021-09-04 12:15:00
8.0,10.0,,,0.37,0.38,,2021-09-04 12:30:00
9.14,15.71,,,0.58,0.4,,2021-09-04 12:45:00
24.0,50.0,,,0.62,0.41,,2021-09-04 13:00:00
24.0,50.0,,,0.48,0.47,,2021-09-04 13:15:00
24.0,50.0,,,0.35,0.52,,2021-09-04 13:30:00
24.0,64.29,,,0.61,0.54,,2021-09-04 13:45:00
16.0,150.0,,,0.77,0.53,,2021-09-04 14:00:00
16.0,150.0,,,1.08,0.57,,2021-09-04 14:15:00
16.0,150.0,,,0.98,0.57,,2021-09-04 14:30:00
16.0,146.92,,,0.34,0.57,,2021-09-04 14:45:00
16.0,130.0,,,0.75,0.52,,2021-09-04 15:00:00
16.0,130.0,,,0.68,0.46,,2021-09-04 15:15:00
16.0,130.0,,,0.6,0.46,,2021-09-04 15:30:00
15.43,112.86,,,0.74,0.44,,2021-09-04 15:45:00
8.0,10.0,,,0.62,0.42,,2021-09-04 16:00:00
8.0,10.0,,,0.38,0.45,,2021-09-04 16:15:00
8.0,10.0,,,0.75,0.5,,2021-09-04 16:30:00
8.0,12.86,,,0.68,0.55,,2021-09-04 16:45:00
8.0,30.0,,,0.96,0.57,,2021-09-04 17:00:00
8.0,30.0,,,0.65,0.62,,2021-09-04 17:15:00
8.0,30.0,,,0.5,0.69,,2021-09-04 17:30:00
8.57,50.0,,,0.59,0.82,,2021-09-04 17:45:00
16.0,170.0,,,0.71,0.83,,2021-09-04 18:00:00
16.0,170.0,,,0.68,0.83,,2021-09-04 18:15:00
16.0,170.0,,,0.94,0.79,,2021-09-04 18:30:00
17.14,172.86,,,0.72,0.75,,2021-09-04 18:45:00
32.0,190.0,,,0.68,0.68,,2021-09-04 19:00:00
32.0,190.0,,,0.49,0.7,,2021-09-04 19:15:00
32.0,190.0,,,0.62,0.68,,2021-09-04 19:30:00
32.0,162.31,,,0.55,0.68,,2021-09-04 19:45:00
,,,,0.96,0.64,,2021-09-04 20:00:00
,,,,0.52,0.68,,2021-09-04 20:15:00
,,,,0.68,0.69,,2021-09-04 20:30:00
,,,,0.94,0.68,,2021-09-04 20:45:00
,,,,0.52,0.67,,2021-09-04 21:00:00
,,,,0.67,0.62,,2021-09-04 21:15:00
,,,,1.09,0.64,,2021-09-04 21:30:00
,,,,0.61,0.64,,2021-09-04 21:45:00
40.0,70.0,,,1.03,0.57,,2021-09-04 22:00:00
40.0,70.0,,,0.46,0.58,,2021-09-04 22:15:00
40.0,70.0,,,0.84,0.56,,2021-09-04 22:30:00
39.43,81.43,,,0.43,0.57,,2021-09-04 22:45:00
32.0,150.0,,,0.84,0.51,,2021-09-04 23:00:00
32.0,150.0,,,0.4,0.48,,2021-09-04 23:15:00
32.0,150.0,,,0.6,0.45,,2021-09-04 23:30:00
31.38,126.67,,,0.7,0.44,,2021-09-04 23:45:00
,,,,0.86,0.41,,2021-09-05 00:00:00
,,,,0.5,0.38,,2021-09-05 00:15:00
,,,,0.5,0.37,,2021-09-05 00:30:00
,,,,1.01,0.35,,2021-09-05 00:45:00
,,,,0.9,0.34,,2021-09-05 01:00:00
,,,,0.96,0.37,,2021-09-05 01:15:00
,,,,0.77,0.38,,2021-09-05 01:30:00
14.86,18.57,,,1.0,0.37,,2021-09-05 01:45:00
,70.0,,,0.61,0.31,,2021-09-05 02:00:00
,70.0,,,0.77,0.3,,2021-09-05 02:15:00
,70.0,,,1.03,0.31,,2021-09-05 02:30:00
1.71,80.0,,,0.65,0.32,,2021-09-05 02:45:00
24.0,140.0,,,0.4,0.28,,2021-09-05 03:00:00
24.0,140.0,,,0.63,0.24,,2021-09-05 03:15:00
24.0,140.0,,,0.63,0.24,,2021-09-05 03:30:00
23.43,121.43,,,0.56,0.24,,2021-09-05 03:45:00
,,,,0.79,0.19,,2021-09-05 04:00:00
,,,,0.69,0.21,,2021-09-05 04:15:00
,,,,0.83,0.23,,2021-09-05 04:30:00
,,,,1.19,0.23,,2021-09-05 04:45:00
,,,,0.92,0.23,,2021-09-05 05:00:00
,,,,0.48,0.25,,2021-09-05 05:15:00
,,,,0.4,0.28,,2021-09-05 05:30:00
16.0,20.0,,,0.91,0.29,,2021-09-05 05:45:00
24.0,80.0,,,0.55,0.26,,2021-09-05 06:00:00
24.0,80.0,,,0.68,0.25,,2021-09-05 06:15:00
24.0,80.0,,,0.74,0.28,,2021-09-05 06:30:00
24.57,92.31,,,0.43,0.3,,2021-09-05 06:45:00
32.0,240.0,,,0.86,0.25,,2021-09-05 07:00:00
32.0,240.0,,,0.87,0.26,,2021-09-05 07:15:00
,,,,0.4,0.26,,2021-09-05 07:45:00
,,,,0.84,0.26,,2021-09-05 08:00:00
,,,,0.91,0.29,,2021-09-05 08:15:00
,,,,0.93,0.3,,2021-09-05 08:30:00
,,,,0.43,0.34,,2021-09-05 08:45:00
,,,,1.05,0.32,,2021-09-05 09:00:00
,,,,0.46,0.32,,2021-09-05 09:15:00
,,,,0.8,0.36,,2021-09-05 09:30:00
,,,,0.97,0.35,,2021-09-05 09:45:00
,,,,0.24,0.23,,2021-09-05 10:15:00
,,,,0.74,0.21,,2021-09-05 10:30:00
,,,,0.48,0.17,,2021-09-05 10:45:00
,,,,0.83,0.14,,2021-09-05 11:00:00
,,,,1.08,0.18,,2021-09-05 11:15:00
,,,,0.98,0.25,,2021-09-05 11:30:00
1.71,52.86,,,0.57,0.28,,2021-09-05 11:45:00
24.0,370.0,,,0.37,0.3,,2021-09-05 12:00:00
24.0,370.0,,,0.4,0.35,,2021-09-05 12:15:00
24.0,370.0,,,0.39,0.38,,2021-09-05 12:30:00
23.43,318.57,,,0.67,0.36,,2021-09-05 12:45:00
,,,,1.07,0.34,,2021-09-05 13:00:00
,,,,0.8,0.36,,2021-09-05 13:15:00
,,,,1.05,0.39,,2021-09-05 13:30:00
,,,,0.85,0.39,,2021-09-05 13:45:00
16.0,40.0,,,1.16,0.38,,2021-09-05 14:00:00
16.0,40.0,,,0.96,0.45,,2021-09-05 14:15:00
16.0,40.0,,,0.4,0.47,,2021-09-05 14:30:00
16.57,45.71,,,0.37,0.46,,2021-09-05 14:45:00
24.0,80.0,,,0.82,0.42,,2021-09-05 15:00:00
24.0,80.0,,,0.72,0.4,,2021-09-05 15:15:00
24.0,80.0,,,0.95,0.42,,2021-09-05 15:30:00
23.43,95.71,,,0.9,0.45,,2021-09-05 15:45:00
16.0,190.0,,,0.53,0.42,,2021-09-05 16:00:00
16.0,190.0,,,0.62,0.39,,2021-09-05 16:15:00
16.0,190.0,,,1.05,0.4,,2021-09-05 16:30:00
16.0,164.29,,,1.01,0.38,,2021-09-05 16:45:00
,,,,0.79,0.38,,2021-09-05 17:00:00
,,,,0.84,0.47,,2021-09-05 17:15:00
,,,,1.08,0.54,,2021-09-05 17:30:00
,,,,0.95,0.66,,2021-09-05 17:45:00
,,,,0.94,0.73,,2021-09-05 18:00:00
,,,,0.53,0.75,,2021-09-05 18:15:00
,,,,0.6,0.75,,2021-09-05 18:30:00
24.57,28.46,,,0.35,0.72,,2021-09-05 18:45:00
32.0,130.0,,,0.53,0.63,,2021-09-05 19:00:00
32.0,130.0,,,0.85,0.64,,2021-09-05 19:15:00
32.0,130.0,,,0.59,0.66,,2021-09-05 19:30:00
29.33,140.77,,,0.64,0.73,,2021-09-05 19:45:00
,200.0,,,0.85,0.73,,2021-09-05 20:00:00
,200.0,,,0.89,0.69,,2021-09-05 20:15:00
,200.0,,,0.5,0.68,,2021-09-05 20:30:00
2.0,172.86,,,0.74,0.67,,2021-09-05 20:45:00
,,,,0.96,0.61,,2021-09-05 21:00:00
,,,,0.55,0.58,,2021-09-05 21:15:00
,,,,1.1,0.58,,2021-09-05 21:30:00
,,,,0.56,0.65,,2021-09-05 21:45:00
,,,,0.91,0.72,,2021-09-05 22:00:00
,,,,0.95,0.78,,2021-09-05 22:15:00
,,,,0.93,0.81,,2021-09-05 22:30:00
14.67,23.85,,,1.09,0.83,,2021-09-05 22:45:00
,100.0,,,0.58,0.8,,2021-09-05 23:00:00
,100.0,,,0.71,0.85,,2021-09-05 23:15:00
,100.0,,,0.5,0.89,,2021-09-05 23:30:00
2.46,114.29,,,0.95,0.93,,2021-09-05 23:45:00
32.0,200.0,,,0.32,0.9,,2021-09-06 00:00:00
32.0,200.0,,,0.96,0.92,,2021-09-06 00:15:00
32.0,200.0,,,0.47,0.9,,2021-09-06 00:30:00
32.0,172.86,,,0.64,0.89,,2021-09-06 00:45:00
,,,,1.1,0.86,,2021-09-06 01:00:00
,,,,0.59,0.82,,2021-09-06 01:15:00
,,,,0.49,0.79,,2021-09-06 01:30:00
,,,,0.8,0.78,,2021-09-06 01:45:00
,,,,0.4,0.72,,2021-09-06 02:00:00
,,,,0.74,0.72,,2021-09-06 02:15:00
,,,,0.41,0.69,,2021-09-06 02:30:00
,,,,0.69,0.68,,2021-09-06 02:45:00
,,,,0.75,0.62,,2021-09-06 03:00:00
,,,,0.9,0.57,,2021-09-06 03:15:00
,,,,0.92,0.56,,2021-09-06 03:30:00
,,,,0.76,0.55,,2021-09-06 03:45:00
,,,,0.47,0.49,,2021-09-06 04:00:00
,,,,1.0,0.43,,2021-09-06 04:15:00
,,,,0.45,0.4,,2021-09-06 04:30:00
,,,,0.5,0.41,,2021-09-06 04:45:00
,,,,0.45,0.35,,2021-09-06 05:00:00
,,,,0.51,0.33,,2021-09-06 05:15:00
,,,,0.53,0.32,,2021-09-06 05:30:00
,,,,0.46,0.33,,2021-09-06 05:45:00
,,,,0.92,0.36,,2021-09-06 06:00:00
,,,,1.07,0.35,,2021-09-06 06:15:00
,,,,1.02,0.38,,2021-09-06 06:30:00
,,,,0.71,0.4,,2021-09-06 06:45:00
,,,,0.78,0.35,,2021-09-06 07:00:00
,,,,0.9,0.35,,2021-09-06 07:15:00
,,,,0.38,0.35,,2021-09-06 07:30:00
,,,,0.73,0.39,,2021-09-06 07:45:00
,,,,1.09,0.34,,2021-09-06 08:00:00
,,,,0.72,0.31,,2021-09-06 08:15:00
,,,,0.85,0.33,,2021-09-06 08:30:00
,,,,0.96,0.35,,2021-09-06 08:45:00
,,,,0.85,0.32,,2021-09-06 09:00:00
,,,,0.46,0.31,,2021-09-06 09:15:00
,,,,0.33,0.34,,2021-09-06 09:30:00
,,,,0.28,0.19,,2021-09-06 10:00:00
,,,,0.66,0.26,,2021-09-06 10:15:00
,,,,0.8,0.29,,2021-09-06 10:30:00
,,,,0.85,0.26,,2021-09-06 10:45:00
,,,,0.66,0.27,,2021-09-06 11:00:00
,,,,0.36,0.27,,2021-09-06 11:15:00
,,,,0.45,0.32,,2021-09-06 11:30:00
0.57,,,,0.44,0.37,,2021-09-06 11:45:00
8.0,,,,0.43,0.38,,2021-09-06 12:00:00
8.0,,,,0.95,0.39,,2021-09-06 12:15:00
8.0,,,,0.99,0.4,,2021-09-06 12:30:00
,,,,0.92,0.39,,2021-09-06 12:45:00
,,,,0.56,0.35,,2021-09-06 13:00:00
,,,,0.42,0.36,,2021-09-06 13:15:00
,,,,0.65,0.42,,2021-09-06 13:30:00
,,,,0.6,0.45,,2021-09-06 13:45:00
24.0,30.0,,,0.55,0.44,,2021-09-06 14:00:00
24.0,30.0,,,0.59,0.49,,2021-09-06 14:15:00
24.0,30.0,,,0.6,0.5,,2021-09-06 14:30:00
23.38,44.29,,,0.77,0.52,,2021-09-06 14:45:00
16.0,130.0,,,0.81,0.48,,2021-09-06 15:00:00
16.0,130.0,,,0.89,0.49,,2021-09-06 15:15:00
16.0,130.0,,,0.66,0.53,,2021-09-06 15:30:00
16.57,134.29,,,0.74,0.57,,2021-09-06 15:45:00
24.0,160.0,,,0.54,0.55,,2021-09-06 16:00:00
24.0,160.0,,,0.8,0.56,,2021-09-06 16:15:00
24.0,160.0,,,0.97,0.59,,2021-09-06 16:30:00
,,,,0.56,0.39,,2021-09-06 17:15:00
,,,,0.86,0.51,,2021-09-06 17:30:00
,,,,0.7,0.52,,2021-09-06 17:45:00
,,,,0.84,0.55,,2021-09-06 18:00:00
,,,,0.52,0.63,,2021-09-06 18:15:00
,,,,0.74,0.67,,2021-09-06 18:30:00
1.71,20.0,,,0.59,0.69,,2021-09-06 18:45:00
24.0,140.0,,,0.71,0.62,,2021-09-06 19:00:00
24.0,140.0,,,0.74,0.66,,2021-09-06 19:15:00
24.0,140.0,,,0.64,0.69,,2021-09-06 19:30:00
