pm2.5,pm10,no,no2,so2,co,nox,ozone,timestamp
,174.42,53.36,347.03,,3.96,223.62,28.15,2024-06-18 13:15:00
,174.42,53.25,347.03,,4.76,223.56,28.49,2024-06-18 13:30:00
,174.7,118.18,346.0,,4.39,223.35,28.09,2024-06-18 13:45:00
,176.38,53.29,347.14,,4.76,223.64,28.4,2024-06-18 14:00:00
,176.38,53.58,347.06,,4.58,223.76,28.61,2024-06-18 14:15:00
,176.38,53.54,347.67,,4.51,224.08,28.09,2024-06-18 14:30:00
,176.18,53.47,347.35,,4.43,223.86,28.39,2024-06-18 14:45:00
,173.36,53.44,346.81,,4.34,223.54,28.39,2024-06-18 15:00:00
,173.36,53.29,347.55,,4.55,223.87,28.3,2024-06-18 15:15:00
,173.36,53.32,347.36,,4.58,223.78,28.6,2024-06-18 15:30:00
,173.46,53.14,346.42,,4.22,223.15,28.76,2024-06-18 15:45:00
,174.85,53.49,347.23,,4.27,223.8,27.96,2024-06-18 16:00:00
,174.85,53.59,347.0,,4.44,223.73,28.31,2024-06-18 16:15:00
,174.85,53.41,346.69,,4.16,223.45,28.15,2024-06-18 16:30:00
,174.62,53.33,347.49,,4.51,223.86,28.91,2024-06-18 16:45:00
,171.42,53.45,346.8,,4.39,223.54,28.57,2024-06-18 17:00:00
,171.42,53.56,347.0,,4.35,223.71,28.31,2024-06-18 17:15:00
,171.42,53.2,347.41,,4.54,223.74,28.33,2024-06-18 17:30:00
,171.62,53.6,347.04,,4.48,223.76,28.24,2024-06-18 17:45:00
,174.46,53.82,347.54,,4.44,224.16,28.33,2024-06-18 18:00:00
,174.46,53.74,346.88,,4.6,223.75,28.52,2024-06-18 18:15:00
,174.46,53.34,347.78,,4.69,224.03,28.36,2024-06-18 18:30:00
,174.46,53.52,346.25,,4.03,223.28,28.4,2024-06-18 18:45:00
,174.39,53.5,347.65,,5.11,224.04,28.45,2024-06-18 19:00:00
,174.39,53.39,347.27,,4.49,223.77,28.59,2024-06-18 19:15:00
50.97,88.65,53.39,346.84,,4.61,223.53,27.81,2024-06-24 11:45:00
,172.41,53.55,346.89,,4.58,223.65,28.44,2024-06-24 12:00:00
,172.41,161.5,234.51,,4.33,,51.81,2024-06-24 12:15:00
,172.41,94.31,,,4.64,332.46,44.82,2024-06-24 12:30:00
,161.8,72.59,443.41,,4.46,288.19,33.72,2024-06-24 12:45:00
,13.27,61.71,365.43,,4.73,238.56,30.7,2024-06-24 13:00:00
,13.27,61.61,361.35,,4.65,236.22,30.78,2024-06-24 13:15:00
,13.27,61.85,360.54,,4.43,235.9,30.23,2024-06-24 13:30:00
,13.15,61.65,360.18,,4.38,235.59,30.55,2024-06-24 13:45:00
,11.45,61.38,360.05,,4.39,235.37,30.25,2024-06-24 14:00:00
,11.45,61.27,360.73,,4.74,235.68,30.59,2024-06-24 14:15:00
,11.45,61.29,360.63,,4.73,235.64,30.48,2024-06-24 14:30:00
,11.71,61.32,360.65,,4.42,235.67,30.49,2024-06-24 14:45:00
,15.33,61.25,360.81,,4.24,235.72,30.55,2024-06-24 15:00:00
,15.33,61.68,360.62,,4.54,235.86,30.46,2024-06-24 15:15:00
,15.33,61.25,360.22,,4.55,235.39,30.55,2024-06-24 15:30:00
,15.22,61.41,360.72,,4.61,235.76,30.44,2024-06-24 15:45:00
,13.73,57.16,334.2,,4.98,218.58,31.81,2024-06-24 16:00:00
,13.73,26.58,160.21,,4.12,104.32,36.81,2024-06-24 16:15:00
,13.73,27.24,158.89,,4.58,103.95,35.84,2024-06-24 16:30:00
,16.77,25.98,156.91,,4.68,102.14,31.81,2024-06-24 16:45:00
,59.29,26.39,154.09,,4.39,100.8,31.09,2024-06-24 17:00:00
,59.29,25.83,151.93,,4.38,99.28,29.91,2024-06-24 17:15:00
,59.29,26.5,148.12,,4.46,97.53,28.92,2024-06-24 17:30:00
,59.45,25.53,145.61,,4.5,95.58,28.21,2024-06-24 17:45:00
,61.74,24.86,142.91,,4.26,93.7,28.09,2024-06-24 18:00:00
,61.74,23.59,136.94,,4.37,89.66,28.17,2024-06-24 18:15:00
,61.74,24.01,135.48,,4.5,89.08,28.15,2024-06-24 18:30:00
,62.03,24.31,134.74,,4.41,88.83,29.03,2024-06-24 18:45:00
,66.12,23.41,127.02,7.76,4.7,84.02,28.96,2024-06-24 19:00:00
,66.12,22.19,122.8,7.34,4.52,80.98,29.18,2024-06-24 19:15:00
,66.12,22.35,119.24,7.19,4.54,79.07,28.38,2024-06-24 19:30:00
,66.18,22.36,117.84,7.76,4.08,78.3,28.42,2024-06-24 19:45:00
,67.03,22.08,117.39,7.62,4.28,77.9,28.37,2024-06-24 20:00:00
,67.03,22.63,117.54,7.68,4.59,78.29,28.14,2024-06-24 20:15:00
,67.03,21.9,116.88,7.14,4.54,77.51,27.97,2024-06-24 20:30:00
,66.91,22.24,117.25,7.26,4.26,77.91,28.18,2024-06-24 20:45:00
,65.27,22.37,118.3,7.61,4.45,78.56,28.05,2024-06-24 21:00:00
,65.27,22.35,117.75,7.55,4.54,78.25,27.92,2024-06-24 21:15:00
,65.27,22.3,117.06,7.6,4.61,77.83,27.8,2024-06-24 21:30:00
,65.07,22.41,118.07,7.64,3.97,78.46,28.49,2024-06-24 21:45:00
,62.33,22.52,117.19,7.55,4.33,78.03,27.86,2024-06-24 22:00:00
,62.33,22.2,117.39,7.73,4.83,77.96,27.93,2024-06-24 22:15:00
,62.33,22.38,118.03,7.4,4.28,78.42,28.08,2024-06-24 22:30:00
,62.32,22.01,117.56,7.99,4.53,77.95,28.13,2024-06-24 22:45:00
,62.12,22.67,117.15,7.13,4.51,78.09,28.18,2024-06-24 23:00:00
,62.12,22.82,117.53,8.2,4.83,78.38,28.56,2024-06-24 23:15:00
,62.12,22.01,116.76,7.75,4.53,77.5,28.29,2024-06-24 23:30:00
,62.11,21.98,117.34,7.74,4.47,77.81,28.43,2024-06-24 23:45:00
,61.97,22.5,117.28,7.37,4.56,78.07,28.05,2024-06-25 00:00:00
,61.97,22.13,117.3,7.82,4.6,77.87,27.91,2024-06-25 00:15:00
,61.97,21.88,117.13,7.33,4.7,77.63,28.31,2024-06-25 00:30:00
,62.34,22.77,117.37,7.13,4.73,78.27,28.08,2024-06-25 00:45:00
,67.59,22.59,118.5,7.28,4.26,78.8,27.7,2024-06-25 01:00:00
,67.59,22.53,116.86,7.55,4.39,77.85,28.07,2024-06-25 01:15:00
,67.59,22.13,117.22,7.04,4.6,77.83,28.31,2024-06-25 01:30:00
,67.49,22.25,118.59,7.33,4.46,78.66,28.17,2024-06-25 01:45:00
,66.16,22.22,117.74,7.36,4.39,78.17,27.91,2024-06-25 02:00:00
,66.16,22.55,116.62,7.66,4.76,77.73,28.14,2024-06-25 02:15:00
,66.16,21.95,116.41,7.34,4.54,77.27,28.07,2024-06-25 02:30:00
,66.24,22.4,118.1,7.38,4.81,78.47,28.64,2024-06-25 02:45:00
,67.36,22.32,117.33,7.66,4.32,78.0,28.62,2024-06-25 03:00:00
,67.36,22.56,116.43,7.35,4.29,77.62,28.39,2024-06-25 03:15:00
,67.36,22.17,117.11,7.42,4.42,77.79,28.12,2024-06-25 03:30:00
,67.38,21.86,117.68,7.44,4.28,77.93,28.07,2024-06-25 03:45:00
,67.59,22.55,117.16,7.57,4.48,78.03,28.01,2024-06-25 04:00:00
,67.59,22.08,117.62,7.45,4.3,78.02,28.06,2024-06-25 04:15:00
,67.59,22.02,117.86,7.27,4.32,78.12,28.17,2024-06-25 04:30:00
,67.35,22.09,117.27,7.6,4.38,77.83,28.41,2024-06-25 04:45:00
,64.0,22.49,117.25,7.5,4.47,78.04,28.15,2024-06-25 05:00:00
,64.0,22.02,116.79,7.74,4.87,77.52,27.96,2024-06-25 05:15:00
,64.0,23.0,118.09,7.68,4.63,78.8,28.23,2024-06-25 05:30:00
,64.21,22.84,117.85,7.49,4.71,78.58,27.85,2024-06-25 05:45:00
,67.08,22.27,117.89,7.31,4.42,78.28,27.89,2024-06-25 06:00:00
,67.08,21.97,117.26,7.8,4.54,77.76,28.26,2024-06-25 06:15:00
,67.08,22.15,117.01,7.26,4.37,77.72,28.38,2024-06-25 06:30:00
,67.08,22.54,117.37,7.54,4.5,78.14,27.96,2024-06-25 06:45:00
,67.02,22.22,117.55,7.49,4.7,78.06,28.42,2024-06-25 07:00:00
,67.02,22.31,117.08,7.66,4.29,77.85,28.17,2024-06-25 07:15:00
,67.02,22.5,117.29,7.57,4.16,78.07,27.87,2024-06-25 07:30:00
,66.82,22.42,118.36,7.28,4.67,78.63,28.21,2024-06-25 07:45:00
,64.01,22.09,117.65,7.35,4.64,78.05,28.22,2024-06-25 08:00:00
,64.01,22.1,117.36,7.95,4.16,77.89,28.31,2024-06-25 08:15:00
,64.01,22.16,117.19,7.96,4.59,77.83,27.8,2024-06-25 08:30:00
,64.15,22.14,117.09,7.13,4.7,77.76,28.15,2024-06-25 08:45:00
,66.08,22.1,117.7,6.92,4.48,78.08,28.32,2024-06-25 09:00:00
,66.08,22.31,117.63,7.5,4.59,78.15,27.94,2024-06-25 09:15:00
,66.08,22.47,117.92,7.64,4.3,78.41,28.16,2024-06-25 09:30:00
,65.95,22.3,117.73,7.75,5.05,78.21,28.26,2024-06-25 09:45:00
,64.17,21.96,118.57,7.75,4.53,78.49,28.21,2024-06-25 10:00:00
,64.17,22.22,117.97,7.58,4.6,78.3,28.24,2024-06-25 10:15:00
,64.17,22.43,117.94,7.52,4.57,78.4,28.01,2024-06-25 10:30:00
,64.29,22.35,117.79,7.82,4.22,78.27,28.04,2024-06-25 10:45:00
,65.96,22.23,117.83,7.54,4.54,78.22,27.79,2024-06-25 11:00:00
,65.96,22.58,117.83,7.54,4.72,78.42,28.04,2024-06-25 11:15:00
,65.96,22.53,117.55,7.45,4.78,78.23,28.25,2024-06-25 11:30:00
,65.91,22.52,117.49,7.43,4.24,78.19,28.0,2024-06-25 11:45:00
,65.27,43.37,281.16,,4.27,181.25,100.55,2024-06-25 12:00:00
,65.27,39.96,252.15,,4.69,163.14,84.77,2024-06-25 12:15:00
,65.27,39.8,252.61,,4.25,163.31,83.78,2024-06-25 12:30:00
,61.7,39.62,252.75,,4.55,163.29,83.82,2024-06-25 12:45:00
,11.77,39.94,251.77,,3.96,162.92,84.06,2024-06-25 13:00:00
,11.77,39.5,251.7,,4.35,162.63,84.28,2024-06-25 13:15:00
,11.77,39.64,251.92,,4.88,162.84,84.1,2024-06-25 13:30:00
,11.82,39.17,251.89,,4.3,162.56,84.41,2024-06-25 13:45:00
,12.54,40.01,252.43,,4.57,163.33,83.62,2024-06-25 14:00:00
,12.54,39.53,251.7,,4.75,162.65,84.35,2024-06-25 14:15:00
,12.54,39.8,252.33,,4.45,163.15,84.09,2024-06-25 14:30:00
,12.51,40.12,252.23,,4.49,163.27,83.91,2024-06-25 14:45:00
,12.11,40.08,252.47,,4.28,163.39,84.24,2024-06-25 15:00:00
,12.11,39.82,252.43,,4.01,163.22,84.56,2024-06-25 15:15:00
,12.11,39.66,252.56,,4.72,163.21,84.46,2024-06-25 15:30:00
,12.29,39.94,252.65,,4.21,163.41,84.36,2024-06-25 15:45:00
,14.88,40.2,252.5,,4.36,163.48,83.87,2024-06-25 16:00:00
,14.88,39.55,252.25,,4.32,162.97,84.36,2024-06-25 16:15:00
,14.88,39.91,252.75,,4.26,163.45,84.02,2024-06-25 16:30:00
,14.9,39.89,251.8,,4.5,162.91,84.14,2024-06-25 16:45:00
,15.17,39.94,252.63,,4.31,163.4,84.13,2024-06-25 17:00:00
56.63,79.34,38.99,250.37,,4.28,161.61,84.21,2024-06-25 17:15:00
56.63,79.34,39.55,251.55,,4.83,162.58,84.22,2024-06-25 17:30:00
52.85,75.16,39.97,252.01,,4.46,163.07,84.48,2024-06-25 17:45:00
,16.71,40.03,251.75,,4.25,162.96,84.1,2024-06-25 18:00:00
,16.71,34.22,221.82,179.62,4.23,143.0,51.33,2024-06-25 18:15:00
,16.71,32.97,209.06,,4.47,135.17,27.43,2024-06-25 18:30:00
3.35,21.4,33.06,208.88,,4.25,135.13,27.75,2024-06-25 18:45:00
50.29,87.04,33.12,209.54,,4.15,135.53,27.76,2024-06-25 19:00:00
50.29,87.04,33.3,209.35,,4.57,135.52,27.25,2024-06-25 19:15:00
50.29,87.04,33.23,208.53,,4.56,135.03,27.68,2024-06-25 19:30:00
50.09,87.13,33.43,208.82,,4.8,135.29,27.18,2024-06-25 19:45:00
47.29,88.41,33.49,209.04,,4.5,135.45,27.45,2024-06-25 20:00:00
47.29,88.41,32.86,209.62,,4.82,135.43,27.33,2024-06-25 20:15:00
47.29,88.41,33.12,209.43,,4.78,135.46,27.4,2024-06-25 20:30:00
47.51,88.57,33.13,209.39,,4.55,135.45,27.34,2024-06-25 20:45:00
50.55,90.83,33.26,209.83,,4.92,135.77,27.23,2024-06-25 21:00:00
50.55,90.83,33.36,209.57,,4.41,135.67,27.43,2024-06-25 21:15:00
50.55,90.83,32.81,208.61,,4.46,134.83,27.7,2024-06-25 21:30:00
50.06,90.58,32.97,209.59,,4.73,135.47,27.64,2024-06-25 21:45:00
43.13,87.09,33.32,208.63,,4.44,135.13,27.39,2024-06-25 22:00:00
43.13,87.09,33.03,209.87,,4.71,135.66,27.61,2024-06-25 22:15:00
43.13,87.09,32.99,209.86,,4.54,135.63,27.51,2024-06-25 22:30:00
43.64,87.45,32.85,210.13,,4.45,135.7,27.65,2024-06-25 22:45:00
50.73,92.52,32.92,208.79,,4.55,135.0,27.54,2024-06-25 23:00:00
50.73,92.52,33.28,209.24,,4.71,135.45,27.27,2024-06-25 23:15:00
50.73,92.52,32.89,208.38,,4.28,134.75,27.62,2024-06-25 23:30:00
50.48,92.28,33.22,210.01,,4.43,135.84,27.67,2024-06-25 23:45:00
46.94,88.89,33.36,209.32,,4.27,135.53,27.47,2024-06-26 00:00:00
46.94,88.89,32.89,209.89,,4.77,135.6,27.52,2024-06-26 00:15:00
46.94,88.89,33.24,209.63,,3.95,135.64,27.63,2024-06-26 00:30:00
46.83,88.94,33.07,209.36,,4.41,135.4,27.51,2024-06-26 00:45:00
45.3,89.7,33.28,209.45,,4.92,135.57,27.34,2024-06-26 01:00:00
45.3,89.7,32.96,209.6,,4.6,135.47,27.38,2024-06-26 01:15:00
45.3,89.7,33.38,209.28,,4.52,135.53,27.58,2024-06-26 01:30:00
45.48,89.72,33.26,208.89,,4.51,135.24,27.58,2024-06-26 01:45:00
48.02,90.02,33.06,209.6,,4.62,135.53,27.31,2024-06-26 02:00:00
48.02,90.02,33.26,209.17,,4.7,135.4,27.76,2024-06-26 02:15:00
48.02,90.02,33.26,208.74,,4.44,135.16,27.63,2024-06-26 02:30:00
47.79,90.18,32.93,209.35,,4.23,135.31,27.69,2024-06-26 02:45:00
44.5,92.4,32.73,209.87,,4.69,135.49,27.64,2024-06-26 03:00:00
44.5,92.4,32.98,208.02,,4.43,134.6,27.37,2024-06-26 03:15:00
44.5,92.4,32.76,209.27,,4.34,135.17,27.42,2024-06-26 03:30:00
44.8,92.15,33.19,209.21,,4.25,135.38,27.49,2024-06-26 03:45:00
49.06,88.72,33.01,209.78,,4.7,135.59,27.62,2024-06-26 04:00:00
49.06,88.72,32.76,209.24,,4.72,135.16,27.72,2024-06-26 04:15:00
49.06,88.72,33.06,209.26,,4.23,135.34,27.68,2024-06-26 04:30:00
49.0,88.59,32.84,209.67,,4.44,135.44,27.22,2024-06-26 04:45:00
48.18,86.76,33.01,209.65,,4.74,135.53,27.73,2024-06-26 05:00:00
48.18,86.76,33.22,209.29,,4.74,135.44,27.16,2024-06-26 05:15:00
48.18,86.76,33.16,209.17,,4.41,135.35,27.38,2024-06-26 05:30:00
47.95,87.11,33.29,209.2,,4.6,135.43,27.47,2024-06-26 05:45:00
44.7,91.97,33.02,209.64,,4.51,135.53,27.33,2024-06-26 06:00:00
44.7,91.97,33.17,209.64,,4.38,135.6,27.46,2024-06-26 06:15:00
44.7,91.97,33.46,209.33,,4.76,135.6,27.64,2024-06-26 06:30:00
44.85,91.99,33.29,209.53,,4.36,135.61,27.69,2024-06-26 06:45:00
47.02,92.24,32.92,209.35,,4.25,135.31,27.57,2024-06-26 07:00:00
47.02,92.24,33.35,209.25,,4.29,135.49,27.33,2024-06-26 07:15:00
47.02,92.24,33.32,209.07,,4.54,135.37,27.46,2024-06-26 07:30:00
46.95,92.12,32.7,208.84,,4.75,134.9,27.84,2024-06-26 07:45:00
46.02,90.49,33.42,208.88,,4.66,135.32,27.67,2024-06-26 08:00:00
46.02,90.49,33.67,209.05,,4.38,135.56,27.37,2024-06-26 08:15:00
46.02,90.49,33.4,209.08,,4.47,135.43,27.46,2024-06-26 08:30:00
46.35,90.38,33.11,208.85,,4.06,135.14,27.18,2024-06-26 08:45:00
51.02,88.89,32.88,209.54,,4.53,135.4,27.1,2024-06-26 09:00:00
51.02,88.89,33.32,209.6,,4.56,135.67,27.22,2024-06-26 09:15:00
51.02,88.89,33.51,210.05,,4.53,136.02,27.57,2024-06-26 09:30:00
50.57,88.8,33.2,209.56,,4.64,135.59,27.23,2024-06-26 09:45:00
44.2,87.55,33.18,209.16,,4.42,135.34,27.66,2024-06-26 10:00:00
44.2,87.55,33.23,209.66,,4.73,135.65,27.42,2024-06-26 10:15:00
44.2,87.55,33.04,208.97,,4.87,135.17,27.64,2024-06-26 10:30:00
44.13,87.86,32.68,209.75,,4.27,135.4,27.29,2024-06-26 10:45:00
43.18,92.22,33.11,209.61,,4.26,135.56,27.33,2024-06-26 11:00:00
43.18,92.22,33.34,209.32,,4.03,135.52,27.52,2024-06-26 11:15:00
43.18,92.22,26.28,152.35,3.94,4.24,99.76,31.66,2024-06-26 11:30:00
43.17,92.21,19.8,105.58,7.69,4.21,70.03,31.28,2024-06-26 11:45:00
43.09,92.01,19.73,107.44,7.87,4.14,71.02,31.09,2024-06-26 12:00:00
43.09,92.01,19.39,106.86,7.61,4.54,70.51,31.5,2024-06-26 12:15:00
43.09,92.01,19.94,106.7,7.39,4.56,70.73,31.32,2024-06-26 12:30:00
43.49,92.02,19.7,107.45,7.67,4.57,71.01,31.38,2024-06-26 12:45:00
49.08,92.21,19.84,107.06,7.34,4.71,70.87,31.23,2024-06-26 13:00:00
49.08,92.21,19.93,107.19,8.08,4.59,71.0,31.08,2024-06-26 13:15:00
49.08,92.21,19.67,106.68,7.59,4.47,70.57,31.03,2024-06-26 13:30:00
48.84,91.94,19.96,106.43,7.78,4.38,70.59,31.18,2024-06-26 13:45:00
45.42,88.19,20.17,110.65,7.53,4.56,73.06,30.06,2024-06-26 14:00:00
45.42,88.19,21.4,120.67,7.64,4.36,79.35,27.61,2024-06-26 14:15:00
45.42,88.19,21.97,121.29,7.53,4.31,80.01,26.59,2024-06-26 14:30:00
45.8,84.97,22.74,123.8,7.11,4.15,81.84,26.92,2024-06-26 14:45:00
,,20.93,123.15,7.52,4.39,80.47,28.77,2024-06-26 15:00:00
,,20.59,123.08,7.52,4.39,80.24,28.73,2024-06-26 15:15:00
,,20.34,122.17,7.44,4.54,79.6,28.83,2024-06-26 15:30:00
,,19.89,122.54,7.57,4.29,79.55,28.69,2024-06-26 15:45:00
,39.51,20.38,123.15,7.47,4.66,80.16,29.03,2024-06-26 16:00:00
,39.51,20.29,122.94,7.48,4.35,79.99,29.14,2024-06-26 16:15:00
,39.51,20.3,122.84,7.71,4.71,79.95,28.75,2024-06-26 16:30:00
,39.69,20.19,122.69,7.49,4.37,79.8,29.07,2024-06-26 16:45:00
,42.27,20.51,122.77,7.8,4.45,80.02,28.73,2024-06-26 17:00:00
,42.27,20.34,122.75,7.37,4.59,79.92,28.66,2024-06-26 17:15:00
,42.27,20.18,122.61,7.6,4.91,79.75,28.9,2024-06-26 17:30:00
56.63,79.34,20.04,121.53,8.72,3.12,79.07,29.88,2024-06-26 23:15:00
56.63,79.34,20.63,123.11,6.82,4.39,80.28,29.04,2024-06-26 23:30:00
52.85,76.71,20.23,122.99,7.12,4.52,79.99,28.41,2024-06-26 23:45:00
,39.88,20.51,122.19,7.55,4.71,79.69,29.15,2024-06-27 00:00:00
,39.88,20.12,122.18,7.4,4.04,79.47,29.35,2024-06-27 00:15:00
,39.88,20.43,122.05,7.51,4.56,79.57,29.03,2024-06-27 00:30:00
,40.22,20.48,122.78,7.74,4.36,80.01,28.95,2024-06-27 00:45:00
,44.99,20.34,123.28,7.36,4.55,80.21,28.6,2024-06-27 01:00:00
,44.99,20.17,122.05,7.29,4.32,79.43,28.66,2024-06-27 01:15:00
,44.99,20.6,122.74,7.23,4.62,80.06,28.92,2024-06-27 01:30:00
,44.62,20.48,122.02,7.42,4.78,79.58,29.04,2024-06-27 01:45:00
,39.43,20.05,122.3,7.55,4.54,79.5,28.79,2024-06-27 02:00:00
,39.43,20.35,122.04,7.91,4.38,79.52,28.85,2024-06-27 02:15:00
,39.43,20.31,123.47,7.61,4.27,80.3,28.66,2024-06-27 02:30:00
,39.72,20.44,122.54,7.72,4.53,79.85,28.92,2024-06-27 02:45:00
,43.72,20.33,122.11,7.46,4.57,79.55,29.01,2024-06-27 03:00:00
,43.72,20.09,123.24,7.21,4.72,80.05,28.81,2024-06-27 03:15:00
,43.72,20.72,122.45,7.08,4.83,79.96,29.22,2024-06-27 03:30:00
,43.45,20.17,122.77,7.26,4.58,79.83,28.71,2024-06-27 03:45:00
,39.72,20.31,122.69,7.54,4.28,79.87,28.78,2024-06-27 04:00:00
,39.72,20.52,123.39,7.58,4.59,80.38,28.96,2024-06-27 04:15:00
,39.72,20.31,122.22,7.35,4.19,79.6,28.94,2024-06-27 04:30:00
,39.82,20.23,123.24,7.4,4.67,80.13,28.4,2024-06-27 04:45:00
,41.26,20.64,122.95,7.38,4.11,80.2,28.96,2024-06-27 05:00:00
,41.26,20.32,122.04,7.23,4.41,79.51,28.82,2024-06-27 05:15:00
,41.26,20.56,121.86,7.2,4.35,79.54,29.29,2024-06-27 05:30:00
,41.23,20.51,122.11,7.34,4.29,79.65,28.88,2024-06-27 05:45:00
,40.75,20.66,122.04,7.34,4.0,79.69,29.0,2024-06-27 06:00:00
,40.75,20.1,122.36,7.75,4.68,79.56,28.8,2024-06-27 06:15:00
,40.75,20.38,122.7,7.18,4.18,79.91,29.17,2024-06-27 06:30:00
,40.98,19.97,122.87,7.54,4.6,79.78,28.8,2024-06-27 06:45:00
,44.14,20.42,122.83,7.37,4.4,80.01,28.71,2024-06-27 07:00:00
,44.14,20.38,123.62,7.68,4.51,80.43,28.47,2024-06-27 07:15:00
,44.14,20.29,122.62,7.56,4.49,79.81,28.94,2024-06-27 07:30:00
,44.07,20.66,122.28,7.36,4.6,79.84,29.0,2024-06-27 07:45:00
,43.04,20.55,122.54,7.7,4.27,79.91,28.58,2024-06-27 08:00:00
,43.04,20.39,122.48,7.66,4.48,79.79,28.73,2024-06-27 08:15:00
,43.04,20.37,122.46,7.44,3.98,79.77,28.99,2024-06-27 08:30:00
,43.09,20.49,123.04,7.19,4.35,80.16,28.94,2024-06-27 08:45:00
,43.79,20.28,122.66,7.57,4.59,79.83,28.78,2024-06-27 09:00:00
,43.79,20.24,122.05,7.56,4.02,79.47,28.8,2024-06-27 09:15:00
,43.79,20.26,122.79,7.28,4.31,79.89,28.87,2024-06-27 09:30:00
,43.71,20.16,121.85,7.5,4.3,79.31,28.61,2024-06-27 09:45:00
,42.58,19.97,122.34,7.61,3.84,79.48,28.91,2024-06-27 10:00:00
,42.58,20.43,122.3,7.68,4.75,79.71,28.84,2024-06-27 10:15:00
,42.58,20.37,121.97,7.23,4.58,79.5,28.73,2024-06-27 10:30:00
,42.41,20.51,122.16,7.59,4.6,79.68,29.0,2024-06-27 10:45:00
,40.0,20.14,122.45,7.88,4.23,79.64,28.73,2024-06-27 11:00:00
,40.0,20.09,123.08,7.34,4.37,79.96,28.66,2024-06-27 11:15:00
,40.0,20.56,122.22,7.76,4.3,79.74,28.87,2024-06-27 11:30:00
,40.06,20.11,121.71,7.57,4.88,79.21,29.08,2024-06-27 11:45:00
,40.9,20.35,122.04,7.87,4.69,79.53,28.82,2024-06-27 12:00:00
,40.9,20.6,122.96,7.66,4.52,80.17,28.67,2024-06-27 12:15:00
,40.9,20.28,121.74,7.3,4.65,79.32,28.75,2024-06-27 12:30:00
,40.93,19.99,122.81,7.61,4.82,79.75,28.56,2024-06-27 12:45:00
,41.42,20.5,122.21,7.68,4.3,79.7,28.79,2024-06-27 13:00:00
,41.42,20.41,122.51,7.93,4.24,79.82,28.83,2024-06-27 13:15:00
,41.42,20.42,123.18,7.53,4.42,80.2,28.92,2024-06-27 13:30:00
,41.47,20.59,122.3,7.65,4.25,79.8,29.02,2024-06-27 13:45:00
,42.13,20.22,122.41,7.63,4.41,79.66,28.96,2024-06-27 14:00:00
,42.13,20.63,121.99,7.82,4.45,79.65,28.74,2024-06-27 14:15:00
,42.13,19.94,122.9,7.65,4.56,79.77,29.29,2024-06-27 14:30:00
,42.2,19.99,122.75,7.9,4.64,79.72,28.46,2024-06-27 14:45:00
,43.16,20.45,122.15,7.44,4.72,79.64,29.03,2024-06-27 15:00:00
,43.16,20.28,123.59,7.22,4.65,80.35,28.61,2024-06-27 15:15:00
,43.16,20.29,122.77,7.31,4.27,79.89,28.7,2024-06-27 15:30:00
,43.28,20.21,122.97,7.33,4.46,79.97,28.88,2024-06-27 15:45:00
,44.96,20.53,122.65,7.26,4.36,79.96,29.07,2024-06-27 16:00:00
,44.96,20.46,123.17,7.42,4.52,80.22,28.92,2024-06-27 16:15:00
,44.96,20.03,122.93,7.42,4.62,79.84,28.99,2024-06-27 16:30:00
,44.77,20.23,122.43,7.06,4.75,79.67,28.99,2024-06-27 16:45:00
,42.15,20.52,122.78,7.76,4.17,80.03,28.7,2024-06-27 17:00:00
,42.15,20.57,121.85,7.49,4.58,79.54,28.92,2024-06-27 17:15:00
,42.15,20.27,122.74,7.63,4.7,79.87,29.03,2024-06-27 17:30:00
,42.3,20.4,122.44,7.66,4.35,79.77,28.78,2024-06-27 17:45:00
,44.35,20.0,122.81,7.43,4.42,79.76,28.89,2024-06-27 18:00:00
,44.35,20.13,122.49,7.44,4.9,79.66,28.76,2024-06-27 18:15:00
,44.35,20.23,122.59,7.36,5.01,79.76,28.48,2024-06-27 18:30:00
,44.27,20.21,122.57,7.3,4.8,79.74,28.76,2024-06-27 18:45:00
,43.18,20.48,121.86,7.64,4.6,79.5,28.91,2024-06-27 19:00:00
,43.18,20.17,122.8,7.59,4.66,79.85,28.95,2024-06-27 19:15:00
,43.18,20.61,122.6,7.79,4.44,79.98,28.88,2024-06-27 19:30:00
,43.19,20.54,122.66,7.57,4.47,79.98,29.14,2024-06-27 19:45:00
,43.3,20.48,122.62,7.26,3.78,79.92,28.95,2024-06-27 20:00:00
,43.3,20.23,122.25,7.61,4.62,79.57,29.05,2024-06-27 20:15:00
,43.3,20.18,122.95,7.8,4.47,79.94,28.57,2024-06-27 20:30:00
,43.18,20.29,122.16,7.36,5.03,79.56,28.55,2024-06-27 20:45:00
,41.47,20.55,122.3,7.77,4.42,79.78,28.69,2024-06-27 21:00:00
,41.47,20.08,122.6,7.47,4.51,79.69,28.59,2024-06-27 21:15:00
,41.47,20.68,122.61,7.84,4.79,80.02,28.81,2024-06-27 21:30:00
,41.43,20.08,122.48,7.24,4.89,79.62,29.04,2024-06-27 21:45:00
,40.91,20.04,122.33,7.48,4.47,79.51,29.24,2024-06-27 22:00:00
,40.91,20.63,122.56,7.06,4.73,79.97,28.85,2024-06-27 22:15:00
,40.91,20.11,122.73,7.26,4.47,79.78,28.41,2024-06-27 22:30:00
,40.93,20.43,122.61,7.83,4.16,79.89,28.91,2024-06-27 22:45:00
,41.19,20.24,121.79,7.4,4.51,79.32,29.06,2024-06-27 23:00:00
