pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3,benzene,eth_benzene,toluene,xylene,mp_xylene
17.89,19.86,1.04,3.6,2.53,0.18,2.76,89.17,27.95,86.28,1.45,90.74,747.0,2024-09-24 08:15:00,7.92,0.24,0.28,1.26,0.76,0.62
,,1.23,4.43,2.5,0.18,3.36,89.15,28.65,82.66,1.08,81.88,746.9,2024-09-24 08:30:00,8.74,0.24,0.26,1.13,0.74,0.61
,23.75,1.01,3.88,2.57,0.18,2.88,89.18,29.16,78.11,0.97,90.52,746.8,2024-09-24 08:45:00,8.27,0.19,0.24,0.97,0.65,0.53
7.85,25.94,1.21,4.4,2.65,0.18,3.32,89.04,29.45,75.1,1.27,52.81,746.9,2024-09-24 09:00:00,5.61,0.18,0.23,1.08,0.66,0.54
22.04,26.06,1.08,4.9,2.56,0.18,3.48,88.88,29.63,74.83,1.79,106.81,746.8,2024-09-24 09:15:00,4.67,0.18,0.24,1.03,0.68,0.56
,,0.75,3.12,2.79,0.18,2.27,88.89,29.33,78.53,1.59,114.44,746.7,2024-09-24 09:30:00,4.14,0.2,0.21,1.02,0.63,0.52
,,0.79,3.03,2.67,0.19,2.25,88.78,30.03,75.68,1.35,102.07,746.6,2024-09-24 09:45:00,2.52,0.15,0.22,1.01,0.65,0.54
21.9,28.61,0.77,2.72,2.82,0.19,2.07,89.12,29.82,78.29,1.94,104.31,746.5,2024-09-24 10:00:00,2.6,0.14,0.2,0.98,0.62,0.51
21.95,26.02,0.75,2.71,2.65,0.18,2.05,88.99,29.67,79.31,1.99,75.55,746.5,2024-09-24 10:15:00,7.24,0.17,0.19,0.93,0.57,0.47
17.1,24.46,0.6,2.09,2.99,0.16,1.6,88.85,30.17,74.47,1.99,99.19,746.5,2024-09-24 10:30:00,8.74,0.2,0.2,0.96,0.61,0.49
15.19,22.97,0.63,2.19,3.01,0.17,1.68,89.05,30.76,73.68,1.75,93.15,746.4,2024-09-24 10:45:00,8.29,0.16,0.18,0.81,0.56,0.44
15.79,26.23,0.65,2.03,2.97,0.16,1.61,89.05,31.0,72.91,1.71,82.89,746.2,2024-09-24 11:00:00,8.59,0.17,0.19,0.88,0.57,0.47
13.44,27.13,0.67,1.95,2.81,0.17,1.58,89.09,31.09,72.83,2.18,91.3,746.0,2024-09-24 11:15:00,6.37,0.13,0.18,0.78,0.52,0.42
10.66,25.3,0.59,1.92,2.82,0.15,1.5,88.88,31.57,69.12,1.77,72.92,745.8,2024-09-24 11:30:00,7.76,0.14,0.18,0.83,0.57,0.47
14.11,25.82,0.53,1.88,2.85,0.16,1.43,89.13,31.7,68.64,2.23,99.96,745.7,2024-09-24 11:45:00,3.81,0.12,0.16,0.75,0.52,0.42
8.61,23.37,0.57,1.82,2.91,0.15,1.43,89.01,31.85,68.63,1.53,87.48,745.5,2024-09-24 12:00:00,2.93,0.11,0.18,0.82,0.57,0.47
11.64,27.36,0.55,1.87,2.73,0.16,1.44,89.08,32.06,68.39,1.11,67.91,745.3,2024-09-24 12:15:00,4.27,0.11,0.15,0.76,0.5,0.4
8.64,20.24,0.57,1.72,2.83,0.16,1.38,89.23,32.22,67.79,1.97,108.87,745.1,2024-09-24 12:30:00,6.96,0.1,0.16,0.79,0.52,0.42
10.08,24.48,0.58,2.2,2.76,0.17,1.64,89.04,31.81,71.46,1.54,88.86,744.8,2024-09-24 12:45:00,6.74,0.09,0.15,0.76,0.49,0.39
11.33,23.92,0.53,2.18,2.88,0.16,1.59,89.07,31.2,77.23,0.97,73.01,744.7,2024-09-24 13:00:00,7.29,0.09,0.16,0.77,0.58,0.43
13.68,22.73,0.68,3.14,3.03,0.17,2.22,89.29,30.51,83.03,0.7,51.33,744.3,2024-09-24 13:15:00,2.39,0.08,0.16,0.75,0.52,0.4
10.12,23.06,0.68,2.85,2.66,0.18,2.07,89.18,30.95,80.46,1.15,24.06,744.0,2024-09-24 13:30:00,2.7,0.08,0.15,0.75,0.56,0.41
11.12,29.44,0.99,4.19,2.95,0.17,3.03,89.19,31.83,72.81,1.33,81.35,743.8,2024-09-24 13:45:00,5.68,0.09,0.19,0.91,0.56,0.47
14.48,70.98,0.49,2.1,2.81,0.15,1.52,89.17,31.76,70.78,1.69,108.93,743.8,2024-09-24 14:00:00,6.87,0.09,0.2,0.9,0.58,0.48
21.49,89.77,0.51,1.85,2.94,0.15,1.4,88.99,31.64,70.46,1.59,81.89,743.6,2024-09-24 14:15:00,4.82,0.09,0.2,0.91,0.6,0.49
19.94,66.37,0.42,1.61,2.86,0.15,1.2,89.25,31.37,72.31,1.79,118.04,743.5,2024-09-24 14:30:00,5.87,0.08,0.19,0.83,0.52,0.42
12.39,35.35,0.39,1.67,2.72,0.15,1.21,89.27,31.05,74.2,1.66,113.88,743.4,2024-09-24 14:45:00,6.6,0.08,0.19,0.91,0.55,0.45
7.44,19.69,0.38,1.72,2.74,0.16,1.22,89.27,30.99,75.0,1.27,97.54,743.5,2024-09-24 15:00:00,6.53,0.08,0.19,0.92,0.57,0.47
4.8,15.73,0.44,1.94,2.63,0.16,1.39,89.35,31.47,72.01,0.84,114.06,743.3,2024-09-24 15:15:00,3.5,0.07,0.17,0.8,0.53,0.43
12.26,13.82,0.42,1.65,2.74,0.15,1.22,88.89,31.42,71.43,1.09,102.1,743.1,2024-09-24 15:30:00,5.2,0.07,0.17,0.86,0.57,0.47
,,0.41,1.57,2.63,0.16,1.17,89.11,30.7,77.67,0.94,121.65,743.2,2024-09-24 15:45:00,6.15,0.08,0.15,0.85,0.52,0.42
15.25,,0.42,2.38,2.79,0.18,1.61,89.25,30.85,78.22,0.85,117.08,743.2,2024-09-24 16:00:00,6.37,0.08,0.17,0.89,0.6,0.48
,,0.41,1.9,2.57,0.17,1.34,89.24,30.79,77.02,0.92,143.7,743.2,2024-09-24 16:15:00,6.48,0.08,0.17,0.87,0.77,0.48
15.9,17.11,0.77,8.5,2.83,0.21,5.15,89.18,30.27,80.64,1.43,135.24,743.2,2024-09-24 16:30:00,4.44,0.08,0.16,0.8,0.61,0.45
21.9,27.35,1.12,17.16,2.76,0.22,10.04,89.28,29.69,83.84,1.01,154.41,743.2,2024-09-24 16:45:00,5.35,0.11,0.17,0.93,0.78,0.46
29.51,30.08,0.62,10.14,2.56,0.22,5.9,89.46,28.57,91.21,0.65,139.68,743.4,2024-09-24 17:00:00,5.49,0.2,0.19,0.92,0.57,0.47
37.39,40.1,0.48,7.0,2.6,0.23,4.11,89.46,28.06,95.01,0.88,144.23,743.5,2024-09-24 17:15:00,5.48,0.24,0.25,0.92,0.6,0.49
30.34,84.38,0.43,6.72,2.7,0.26,3.92,89.54,27.9,97.1,0.69,60.47,743.8,2024-09-24 17:30:00,5.43,0.27,0.27,0.96,0.64,0.5
27.49,87.12,0.44,10.63,2.66,0.32,6.01,89.52,27.88,96.89,0.81,139.6,744.0,2024-09-24 17:45:00,5.41,0.29,0.3,1.04,0.65,0.51
26.79,71.53,0.49,7.53,2.62,0.29,4.4,89.36,27.67,97.11,1.09,121.22,744.3,2024-09-24 18:00:00,4.44,0.29,0.34,1.06,0.69,0.53
28.33,56.92,0.43,6.5,2.68,0.24,3.81,89.56,27.27,99.17,0.67,126.89,744.5,2024-09-24 18:15:00,1.44,0.25,0.4,1.1,0.69,0.5
25.4,37.82,0.42,5.65,2.71,0.21,3.35,89.36,27.2,98.63,0.67,120.47,744.6,2024-09-24 18:30:00,1.79,0.22,0.4,1.15,0.66,0.47
19.35,28.12,0.39,5.83,2.67,0.21,3.42,89.44,27.19,99.79,0.66,127.51,744.7,2024-09-24 18:45:00,4.08,0.22,0.37,1.14,0.66,0.49
15.23,19.18,0.45,7.66,2.54,0.22,4.44,89.5,27.31,99.69,0.55,43.27,745.1,2024-09-24 19:00:00,4.92,0.21,0.37,1.2,0.65,0.47
,,0.47,7.96,2.62,0.23,4.62,89.55,27.38,99.27,0.47,2.5,745.3,2024-09-24 19:15:00,5.01,0.19,0.37,1.28,0.64,0.48
10.34,14.91,0.68,10.49,2.59,0.26,6.13,89.68,27.36,99.54,0.45,332.19,745.5,2024-09-24 19:30:00,5.02,0.18,0.4,1.33,0.69,0.51
12.23,13.37,0.64,8.41,2.65,0.26,4.99,89.51,27.37,99.29,0.35,112.98,745.7,2024-09-24 19:45:00,5.01,0.17,0.41,1.39,0.73,0.54
11.64,38.84,0.56,8.64,2.58,0.23,5.05,89.59,27.33,99.73,0.29,108.93,745.8,2024-09-24 20:00:00,5.23,0.23,0.45,1.49,0.7,0.5
12.0,66.14,0.62,10.02,2.58,0.21,5.83,89.53,27.34,98.81,0.34,63.22,745.9,2024-09-24 20:15:00,3.77,0.23,0.45,1.53,0.75,0.54
9.48,50.74,0.71,9.03,2.46,0.21,5.38,89.62,27.31,98.82,0.47,49.85,745.9,2024-09-24 20:30:00,4.25,0.2,0.45,1.5,0.78,0.58
12.06,32.61,0.59,8.27,2.57,0.21,4.88,89.63,27.24,99.51,0.42,15.9,746.0,2024-09-24 20:45:00,4.49,0.22,0.45,1.51,0.8,0.59
10.42,28.05,0.56,6.95,2.53,0.2,4.15,89.74,27.24,99.67,0.5,34.42,746.0,2024-09-24 21:00:00,4.64,0.22,0.45,1.5,0.75,0.55
10.39,25.42,0.53,8.42,2.29,0.18,4.91,89.6,27.23,99.35,0.68,37.15,746.0,2024-09-24 21:15:00,4.43,0.22,0.44,1.52,0.77,0.57
9.85,20.0,0.52,6.93,2.4,0.18,4.11,89.72,27.07,99.63,0.39,15.82,746.1,2024-09-24 21:30:00,4.42,0.17,0.42,1.48,0.75,0.56
,,0.44,5.3,2.36,0.18,3.18,89.75,27.01,99.35,0.35,56.5,746.1,2024-09-24 21:45:00,2.01,0.17,0.41,1.43,0.76,0.57
6.83,11.43,0.4,3.91,2.3,0.17,2.4,89.69,27.0,99.74,0.54,60.38,746.0,2024-09-24 22:00:00,2.55,0.18,0.37,1.41,0.68,0.51
,,0.43,3.74,2.05,0.17,2.34,89.73,26.98,99.6,0.55,68.65,745.9,2024-09-24 22:15:00,3.82,0.15,0.37,1.4,0.75,0.58
6.15,,0.43,4.32,1.96,0.16,2.65,89.62,26.91,99.33,0.51,85.42,745.7,2024-09-24 22:30:00,1.59,0.16,0.38,1.36,0.74,0.57
7.29,,0.39,3.75,2.27,0.16,2.31,89.69,26.9,99.17,0.55,55.58,745.6,2024-09-24 22:45:00,1.25,0.13,0.36,1.34,0.74,0.57
6.13,8.85,0.44,5.23,2.28,0.16,3.14,89.64,26.89,99.83,0.6,47.22,745.5,2024-09-24 23:00:00,3.35,0.11,0.34,1.33,0.72,0.55
4.69,13.44,0.4,6.86,2.28,0.16,3.97,89.89,26.81,99.74,0.37,32.48,745.4,2024-09-24 23:15:00,3.44,0.11,0.33,1.28,0.72,0.56
5.09,15.02,0.4,6.26,2.41,0.14,3.65,89.71,26.73,99.55,0.97,93.42,745.4,2024-09-24 23:30:00,2.87,0.12,0.32,1.3,0.72,0.57
5.3,16.86,0.38,4.44,2.39,0.13,2.67,89.82,26.7,99.65,1.03,82.47,745.4,2024-09-24 23:45:00,4.22,0.1,0.31,1.26,0.73,0.58
6.57,55.68,0.37,2.57,2.27,0.13,1.67,89.74,26.71,99.75,1.03,83.91,745.4,2024-09-25 00:00:00,4.25,0.1,0.29,1.17,0.72,0.58
4.66,80.17,0.36,2.03,2.24,0.13,1.37,89.92,26.69,99.6,1.67,87.23,745.3,2024-09-25 00:15:00,4.15,0.09,0.28,1.18,0.71,0.57
,87.46,0.35,2.02,2.22,0.12,1.36,89.82,26.6,99.13,1.24,108.35,745.3,2024-09-25 00:30:00,3.92,0.08,0.27,1.18,0.69,0.56
,63.25,0.31,1.88,2.25,0.12,1.25,89.88,26.56,99.82,1.55,83.07,745.2,2024-09-25 00:45:00,4.25,0.08,0.24,1.1,0.67,0.55
,36.15,0.32,1.92,2.2,0.12,1.28,89.95,26.51,99.77,1.17,90.26,745.0,2024-09-25 01:00:00,4.2,0.07,0.24,1.01,0.62,0.51
,18.46,0.3,2.09,2.16,0.12,1.36,89.88,26.49,99.42,1.17,96.03,745.0,2024-09-25 01:15:00,4.14,0.06,0.22,1.04,0.61,0.51
,,0.31,1.92,2.18,0.11,1.27,89.97,26.5,99.78,0.69,72.98,745.0,2024-09-25 01:30:00,4.2,0.06,0.22,1.01,0.63,0.53
,,0.35,2.03,2.2,0.12,1.36,89.94,26.5,99.57,0.49,74.14,744.9,2024-09-25 01:45:00,2.93,0.06,0.2,0.98,0.61,0.51
,,0.36,4.26,2.16,0.12,2.56,90.01,26.51,99.47,0.78,67.61,744.9,2024-09-25 02:00:00,3.41,0.05,0.2,0.97,0.62,0.52
,,0.38,5.68,2.39,0.12,3.33,89.82,26.58,99.57,0.93,44.38,744.9,2024-09-25 02:15:00,3.48,0.05,0.2,0.99,0.61,0.52
,,0.39,5.7,2.26,0.12,3.35,89.76,26.59,99.69,0.6,120.41,744.9,2024-09-25 02:30:00,3.59,0.04,0.19,0.93,0.62,0.53
8.35,,0.39,6.75,2.42,0.13,3.91,89.86,26.55,99.35,0.66,64.18,744.8,2024-09-25 02:45:00,3.67,0.04,0.19,0.93,0.59,0.5
3.87,,0.36,5.87,2.28,0.13,3.42,89.84,26.51,99.6,0.59,67.71,744.8,2024-09-25 03:00:00,3.69,0.05,0.19,0.98,0.6,0.5
,,0.37,7.21,2.12,0.13,4.14,89.78,26.51,99.18,0.67,73.34,744.6,2024-09-25 03:15:00,3.63,0.04,0.19,0.96,0.61,0.51
4.21,19.85,0.41,9.5,2.26,0.13,5.39,89.77,26.5,99.56,0.82,93.19,744.6,2024-09-25 03:30:00,3.7,0.04,0.19,0.96,0.62,0.52
7.12,66.55,0.42,7.91,2.37,0.13,4.55,89.84,26.51,99.77,0.95,73.97,744.6,2024-09-25 03:45:00,3.74,0.04,0.18,0.94,0.62,0.52
6.71,56.95,0.36,3.4,2.27,0.12,2.1,89.78,26.58,99.25,0.95,87.06,744.6,2024-09-25 04:00:00,3.48,0.04,0.17,0.97,0.62,0.52
2.98,37.24,0.38,6.01,2.4,0.13,3.51,89.98,26.57,99.39,0.81,66.26,744.7,2024-09-25 04:15:00,2.92,0.04,0.18,0.92,0.63,0.53
,22.94,0.33,6.62,2.24,0.12,3.79,89.91,26.5,99.37,0.89,56.13,744.9,2024-09-25 04:30:00,3.29,0.04,0.19,1.0,0.62,0.52
,,0.34,5.42,2.2,0.11,3.16,89.59,26.47,99.43,0.89,74.91,744.9,2024-09-25 04:45:00,2.84,0.04,0.18,0.99,0.63,0.53
,,0.37,3.56,2.04,0.12,2.19,89.61,26.44,99.14,0.83,59.16,745.0,2024-09-25 05:00:00,3.04,0.12,0.18,1.0,0.62,0.52
2.93,,0.38,4.62,2.1,0.13,2.77,89.69,26.42,99.22,0.77,66.77,745.0,2024-09-25 05:15:00,3.21,0.63,0.18,0.98,0.61,0.51
7.64,,0.53,7.33,2.16,0.13,4.33,89.68,26.49,99.58,0.91,75.3,745.1,2024-09-25 05:30:00,3.22,0.57,0.18,0.91,0.63,0.53
11.1,,0.94,8.06,2.38,0.13,5.05,89.72,26.5,99.15,0.9,64.09,745.2,2024-09-25 05:45:00,3.12,0.48,0.18,0.99,0.67,0.57
,,1.1,7.59,2.31,0.13,4.93,89.68,26.56,99.38,0.53,84.44,745.4,2024-09-25 06:00:00,3.2,0.22,0.18,0.98,0.64,0.54
,,1.43,7.39,2.32,0.14,5.09,89.82,26.69,99.68,1.0,84.88,745.4,2024-09-25 06:15:00,3.32,0.58,0.18,0.98,0.65,0.55
,,1.06,6.17,2.12,0.15,4.14,89.87,26.74,99.3,0.68,77.78,745.5,2024-09-25 06:30:00,3.32,0.58,0.18,0.95,0.62,0.52
14.44,16.73,0.97,6.48,2.03,0.14,4.24,89.86,26.57,99.6,1.09,119.9,745.7,2024-09-25 06:45:00,3.34,0.58,0.19,1.02,0.64,0.55
11.31,20.92,0.42,2.09,1.97,0.12,1.45,89.67,25.72,99.59,1.46,109.1,746.0,2024-09-25 07:00:00,1.84,0.58,0.2,0.99,0.67,0.57
14.02,64.47,0.74,4.55,1.9,0.14,3.02,89.8,25.59,99.25,0.83,33.46,746.2,2024-09-25 07:15:00,0.33,0.57,0.19,0.99,0.61,0.52
,86.82,0.77,3.92,2.06,0.13,2.71,89.93,25.93,99.82,1.07,77.3,746.2,2024-09-25 07:30:00,1.64,0.63,0.18,0.92,0.64,0.55
,56.71,1.12,4.43,2.06,0.13,3.27,90.08,26.19,99.24,1.56,84.19,746.2,2024-09-25 07:45:00,2.63,0.11,0.18,0.89,0.59,0.5
,26.28,1.56,4.7,2.13,0.13,3.77,89.99,26.64,96.67,1.18,72.66,746.3,2024-09-25 08:00:00,2.91,0.11,0.18,0.91,0.6,0.51
,,0.96,2.98,2.33,0.13,2.37,90.11,26.91,94.07,1.59,94.79,746.4,2024-09-25 08:15:00,3.03,0.05,0.18,0.95,0.63,0.51
,,0.68,2.32,2.13,0.14,1.79,90.2,27.13,94.37,1.22,100.14,746.5,2024-09-25 08:30:00,3.17,0.22,0.19,0.92,0.61,0.51
19.52,,0.7,2.23,2.41,0.14,1.76,90.12,27.48,93.01,0.58,40.37,746.5,2024-09-25 08:45:00,2.15,0.11,0.19,0.89,0.62,0.53
15.86,,0.61,2.41,2.32,0.14,1.78,90.06,27.46,95.14,1.1,87.92,746.5,2024-09-25 09:00:00,2.36,0.32,0.2,0.93,0.62,0.52
20.46,,0.7,2.18,2.35,0.14,1.73,89.87,27.49,95.47,1.7,127.25,746.6,2024-09-25 09:15:00,3.02,0.2,0.19,0.97,0.62,0.52
19.58,,0.85,3.21,2.27,0.15,2.4,89.99,27.52,93.95,1.22,111.17,746.5,2024-09-25 09:30:00,3.05,0.14,0.19,0.89,0.59,0.49
17.74,,0.93,5.7,2.4,0.18,3.79,90.15,27.05,95.95,1.01,84.79,746.4,2024-09-25 09:45:00,2.45,0.59,0.2,0.85,0.58,0.48
,,0.65,6.96,2.41,0.19,4.23,90.12,26.61,99.44,1.47,119.4,746.5,2024-09-25 10:00:00,2.86,0.15,0.2,0.85,0.55,0.46
20.36,22.96,0.55,4.94,2.44,0.18,3.07,90.09,25.55,99.72,1.95,155.43,746.6,2024-09-25 10:15:00,3.01,0.7,0.2,0.89,0.59,0.48
18.17,22.28,1.21,7.64,2.16,0.15,5.05,89.89,25.16,99.89,1.5,132.95,746.5,2024-09-25 10:30:00,2.79,0.04,0.21,0.82,0.56,0.46
18.38,27.04,2.95,9.49,2.18,0.16,7.45,89.99,25.47,99.16,0.99,163.12,746.2,2024-09-25 10:45:00,1.66,0.05,0.2,0.82,0.55,0.45
17.08,35.88,2.68,12.12,2.55,0.27,8.63,90.06,25.77,99.29,1.41,127.39,746.1,2024-09-25 11:00:00,2.36,0.05,0.19,0.76,0.5,0.4
18.31,42.41,1.83,9.89,2.39,0.42,6.75,90.15,26.01,99.21,1.27,123.88,745.9,2024-09-25 11:15:00,1.19,0.04,0.2,0.79,0.51,0.42
24.01,56.98,1.39,8.03,2.33,0.45,5.4,90.0,26.01,98.91,0.78,112.16,745.9,2024-09-25 11:30:00,0.59,0.05,0.21,0.9,0.54,0.43
30.78,100.0,1.06,5.58,2.48,0.25,3.83,89.98,26.09,98.6,0.35,124.96,745.6,2024-09-25 11:45:00,1.69,0.06,0.22,1.09,0.5,0.4
28.14,139.32,1.12,5.72,2.39,0.23,3.95,89.79,26.4,94.67,0.32,105.45,745.3,2024-09-25 12:00:00,2.45,0.06,0.29,1.37,0.55,0.42
27.33,104.39,0.88,5.79,2.36,0.25,3.8,90.02,26.5,95.31,0.58,30.99,745.2,2024-09-25 12:15:00,2.71,0.06,0.33,1.44,0.57,0.42
25.4,66.46,0.71,4.08,2.39,0.19,2.75,89.95,26.51,97.04,0.44,327.27,745.0,2024-09-25 12:30:00,2.74,0.06,0.36,1.44,0.62,0.46
25.3,33.02,0.78,3.77,2.55,0.18,2.64,89.89,26.71,96.09,0.38,67.23,744.9,2024-09-25 12:45:00,2.79,0.07,0.37,1.43,0.59,0.43
,,0.91,3.29,2.53,0.19,2.49,89.84,26.97,93.33,0.51,39.05,744.9,2024-09-25 13:00:00,2.58,0.07,0.35,1.29,0.58,0.43
,,1.03,5.62,2.54,0.21,3.83,89.74,26.92,94.45,0.91,33.42,744.8,2024-09-25 13:15:00,2.66,0.07,0.33,1.39,0.59,0.44
4.26,,1.82,9.85,2.5,0.17,6.72,89.86,26.17,99.54,0.79,34.52,744.6,2024-09-25 13:30:00,2.6,0.07,0.35,1.43,0.63,0.47
,,0.69,4.21,2.35,0.16,2.8,89.81,25.67,99.9,1.09,18.92,744.4,2024-09-25 13:45:00,2.79,0.07,0.32,1.34,0.62,0.47
,,0.59,4.22,2.48,0.15,2.72,89.79,25.39,99.4,0.52,38.68,744.2,2024-09-25 14:00:00,2.67,0.06,0.31,1.26,0.62,0.47
,,0.49,3.91,2.46,0.15,2.48,89.95,25.34,99.88,0.46,70.5,744.3,2024-09-25 14:15:00,2.28,0.06,0.28,1.23,0.6,0.47
,,0.4,4.77,2.5,0.15,2.86,90.49,25.34,99.62,0.65,57.66,744.3,2024-09-25 14:30:00,2.98,0.06,0.27,1.18,0.56,0.44
14.3,,0.5,5.59,2.48,0.15,3.38,90.3,25.4,99.13,0.55,81.52,744.2,2024-09-25 14:45:00,3.05,0.06,0.26,1.2,0.6,0.47
8.15,,0.3,3.91,2.59,0.14,2.32,90.36,25.39,99.54,1.19,116.7,744.2,2024-09-25 15:00:00,3.14,0.05,0.27,1.13,0.57,0.45
8.29,85.13,0.31,2.99,2.69,0.14,1.84,90.43,25.09,99.89,0.61,63.33,744.3,2024-09-25 15:15:00,3.24,0.05,0.26,1.1,0.55,0.43
16.45,99.54,0.32,3.24,2.5,0.13,1.98,90.08,25.1,99.78,0.57,179.23,744.2,2024-09-25 15:30:00,2.98,0.05,0.24,1.04,0.53,0.41
11.28,68.76,0.4,5.44,2.54,0.17,3.22,89.83,25.27,99.75,0.54,139.45,744.4,2024-09-25 15:45:00,2.66,0.04,0.23,1.06,0.55,0.43
11.36,35.7,0.46,6.44,2.54,0.19,3.8,89.71,25.26,99.89,0.37,178.26,744.5,2024-09-25 16:00:00,1.89,0.04,0.23,1.04,0.55,0.44
10.64,15.83,0.57,9.61,2.73,0.21,5.58,89.72,25.47,99.87,0.27,10.41,744.5,2024-09-25 16:15:00,2.18,0.04,0.23,1.0,0.53,0.41
7.03,,0.6,8.38,2.37,0.21,4.95,90.0,25.74,99.58,0.3,56.53,744.5,2024-09-25 16:30:00,2.58,0.05,0.24,0.97,0.52,0.4
13.1,,0.58,7.83,2.58,0.19,4.64,89.82,25.88,99.12,0.37,117.91,744.6,2024-09-25 16:45:00,2.73,0.07,0.28,0.98,0.51,0.38
18.7,,0.6,9.51,2.69,0.2,5.55,89.66,26.04,99.28,0.3,109.41,744.7,2024-09-25 17:00:00,1.88,0.07,0.3,1.14,0.56,0.42
20.24,,0.62,10.2,2.43,0.21,5.93,89.59,26.13,99.8,0.31,88.53,744.8,2024-09-25 17:15:00,1.57,0.08,0.31,1.26,0.58,0.44
18.34,,0.52,8.06,2.43,0.2,4.71,89.64,26.2,99.56,0.47,113.2,744.9,2024-09-25 17:30:00,2.13,0.08,0.33,1.34,0.59,0.43
,,0.4,6.76,2.42,0.2,3.92,89.76,26.2,99.64,0.33,119.68,745.0,2024-09-25 17:45:00,2.32,0.11,0.36,1.38,0.63,0.46
,,0.46,8.6,2.57,0.22,4.95,89.9,26.13,99.73,0.43,135.48,745.2,2024-09-25 18:00:00,2.41,0.1,0.32,1.21,0.55,0.39
,,0.56,11.33,2.62,0.25,6.48,89.86,26.06,99.66,0.59,113.37,745.3,2024-09-25 18:15:00,2.36,0.1,0.31,1.16,0.54,0.39
,,0.48,9.12,2.61,0.23,5.24,90.01,26.04,99.61,0.71,107.37,745.4,2024-09-25 18:30:00,2.33,0.13,0.34,1.25,0.57,0.41
,,0.46,7.62,2.41,0.22,4.43,89.83,26.0,99.14,0.7,116.45,745.6,2024-09-25 18:45:00,2.22,0.13,0.36,1.35,0.64,0.47
27.23,30.59,0.44,7.45,2.49,0.22,4.32,89.93,25.93,99.41,0.93,97.55,745.7,2024-09-25 19:00:00,1.6,0.17,0.39,1.4,0.65,0.47
22.88,31.1,0.42,7.43,2.42,0.22,4.29,90.02,25.92,99.6,1.27,107.05,745.9,2024-09-25 19:15:00,2.41,0.21,0.39,1.45,0.65,0.46
12.83,32.26,0.46,7.65,2.48,0.22,4.44,90.13,25.95,99.17,0.63,76.08,746.0,2024-09-25 19:30:00,2.58,0.2,0.38,1.44,0.66,0.48
,30.65,0.4,7.8,2.36,0.23,4.47,90.03,25.94,99.2,1.21,101.87,746.1,2024-09-25 19:45:00,2.59,0.23,0.38,1.47,0.62,0.44
,29.2,0.46,7.99,2.34,0.22,4.62,90.1,26.0,99.74,1.12,99.36,746.2,2024-09-25 20:00:00,2.57,0.25,0.39,1.52,0.66,0.47
13.32,30.09,0.51,9.04,2.38,0.22,5.22,90.05,25.91,99.53,1.47,107.05,746.3,2024-09-25 20:15:00,2.58,0.25,0.39,1.57,0.69,0.49
,,0.53,8.52,2.3,0.29,4.96,90.15,25.6,99.38,1.55,128.22,746.5,2024-09-25 20:30:00,1.71,0.25,0.4,1.67,0.67,0.48
,,0.47,8.5,2.39,0.22,4.9,90.29,25.34,99.78,1.31,113.01,746.5,2024-09-25 20:45:00,2.38,0.26,0.38,1.66,0.65,0.46
34.35,50.99,0.37,5.39,2.69,0.17,3.17,90.32,25.29,99.78,1.14,121.28,746.6,2024-09-25 21:00:00,2.39,0.26,0.4,1.63,0.68,0.49
26.71,119.63,0.33,5.11,2.64,0.16,2.99,90.24,25.21,99.35,1.08,95.56,746.6,2024-09-25 21:15:00,2.46,0.21,0.4,1.57,0.66,0.47
22.26,97.85,0.39,6.13,2.54,0.16,3.58,90.21,25.2,99.34,1.15,101.32,746.5,2024-09-25 21:30:00,2.42,0.18,0.39,1.46,0.64,0.46
21.02,60.4,0.38,9.58,2.22,0.16,5.4,90.21,25.2,99.38,0.93,114.83,746.4,2024-09-25 21:45:00,2.45,0.17,0.37,1.39,0.65,0.47
15.37,35.86,0.43,12.51,2.47,0.17,7.0,90.13,25.21,99.86,1.43,104.57,746.3,2024-09-25 22:00:00,2.26,0.15,0.35,1.27,0.61,0.44
13.29,19.11,0.44,10.23,2.69,0.16,5.8,90.13,25.31,99.61,1.53,111.57,746.2,2024-09-25 22:15:00,2.42,0.12,0.34,1.23,0.6,0.44
3.18,,0.38,7.31,2.61,0.15,4.2,90.19,25.36,99.53,0.89,118.87,746.2,2024-09-25 22:30:00,2.48,0.11,0.32,1.23,0.6,0.45
7.4,,0.36,8.04,2.46,0.15,4.57,90.18,25.37,99.59,1.29,123.08,746.1,2024-09-25 22:45:00,2.35,0.09,0.31,1.15,0.6,0.45
10.06,,0.36,11.36,2.38,0.15,6.34,90.2,25.3,99.18,1.18,110.69,746.0,2024-09-25 23:00:00,2.04,0.08,0.3,1.13,0.58,0.44
6.84,,0.33,9.55,2.46,0.14,5.35,90.18,25.29,99.58,1.0,98.61,746.0,2024-09-25 23:15:00,2.29,0.08,0.28,1.06,0.58,0.44
7.33,,0.33,7.21,2.42,0.14,4.1,90.16,25.25,99.28,1.17,94.87,746.0,2024-09-25 23:30:00,2.33,0.06,0.27,1.0,0.56,0.43
9.63,,0.35,7.24,2.32,0.14,4.14,90.05,25.22,99.32,1.32,113.52,745.9,2024-09-25 23:45:00,2.35,0.07,0.25,0.99,0.56,0.44
11.99,,0.39,7.81,2.07,0.14,4.47,90.28,25.2,99.2,0.97,101.24,745.8,2024-09-26 00:00:00,2.2,0.06,0.23,1.05,0.57,0.46
