pm2.5,pm10,no,no2,so2,co,nox,ozone,timestamp
45.78,63.52,29.66,186.72,25.59,7.78,120.85,14.0,2024-01-05 13:00:00
45.78,63.52,28.31,182.37,17.78,8.66,117.67,18.23,2024-01-05 13:30:00
45.78,63.52,28.85,179.24,15.03,7.86,116.22,17.28,2024-01-05 14:00:00
45.78,63.52,28.69,183.51,15.66,7.69,118.52,15.23,2024-01-05 14:30:00
45.78,63.52,27.72,172.03,16.01,7.72,111.56,15.66,2024-01-05 15:00:00
45.78,63.52,27.87,175.32,18.42,7.74,113.48,15.84,2024-01-05 15:30:00
45.78,63.52,29.47,186.08,21.35,7.54,120.39,15.39,2024-01-05 16:00:00
45.78,63.52,32.09,211.47,18.24,7.41,136.03,14.87,2024-01-05 16:30:00
45.78,63.52,35.55,231.19,18.08,7.83,148.98,16.42,2024-01-05 17:00:00
45.78,63.52,40.24,263.44,18.1,7.78,169.6,16.54,2024-01-05 17:30:00
45.78,63.52,41.89,276.99,25.12,8.25,178.1,17.06,2024-01-05 18:00:00
45.78,63.52,44.21,285.76,21.29,8.83,184.28,16.42,2024-01-05 18:30:00
45.78,63.52,46.84,294.5,26.2,8.41,190.64,17.65,2024-01-05 19:00:00
45.78,63.52,47.72,301.62,23.3,8.11,195.11,17.95,2024-01-05 19:30:00
45.78,63.52,48.96,304.7,25.48,7.78,197.52,18.47,2024-01-05 20:00:00
45.78,63.52,50.39,319.99,24.1,8.19,206.86,17.84,2024-01-05 20:30:00
45.78,63.52,51.86,329.84,28.45,8.55,213.18,19.04,2024-01-05 21:00:00
45.78,63.52,55.86,347.5,30.25,8.77,225.28,18.0,2024-01-05 21:30:00
45.78,63.52,59.04,365.45,29.04,9.49,237.08,18.54,2024-01-05 22:00:00
45.78,63.52,63.53,388.59,31.77,8.5,252.51,18.26,2024-01-05 22:30:00
45.78,63.52,66.32,405.18,32.0,8.86,263.33,17.95,2024-01-05 23:00:00
45.78,63.52,68.89,422.78,29.15,9.68,274.6,17.96,2024-01-05 23:30:00
45.78,63.52,68.64,421.04,29.51,9.2,273.49,17.15,2024-01-06 00:00:00
45.78,63.52,67.58,410.89,30.95,9.2,267.22,16.35,2024-01-06 00:30:00
45.78,63.52,64.98,399.74,25.27,9.41,259.55,15.65,2024-01-06 01:00:00
45.78,63.52,62.43,385.84,34.44,8.38,250.35,14.94,2024-01-06 01:30:00
46.96,63.52,81.53,357.58,30.32,0.01,223.26,15.11,2024-01-06 02:00:00
45.78,63.52,55.38,347.59,24.26,8.91,225.06,14.18,2024-01-06 02:30:00
45.78,63.52,51.61,327.8,25.3,8.23,211.9,14.18,2024-01-06 03:00:00
45.78,63.52,48.89,306.93,29.43,8.36,198.72,14.3,2024-01-06 03:30:00
45.78,63.52,43.96,279.71,26.14,7.65,180.77,13.37,2024-01-06 04:00:00
45.78,63.52,39.76,262.72,26.0,7.89,168.93,14.13,2024-01-06 04:30:00
45.78,63.52,37.35,248.9,28.14,8.04,159.87,14.46,2024-01-06 05:00:00
45.78,63.52,35.62,236.58,20.85,6.95,152.03,14.76,2024-01-06 05:30:00
45.78,63.52,34.22,232.07,25.73,7.26,148.72,14.88,2024-01-06 06:00:00
45.78,63.52,35.07,234.02,28.29,7.04,150.29,14.24,2024-01-06 06:30:00
45.78,63.52,35.57,237.54,22.58,7.62,152.53,14.8,2024-01-06 07:00:00
45.78,63.52,36.58,242.49,22.06,7.66,155.86,14.24,2024-01-06 07:30:00
45.78,63.52,36.9,246.22,20.83,7.84,158.12,14.76,2024-01-06 08:00:00
45.78,63.52,37.08,248.75,23.66,7.73,159.64,14.38,2024-01-06 08:30:00
45.78,63.52,37.13,247.99,19.21,7.6,159.24,15.39,2024-01-06 09:00:00
45.78,63.52,36.06,238.95,22.53,7.48,153.59,15.47,2024-01-06 09:30:00
45.78,63.52,35.42,240.45,23.25,6.54,154.08,15.32,2024-01-06 10:00:00
45.78,63.52,35.82,241.78,17.9,7.64,155.04,16.22,2024-01-06 10:30:00
45.78,63.52,36.44,239.32,20.04,7.64,154.01,16.32,2024-01-06 11:00:00
45.78,63.52,36.93,243.96,19.66,7.42,156.87,15.18,2024-01-06 11:30:00
45.78,63.52,29.74,186.57,18.82,6.21,120.81,15.02,2024-01-06 12:15:00
46.23,70.81,30.06,197.82,20.67,7.11,127.27,15.12,2024-01-06 12:45:00
52.49,172.88,33.2,220.09,19.91,7.57,141.46,15.0,2024-01-06 13:15:00
55.16,178.04,36.08,241.57,25.94,7.99,155.07,15.33,2024-01-06 13:45:00
92.52,250.33,38.99,257.37,27.85,7.87,165.52,15.1,2024-01-06 14:15:00
92.26,250.68,41.12,271.02,24.08,7.4,174.33,15.91,2024-01-06 14:45:00
88.69,255.61,43.03,274.44,28.68,8.18,177.31,15.1,2024-01-06 15:15:00
87.24,250.9,41.81,267.5,27.13,8.09,172.75,15.66,2024-01-06 15:45:00
66.92,185.0,40.9,266.69,27.74,7.52,171.79,14.49,2024-01-06 16:15:00
66.18,183.72,41.61,271.03,27.15,7.67,174.61,15.48,2024-01-06 16:45:00
55.83,165.77,42.12,273.54,28.44,8.0,176.29,14.96,2024-01-06 17:15:00
55.96,164.61,41.83,269.7,31.39,6.82,173.99,14.38,2024-01-06 17:45:00
57.83,148.32,42.46,273.61,31.02,7.18,176.52,14.58,2024-01-06 18:15:00
57.54,149.79,44.89,285.15,39.63,7.86,184.33,15.47,2024-01-06 18:45:00
53.55,170.36,48.85,306.18,15.89,7.38,198.28,16.04,2024-01-06 19:15:00
54.14,175.39,51.47,326.68,24.18,8.26,211.2,15.93,2024-01-06 19:45:00
62.33,245.88,55.99,347.36,20.5,8.49,225.27,17.23,2024-01-06 20:15:00
64.04,246.87,58.73,360.3,16.95,8.6,234.03,16.85,2024-01-06 20:45:00
87.92,260.69,59.32,367.53,21.1,9.03,238.4,17.19,2024-01-06 21:15:00
87.89,256.07,57.92,358.13,22.72,8.86,232.36,16.29,2024-01-06 21:45:00
87.52,191.37,56.73,349.24,16.68,8.19,226.74,15.49,2024-01-06 22:15:00
85.43,189.38,55.57,343.67,20.9,7.89,222.98,15.36,2024-01-06 22:45:00
56.22,161.47,54.39,344.58,26.32,8.29,222.82,14.47,2024-01-06 23:15:00
55.42,160.72,54.23,338.75,19.12,0.01,219.48,15.1,2024-01-06 23:45:00
44.26,150.24,55.8,345.01,27.33,8.59,223.85,14.96,2024-01-07 00:15:00
43.48,151.01,57.13,352.41,29.07,7.42,228.72,14.54,2024-01-07 00:45:00
32.53,161.72,58.73,358.62,32.93,8.66,233.09,14.33,2024-01-07 01:15:00
33.26,161.68,58.18,360.52,36.85,9.21,233.84,14.59,2024-01-07 01:45:00
43.47,161.05,57.85,355.05,27.52,8.57,230.6,14.63,2024-01-07 02:15:00
43.68,158.96,56.5,348.73,34.22,8.08,226.32,13.33,2024-01-07 02:45:00
46.57,129.73,54.93,340.39,26.58,7.73,220.78,14.01,2024-01-07 03:15:00
45.36,129.28,53.02,331.47,33.39,7.87,214.74,14.74,2024-01-07 03:45:00
28.38,123.02,52.3,323.07,26.72,7.98,209.64,14.32,2024-01-07 04:15:00
28.31,122.6,51.04,314.09,27.57,7.63,203.93,13.91,2024-01-07 04:45:00
27.27,116.67,49.84,310.48,27.93,7.6,201.24,14.51,2024-01-07 05:15:00
27.61,115.85,47.38,299.07,27.53,7.23,193.49,14.4,2024-01-07 05:45:00
32.4,104.43,46.23,287.89,26.13,7.01,186.6,15.46,2024-01-07 06:15:00
45.78,63.52,22.12,122.96,,5.88,81.03,16.6,2024-01-08 15:00:00
45.78,63.52,22.66,127.81,,4.62,84.03,16.33,2024-01-08 15:30:00
45.78,63.52,24.89,143.76,10.96,5.11,94.19,15.8,2024-01-08 16:00:00
45.78,63.52,26.44,161.58,13.35,5.68,105.01,16.07,2024-01-08 16:30:00
45.78,63.52,28.32,176.42,14.7,6.62,114.35,16.04,2024-01-08 17:00:00
45.78,63.52,30.41,199.84,13.24,5.95,128.6,16.86,2024-01-08 17:30:00
45.78,63.52,34.86,233.97,15.66,6.59,150.14,16.99,2024-01-08 18:00:00
45.78,63.52,36.47,247.81,14.8,6.39,158.77,16.64,2024-01-08 18:30:00
45.78,63.52,40.8,266.28,13.56,6.31,171.5,16.97,2024-01-08 19:00:00
45.78,63.52,44.61,284.92,14.24,6.75,184.04,16.23,2024-01-08 19:30:00
45.78,63.52,50.4,316.63,10.8,6.33,204.99,16.19,2024-01-08 20:00:00
47.92,70.95,22.91,116.78,13.38,6.54,78.02,18.65,2024-01-09 10:45:00
82.18,189.76,20.75,112.6,13.45,6.4,74.48,16.79,2024-01-09 11:15:00
79.75,187.69,21.89,115.67,14.47,6.72,76.83,17.66,2024-01-09 11:45:00
45.7,158.69,21.31,116.4,12.43,6.23,76.91,16.52,2024-01-09 12:15:00
45.78,63.52,24.32,142.74,1.95,3.31,93.31,33.21,2024-01-09 13:00:00
45.78,63.52,21.36,113.89,,3.63,75.54,23.69,2024-01-09 13:30:00
45.78,63.52,19.11,99.84,58.06,4.06,66.43,41.35,2024-01-09 14:00:00
45.78,63.52,19.74,93.72,88.84,4.31,63.37,35.22,2024-01-09 14:30:00
45.78,63.52,19.04,101.66,88.17,4.5,67.41,21.98,2024-01-09 15:00:00
45.78,63.52,21.35,114.48,86.07,5.0,75.86,18.46,2024-01-09 15:30:00
45.78,63.52,21.51,123.01,86.83,3.74,80.71,17.98,2024-01-09 16:00:00
45.78,63.52,24.22,141.82,86.46,5.17,92.73,18.49,2024-01-09 16:30:00
45.78,63.52,27.98,172.84,86.2,4.27,112.16,19.36,2024-01-09 17:00:00
45.78,63.52,33.22,216.75,86.48,4.66,139.61,19.19,2024-01-09 17:30:00
45.78,63.52,38.27,251.03,86.47,5.12,161.57,19.15,2024-01-09 18:00:00
45.78,63.52,46.42,296.73,85.09,5.39,191.65,19.87,2024-01-09 18:30:00
45.78,63.52,56.64,349.59,47.17,6.25,226.88,20.24,2024-01-09 19:00:00
45.78,63.52,64.95,397.7,13.99,6.32,258.39,20.19,2024-01-09 19:30:00
45.78,63.52,69.63,432.73,13.45,6.42,280.57,20.75,2024-01-09 20:00:00
45.78,63.52,71.05,447.25,13.81,5.84,289.47,21.0,2024-01-09 20:30:00
45.78,63.52,71.65,449.86,12.4,6.74,291.26,18.12,2024-01-09 21:00:00
45.78,63.52,69.73,430.7,13.59,6.44,279.49,18.45,2024-01-09 21:30:00
45.78,63.52,65.75,404.19,12.38,6.75,262.46,16.96,2024-01-09 22:00:00
45.78,63.52,62.44,382.14,11.76,7.05,248.29,17.74,2024-01-09 22:30:00
45.78,63.52,57.05,356.24,13.31,6.46,230.83,18.82,2024-01-09 23:00:00
45.78,63.52,53.84,333.55,12.61,6.62,216.36,17.62,2024-01-09 23:30:00
45.78,63.52,50.38,318.19,13.14,6.98,205.85,17.47,2024-01-10 00:00:00
45.78,63.52,48.32,305.99,13.37,6.45,197.88,17.02,2024-01-10 00:30:00
45.78,63.52,48.98,303.96,14.75,6.75,197.11,17.53,2024-01-10 01:00:00
45.78,63.52,47.74,304.59,14.06,7.08,196.78,17.66,2024-01-10 01:30:00
45.78,63.52,49.23,302.35,15.95,7.05,196.35,18.07,2024-01-10 02:00:00
45.78,63.52,46.36,293.59,13.87,6.88,189.86,17.4,2024-01-10 02:30:00
45.78,63.52,45.67,284.73,14.76,6.56,184.53,18.22,2024-01-10 03:00:00
45.78,63.52,42.72,275.66,15.5,7.04,177.81,17.5,2024-01-10 03:30:00
45.78,63.52,40.8,265.45,14.49,6.55,171.04,16.68,2024-01-10 04:00:00
45.78,63.52,38.29,256.99,13.77,6.86,164.92,16.53,2024-01-10 04:30:00
45.78,63.52,37.18,248.36,12.88,5.78,159.47,17.13,2024-01-10 05:00:00
45.78,63.52,35.14,234.98,14.27,6.12,150.86,17.92,2024-01-10 05:30:00
45.78,63.52,33.29,218.4,12.47,5.91,140.57,16.49,2024-01-10 06:00:00
45.78,63.52,32.22,206.52,13.97,6.58,133.33,16.7,2024-01-10 06:30:00
45.78,63.52,31.77,202.12,14.1,6.53,130.63,17.28,2024-01-10 07:00:00
45.78,63.52,31.33,202.01,12.94,6.5,130.32,17.21,2024-01-10 07:30:00
45.78,63.52,31.13,195.06,13.57,5.68,126.33,17.39,2024-01-10 08:00:00
45.78,63.52,29.44,187.92,14.01,6.34,121.39,17.09,2024-01-10 08:30:00
45.78,63.52,28.38,182.02,13.14,5.63,117.51,16.82,2024-01-10 09:00:00
45.78,63.52,29.46,183.33,12.37,5.63,118.85,17.29,2024-01-10 09:30:00
45.78,63.52,28.49,183.29,13.92,5.55,118.28,17.73,2024-01-10 10:00:00
45.78,63.52,28.88,184.69,13.7,6.86,119.28,17.35,2024-01-10 10:30:00
45.78,63.52,28.61,177.83,12.83,5.57,115.29,17.27,2024-01-10 11:00:00
45.78,63.52,27.37,169.03,13.41,6.22,109.69,17.23,2024-01-10 11:30:00
45.78,63.52,28.03,169.3,12.55,6.43,110.21,16.6,2024-01-10 12:00:00
45.78,63.52,28.34,174.98,13.25,6.08,113.55,16.19,2024-01-10 12:30:00
45.78,63.52,29.55,183.22,12.19,5.74,118.83,16.54,2024-01-10 13:00:00
45.78,63.52,30.03,192.73,12.96,5.89,124.41,15.85,2024-01-10 13:30:00
45.78,63.52,30.35,191.66,13.62,5.73,123.99,16.35,2024-01-10 14:00:00
45.78,63.52,31.67,198.92,14.13,6.64,128.79,15.42,2024-01-10 14:30:00
45.78,63.52,32.65,208.16,14.02,5.6,134.49,15.33,2024-01-10 15:00:00
45.78,63.52,33.42,218.12,14.25,6.12,140.48,15.9,2024-01-10 15:30:00
45.78,63.52,34.35,232.71,13.27,6.26,149.15,16.18,2024-01-10 16:00:00
45.78,63.52,36.99,248.49,15.11,6.03,159.44,16.57,2024-01-10 16:30:00
45.78,63.52,41.52,271.14,14.54,6.39,174.62,16.09,2024-01-10 17:00:00
45.78,63.52,47.81,297.38,13.1,6.8,192.79,16.98,2024-01-10 17:30:00
45.78,63.52,52.0,324.88,13.62,6.99,210.49,17.27,2024-01-10 18:00:00
45.78,63.52,55.97,349.72,13.38,6.7,226.58,16.84,2024-01-10 18:30:00
45.78,63.52,60.78,373.98,13.85,8.7,242.82,18.48,2024-01-10 19:00:00
45.78,63.52,65.53,402.9,13.37,7.23,261.62,17.73,2024-01-10 19:30:00
45.78,63.52,68.59,424.92,13.71,7.59,275.62,17.35,2024-01-10 20:00:00
45.78,63.52,69.53,419.66,13.63,7.15,273.21,16.74,2024-01-10 20:30:00
45.78,63.52,66.87,404.06,12.17,6.94,263.01,16.35,2024-01-10 21:00:00
45.78,63.52,61.26,383.14,12.23,6.81,248.2,16.4,2024-01-10 21:30:00
45.78,63.52,57.99,358.72,13.36,7.12,232.73,16.51,2024-01-10 22:00:00
45.78,63.52,53.31,335.8,12.45,6.78,217.32,16.11,2024-01-10 22:30:00
45.78,63.52,49.71,312.22,12.79,6.82,202.14,15.4,2024-01-10 23:00:00
45.78,63.52,45.99,292.64,12.28,6.58,189.13,16.05,2024-01-10 23:30:00
45.78,63.52,43.28,276.86,14.17,6.95,178.8,15.28,2024-01-11 00:00:00
45.78,70.12,38.82,260.05,12.73,6.16,166.92,15.91,2024-01-11 00:45:00
45.78,169.17,37.23,246.38,12.54,6.02,158.4,15.47,2024-01-11 01:15:00
45.78,169.39,35.37,235.7,12.37,6.55,151.4,15.52,2024-01-11 01:45:00
45.78,172.44,34.24,221.84,14.5,6.61,143.02,15.79,2024-01-11 02:15:00
45.78,173.02,32.88,212.31,13.35,5.88,136.94,15.67,2024-01-11 02:45:00
45.78,181.17,32.2,202.34,13.43,5.59,130.99,14.94,2024-01-11 03:15:00
45.78,180.11,29.77,192.22,13.22,5.34,123.98,14.52,2024-01-11 03:45:00
45.78,165.29,29.09,174.72,12.95,5.83,123.25,15.17,2024-01-11 04:15:00
45.78,165.11,28.61,180.8,12.04,5.94,116.96,16.44,2024-01-11 04:45:00
45.78,162.55,28.88,175.25,11.07,5.41,114.0,16.46,2024-01-11 05:15:00
45.78,162.21,28.41,172.73,12.79,6.1,112.34,16.04,2024-01-11 05:45:00
45.78,157.5,27.0,169.63,13.01,6.58,109.82,16.19,2024-01-11 06:15:00
45.78,158.13,26.61,168.16,12.72,6.77,108.78,15.87,2024-01-11 06:45:00
45.78,167.01,27.78,169.08,13.94,6.06,109.95,16.63,2024-01-11 07:15:00
45.78,168.9,27.57,173.52,12.9,5.8,112.31,16.09,2024-01-11 07:45:00
45.78,195.35,28.47,176.31,12.85,6.32,114.37,16.54,2024-01-11 08:15:00
45.78,194.74,28.17,174.49,13.57,6.66,113.19,16.26,2024-01-11 08:45:00
45.78,186.14,29.27,179.25,12.06,6.0,116.46,16.96,2024-01-11 09:15:00
45.78,185.49,28.11,183.24,14.37,6.25,118.04,17.27,2024-01-11 09:45:00
45.78,176.39,29.5,185.79,13.48,5.46,120.24,16.36,2024-01-11 10:15:00
45.78,174.5,29.24,180.14,13.25,6.13,116.94,17.77,2024-01-11 10:45:00
45.78,148.03,28.18,176.99,13.05,6.86,114.59,16.04,2024-01-11 11:15:00
45.78,145.17,28.74,175.24,14.32,6.94,113.92,18.42,2024-01-11 11:45:00
45.78,105.19,27.89,172.61,12.18,5.68,111.98,18.15,2024-01-11 12:15:00
45.78,103.69,27.38,171.67,13.31,6.17,111.17,17.97,2024-01-11 12:45:00
45.78,82.75,26.9,165.42,12.65,6.59,107.41,17.48,2024-01-11 13:15:00
45.78,82.43,22.75,124.95,27.99,7.49,82.49,25.45,2024-01-11 13:45:00
45.78,77.94,19.0,100.31,21.73,7.04,66.63,24.57,2024-01-11 14:15:00
45.78,78.93,20.13,105.29,16.83,7.17,70.05,20.31,2024-01-11 14:45:00
45.78,92.82,20.27,111.9,14.83,7.32,73.82,18.8,2024-01-11 15:15:00
45.78,91.99,20.93,112.11,13.31,7.85,74.3,17.85,2024-01-11 15:45:00
45.78,80.31,21.65,116.77,12.73,7.15,77.31,17.89,2024-01-11 16:15:00
45.78,82.81,22.53,126.47,12.94,7.33,83.21,17.77,2024-01-11 16:45:00
45.78,117.87,24.02,141.96,12.97,7.04,92.7,16.72,2024-01-11 17:15:00
45.78,118.19,27.22,169.8,12.3,7.33,110.04,16.54,2024-01-11 17:45:00
45.78,122.72,31.52,205.46,12.87,8.01,132.35,18.07,2024-01-11 18:15:00
45.78,126.34,34.75,233.22,11.87,7.4,149.66,17.98,2024-01-11 18:45:00
45.78,177.01,36.84,241.55,11.65,7.65,155.48,19.34,2024-01-11 19:15:00
45.78,172.45,36.16,238.75,12.5,8.21,153.54,18.14,2024-01-11 19:45:00
45.78,108.64,35.05,230.88,20.3,6.89,148.52,17.7,2024-01-11 20:15:00
45.78,107.42,32.41,216.68,14.9,7.86,139.12,17.12,2024-01-11 20:45:00
45.78,90.39,31.4,203.17,13.43,7.35,131.01,17.44,2024-01-11 21:15:00
45.78,90.8,30.12,188.6,14.45,7.43,122.16,17.5,2024-01-11 21:45:00
45.78,96.55,28.56,175.51,13.7,7.59,113.98,17.11,2024-01-11 22:15:00
45.78,96.03,27.13,161.59,14.0,7.27,105.4,16.94,2024-01-11 22:45:00
45.78,88.69,24.96,148.77,15.62,7.27,97.03,16.84,2024-01-11 23:15:00
45.78,88.55,24.31,144.91,14.0,7.43,94.51,16.98,2024-01-11 23:45:00
45.78,86.65,23.32,132.63,14.89,7.66,87.1,16.54,2024-01-12 00:15:00
45.78,86.0,22.33,125.16,13.93,6.6,82.37,16.44,2024-01-12 00:45:00
45.78,76.88,21.61,116.05,13.77,7.17,76.88,16.82,2024-01-12 01:15:00
45.78,77.06,21.39,111.35,12.89,7.64,74.13,16.8,2024-01-12 01:45:00
45.78,79.64,19.96,107.18,24.22,7.2,71.01,17.17,2024-01-12 02:15:00
45.78,78.44,20.04,104.76,36.2,7.75,69.7,18.09,2024-01-12 02:45:00
45.78,61.62,19.14,100.25,31.55,6.6,66.68,17.42,2024-01-12 03:15:00
45.78,61.71,18.63,97.43,26.41,6.94,64.82,18.33,2024-01-12 03:45:00
45.78,62.91,18.27,92.44,30.67,7.29,61.83,19.14,2024-01-12 04:15:00
45.78,63.29,18.57,92.07,23.4,6.29,61.79,19.95,2024-01-12 04:45:00
45.78,68.56,17.86,88.5,23.24,5.96,59.4,19.99,2024-01-12 05:15:00
45.78,69.09,18.1,88.59,23.47,8.16,59.59,20.23,2024-01-12 05:45:00
45.78,76.5,17.8,87.23,21.05,6.89,58.66,20.6,2024-01-12 06:15:00
45.78,78.09,17.88,87.39,20.46,6.89,58.79,18.81,2024-01-12 06:45:00
45.78,100.36,18.87,96.38,18.23,7.7,64.37,16.96,2024-01-12 07:15:00
45.78,63.52,18.93,89.89,14.24,0.12,60.78,126.48,2024-01-12 13:15:00
43.26,63.5,18.1,90.49,15.4,0.12,60.64,126.68,2024-01-12 13:45:00
8.03,63.26,18.25,93.44,13.7,0.12,62.38,127.24,2024-01-12 14:15:00
8.73,64.08,19.54,95.55,11.93,0.12,64.28,126.61,2024-01-12 14:45:00
18.49,75.57,18.83,97.34,26.44,0.12,64.88,127.35,2024-01-12 15:15:00
17.9,75.38,18.27,95.49,30.19,0.12,63.54,126.87,2024-01-12 15:45:00
9.6,72.74,18.68,98.99,32.3,0.12,65.72,127.02,2024-01-12 16:15:00
9.58,74.0,20.33,107.07,27.85,0.12,71.15,126.77,2024-01-12 16:45:00
9.32,91.68,22.78,131.53,25.25,0.12,86.18,127.16,2024-01-12 17:15:00
10.59,95.37,26.21,157.25,22.45,0.12,102.46,127.11,2024-01-12 17:45:00
28.4,146.98,26.35,161.95,18.37,0.12,105.17,127.18,2024-01-12 18:15:00
29.66,146.08,25.69,157.23,28.27,0.12,102.16,127.84,2024-01-12 18:45:00
47.25,133.45,25.71,152.88,32.31,0.12,99.74,127.11,2024-01-12 19:15:00
47.17,133.5,24.86,148.61,27.96,0.12,96.88,126.91,2024-01-12 19:45:00
46.1,134.19,23.42,133.29,23.53,0.12,87.52,126.78,2024-01-12 20:15:00
45.9,133.13,22.3,129.42,24.79,0.12,84.73,127.02,2024-01-12 20:45:00
43.04,118.3,23.67,133.09,39.57,0.12,87.55,126.75,2024-01-12 21:15:00
42.85,120.94,23.24,136.89,32.37,0.12,89.44,126.71,2024-01-12 21:45:00
40.13,157.84,24.11,138.6,37.15,0.12,90.87,127.06,2024-01-12 22:15:00
39.73,158.31,23.67,136.45,37.49,0.12,89.43,126.86,2024-01-12 22:45:00
34.19,164.9,23.36,135.19,34.83,0.12,88.55,127.05,2024-01-12 23:15:00
34.66,164.99,23.06,130.64,45.1,0.12,85.84,127.12,2024-01-12 23:45:00
41.3,166.22,22.91,129.35,39.05,0.12,85.04,127.42,2024-01-13 00:15:00
41.37,165.38,22.85,129.74,44.98,0.12,85.22,127.19,2024-01-13 00:45:00
50.23,153.63,23.31,133.78,41.62,0.11,87.74,126.45,2024-01-13 01:15:00
42.55,154.13,24.03,139.82,36.57,0.12,91.51,126.73,2024-01-13 01:45:00
62.73,161.08,23.62,144.49,38.9,0.11,93.89,126.0,2024-01-13 02:00:00
46.34,161.08,24.8,146.33,40.22,0.12,95.58,127.77,2024-01-13 02:30:00
46.34,161.08,23.97,136.62,37.89,0.12,89.69,126.98,2024-01-13 03:00:00
46.34,161.08,22.87,126.09,30.32,0.12,83.2,127.03,2024-01-13 03:30:00
46.34,161.08,21.48,118.16,33.43,0.12,77.99,126.85,2024-01-13 04:00:00
46.34,161.08,20.49,109.07,33.0,0.12,72.36,126.94,2024-01-13 04:30:00
46.34,161.08,19.4,102.68,31.52,0.12,68.18,126.9,2024-01-13 05:00:00
46.34,161.08,19.35,103.31,35.86,0.12,68.5,126.55,2024-01-13 05:30:00
46.34,161.08,19.99,102.68,37.86,0.12,68.51,127.48,2024-01-13 06:00:00
46.34,161.08,19.62,103.86,33.63,0.12,68.96,127.61,2024-01-13 06:30:00
46.34,161.08,20.04,103.6,26.22,0.12,69.06,127.1,2024-01-13 07:00:00
46.34,161.08,20.06,107.79,21.6,0.12,71.41,126.79,2024-01-13 07:30:00
46.34,161.08,21.26,113.61,24.43,0.12,75.32,127.0,2024-01-13 08:00:00
46.34,161.08,21.26,117.64,25.67,0.12,77.58,126.34,2024-01-13 08:30:00
46.34,161.08,21.68,117.7,25.99,0.12,77.84,126.58,2024-01-13 09:00:00
46.34,161.08,22.09,124.51,18.95,0.12,81.88,127.25,2024-01-13 09:30:00
46.34,161.08,22.6,122.62,18.34,0.12,81.11,127.24,2024-01-13 10:00:00
46.34,161.08,20.75,118.79,19.29,0.12,77.93,126.91,2024-01-13 10:30:00
46.34,161.08,20.91,111.25,19.82,0.12,73.81,127.03,2024-01-13 11:00:00
46.34,161.08,19.91,106.16,16.27,0.12,70.41,127.08,2024-01-13 11:30:00
46.34,161.08,19.32,99.33,20.46,0.12,66.27,127.02,2024-01-13 12:00:00
46.34,161.08,18.7,97.44,22.05,0.12,64.86,127.28,2024-01-13 12:30:00
46.34,161.08,19.14,96.19,27.38,0.12,64.41,126.82,2024-01-13 13:00:00
46.34,161.08,19.1,96.72,29.28,0.12,64.68,127.01,2024-01-13 13:30:00
46.34,161.08,19.31,97.89,35.61,0.12,65.46,126.83,2024-01-13 14:00:00
46.34,161.08,19.22,95.34,34.17,0.12,63.98,127.24,2024-01-13 14:30:00
46.34,161.08,18.5,96.46,28.09,0.12,64.2,127.45,2024-01-13 15:00:00
46.34,161.08,18.8,99.9,32.81,0.12,66.3,127.29,2024-01-13 15:30:00
46.34,161.08,19.59,102.09,31.83,0.12,67.96,126.79,2024-01-13 16:00:00
46.34,161.08,20.83,107.44,31.08,0.12,71.64,126.98,2024-01-13 16:30:00
46.34,161.08,21.35,116.5,24.31,0.12,76.99,127.11,2024-01-13 17:00:00
46.34,161.08,23.79,137.95,18.6,0.12,90.33,127.4,2024-01-13 17:30:00
46.34,161.08,26.77,161.15,17.54,0.12,104.96,127.47,2024-01-13 18:00:00
46.34,161.08,27.77,167.74,18.87,0.12,109.19,126.76,2024-01-13 18:30:00
46.34,161.08,27.18,164.65,15.47,0.12,107.14,126.85,2024-01-13 19:00:00
46.34,161.08,25.25,153.9,15.8,0.12,100.06,126.58,2024-01-13 19:30:00
46.34,161.08,23.72,140.29,18.01,0.12,91.6,126.97,2024-01-13 20:00:00
46.34,161.08,22.21,124.23,17.76,0.12,81.79,126.77,2024-01-13 20:30:00
46.34,161.08,21.5,114.98,21.82,0.12,76.22,127.43,2024-01-13 21:00:00
46.34,161.08,20.64,112.67,24.87,0.12,74.46,126.44,2024-01-13 21:30:00
46.34,161.08,20.07,112.16,35.18,0.12,73.85,126.81,2024-01-13 22:00:00
46.34,161.08,20.81,118.85,38.53,0.12,78.0,127.14,2024-01-13 22:30:00
46.34,161.08,22.56,129.65,33.5,0.12,85.01,126.84,2024-01-13 23:00:00
46.34,161.08,23.41,132.04,30.35,0.12,86.82,127.03,2024-01-13 23:30:00
46.34,161.08,22.43,125.46,32.41,0.12,82.6,126.73,2024-01-14 00:00:00
46.34,161.08,22.28,119.29,36.92,0.12,79.07,127.0,2024-01-14 00:30:00
46.34,161.08,21.89,116.44,33.64,0.12,77.26,126.46,2024-01-14 01:00:00
46.34,161.08,22.13,120.32,31.77,0.12,79.56,126.95,2024-01-14 01:30:00
46.34,161.08,22.77,122.14,32.93,0.12,80.93,126.64,2024-01-14 02:00:00
46.34,161.08,22.8,128.36,29.56,0.12,84.42,127.24,2024-01-14 02:30:00
46.34,161.08,22.77,136.47,25.27,0.12,88.93,126.99,2024-01-14 03:00:00
46.34,161.08,23.87,140.31,29.15,0.12,91.7,126.68,2024-01-14 03:30:00
46.34,161.08,25.17,143.42,29.42,0.12,94.16,127.1,2024-01-14 04:00:00
