pm2.5,pm10,no,no2,co,nox,ozone,at,rh,ws,wd,timestamp,benzene,eth_benzene,toluene,mp_xylene
24.4,72.67,4.51,25.9,0.98,17.45,41.31,24.08,19.01,,,2024-09-18 21:00:00,0.0,,0.0,
,,,,,,,,,,,2024-09-18 21:15:00,0.0,,,
22.7,66.85,5.65,30.52,1.06,20.83,36.89,24.08,19.01,,,2024-09-18 21:30:00,0.0,,0.0,
22.36,65.68,5.21,32.61,1.08,21.58,35.2,23.98,19.01,,,2024-09-18 21:45:00,0.0,,0.0,
22.36,65.68,5.13,34.64,1.12,22.6,30.79,23.94,19.01,,,2024-09-18 22:00:00,0.0,,0.0,
22.36,65.68,6.41,38.1,1.1,25.48,30.98,23.89,19.01,,,2024-09-18 22:15:00,0.0,,0.0,
22.3,59.3,5.58,34.7,1.07,22.99,35.48,23.81,19.01,,,2024-09-18 22:30:00,0.0,,0.0,
22.29,58.03,5.69,35.56,1.08,23.55,28.32,23.76,19.01,,,2024-09-18 22:45:00,0.0,,0.0,
22.29,58.03,7.32,37.72,1.07,26.02,28.75,23.65,19.01,,,2024-09-18 23:00:00,0.0,,0.0,
22.29,58.03,5.15,32.02,1.0,21.22,36.54,23.54,19.01,,,2024-09-18 23:15:00,0.0,,0.0,
21.44,65.62,5.93,31.75,1.02,21.71,20.0,23.58,19.01,,,2024-09-18 23:30:00,0.0,,0.0,
21.27,67.14,7.74,34.21,0.97,24.49,39.02,23.54,19.01,,,2024-09-19 00:00:00,0.0,,0.0,
21.27,67.14,7.4,32.89,0.97,23.51,43.33,23.57,19.01,,,2024-09-19 00:15:00,0.0,,0.0,
17.27,52.27,11.2,40.75,1.0,30.78,37.28,23.52,19.01,,,2024-09-19 00:30:00,0.0,,0.0,
16.47,49.3,10.31,35.51,0.99,27.27,36.07,23.44,19.01,,,2024-09-19 00:45:00,0.0,,0.0,
16.47,49.3,10.92,38.67,0.99,29.45,34.48,23.4,19.01,,,2024-09-19 01:00:00,0.0,,0.0,
16.47,49.3,9.57,32.86,1.03,25.26,31.62,23.38,19.01,,,2024-09-19 01:15:00,0.0,,0.0,
18.02,54.44,7.92,32.2,1.06,23.57,32.71,23.35,19.01,,,2024-09-19 01:30:00,0.0,,0.0,
18.31,55.47,7.07,31.09,1.05,22.29,34.69,23.3,19.01,,,2024-09-19 01:45:00,0.0,,0.0,
18.31,55.47,8.29,33.2,1.05,24.4,34.11,23.27,19.01,,,2024-09-19 02:00:00,0.0,,0.0,
18.31,55.47,8.17,32.7,1.02,24.03,34.15,23.28,19.01,,,2024-09-19 02:15:00,0.0,,0.0,
17.04,54.57,9.36,32.68,1.05,24.99,33.2,23.29,19.01,,,2024-09-19 02:30:00,0.0,,0.0,
16.81,54.39,8.91,37.36,1.11,27.11,25.65,23.36,19.01,,,2024-09-19 02:45:00,0.0,,0.0,
16.81,54.39,8.26,36.23,1.12,25.99,22.98,23.23,19.01,,,2024-09-19 03:00:00,0.0,,0.0,
16.81,54.39,11.05,36.48,1.04,28.39,24.95,23.12,19.01,,,2024-09-19 03:15:00,0.0,,0.0,
21.61,45.4,13.36,39.21,1.08,31.72,23.35,23.09,19.01,,,2024-09-19 03:30:00,0.0,,0.0,
22.49,43.6,12.26,39.53,1.07,31.0,19.45,23.07,19.01,,,2024-09-19 03:45:00,0.0,,0.0,
22.49,43.6,12.77,39.61,1.05,31.45,15.9,23.01,19.01,,,2024-09-19 04:00:00,0.0,,0.0,
22.49,43.6,10.65,36.13,1.05,27.88,20.91,22.96,19.01,,,2024-09-19 04:15:00,0.0,,0.0,
15.19,54.36,11.44,36.21,1.11,28.56,21.24,22.96,19.01,,,2024-09-19 04:30:00,0.0,,0.0,
13.84,56.51,12.53,37.62,1.1,30.2,20.1,22.93,19.01,,,2024-09-19 04:45:00,0.0,,0.0,
13.84,56.51,14.53,39.08,1.05,32.6,17.0,22.91,19.01,,,2024-09-19 05:00:00,0.0,,0.0,
13.84,56.51,14.05,39.07,1.07,32.2,13.31,22.88,19.01,,,2024-09-19 05:15:00,0.0,,0.0,
12.98,51.91,18.99,43.42,1.05,38.53,13.5,22.87,19.01,,,2024-09-19 05:30:00,0.0,,0.0,
12.83,50.98,16.34,41.51,1.53,35.37,9.96,22.84,19.01,,,2024-09-19 05:45:00,0.0,,0.0,
12.83,50.98,22.24,44.39,1.44,41.69,3.0,22.79,19.01,,,2024-09-19 06:00:00,0.0,,0.0,
12.83,50.98,25.82,47.21,1.54,46.1,6.53,22.74,19.01,,,2024-09-19 06:15:00,0.0,,0.0,
52.29,81.3,21.7,45.15,1.54,41.66,7.25,22.7,19.01,,,2024-09-19 06:30:00,0.0,,0.0,
59.56,87.36,66.5,67.19,2.31,89.8,9.96,22.73,19.01,,,2024-09-19 06:45:00,0.0,,0.0,
59.56,87.36,99.64,77.15,3.68,122.01,14.25,22.89,19.01,,,2024-09-19 07:00:00,0.0,,0.0,
59.56,87.36,106.65,76.49,3.63,127.39,5.35,23.07,19.01,,,2024-09-19 07:15:00,0.0,,0.0,
59.56,128.54,69.29,65.13,4.06,90.98,4.27,23.27,19.01,,,2024-09-19 07:30:00,0.0,,0.0,
,136.77,24.07,48.1,2.33,45.16,6.14,23.49,19.01,,,2024-09-19 07:45:00,0.0,,0.0,
,136.77,26.97,50.51,2.01,48.79,8.1,23.82,19.01,,,2024-09-19 08:00:00,0.0,,0.0,
,136.77,26.2,50.18,1.69,47.99,10.61,24.04,19.01,,,2024-09-19 08:15:00,0.0,,0.0,
66.98,110.89,25.09,49.81,1.92,46.89,17.07,24.26,19.01,,,2024-09-19 08:30:00,0.0,,0.0,
66.98,105.71,22.04,49.53,1.72,44.26,22.59,24.68,19.0,,,2024-09-19 08:45:00,0.0,,0.0,
66.98,105.71,7.23,37.73,1.45,25.95,32.04,24.82,19.0,,,2024-09-19 09:00:00,0.0,,0.0,
66.98,105.71,7.54,34.59,1.38,24.53,38.27,25.03,19.01,,,2024-09-19 09:15:00,0.0,,0.0,
48.16,100.85,4.99,28.69,1.23,19.32,41.58,25.41,19.01,,,2024-09-19 09:30:00,0.0,,0.0,
44.69,99.87,9.2,35.08,1.18,26.15,45.81,25.83,19.01,,,2024-09-19 09:45:00,0.0,,0.0,
44.69,99.87,8.74,33.94,1.13,25.16,48.76,26.32,19.0,,,2024-09-19 10:00:00,0.0,,0.0,
44.69,99.87,8.71,36.5,1.12,26.5,51.9,26.76,19.0,,,2024-09-19 10:15:00,0.0,,0.0,
42.08,75.7,6.71,34.24,1.1,23.67,59.29,26.91,19.0,,,2024-09-19 10:30:00,0.0,,0.0,
41.6,70.86,8.76,36.05,1.06,26.3,63.7,27.27,19.0,41.7,5.81,2024-09-19 10:45:00,0.0,,0.0,
41.6,70.86,7.16,33.87,1.01,23.83,66.96,27.31,19.0,,,2024-09-19 11:00:00,0.0,,0.0,
41.6,70.86,4.93,28.88,0.95,19.37,74.32,27.43,19.0,,,2024-09-19 11:15:00,0.0,,0.0,
36.55,64.78,9.47,37.24,1.03,27.51,78.93,27.94,19.0,,,2024-09-19 11:30:00,0.0,,0.0,
35.62,63.57,6.04,34.12,1.0,23.06,76.38,28.42,19.0,43.62,2.0,2024-09-19 11:45:00,0.0,,0.0,
35.62,63.57,5.5,34.47,0.99,22.8,80.65,28.3,19.0,39.51,1.7,2024-09-19 12:00:00,0.0,,0.0,
35.62,63.57,5.71,30.49,0.96,20.86,84.27,28.3,19.0,,,2024-09-19 12:15:00,0.0,,0.0,
25.74,61.73,5.25,32.75,0.99,21.69,82.87,28.2,19.0,,,2024-09-19 12:30:00,0.0,,0.0,
23.92,61.36,4.12,26.29,0.95,17.33,91.45,28.57,19.0,,,2024-09-19 12:45:00,0.0,,0.0,
23.92,61.36,4.09,24.86,0.93,16.55,93.42,28.52,19.0,,,2024-09-19 13:00:00,0.0,,0.0,
23.92,61.36,4.44,30.09,0.96,19.62,94.09,28.58,19.0,31.66,3.45,2024-09-19 13:15:00,0.0,,0.0,
28.1,70.83,4.83,32.42,0.95,21.17,99.05,28.45,19.0,43.39,6.79,2024-09-19 13:30:00,0.0,,0.0,
28.94,72.73,3.96,25.45,0.94,16.76,105.16,28.5,19.0,44.5,2.5,2024-09-19 13:45:00,0.0,,0.0,
28.94,72.73,4.29,21.82,0.91,15.09,104.31,28.84,19.0,,,2024-09-19 14:00:00,0.0,,0.0,
28.94,72.73,3.65,22.16,0.93,14.75,104.5,29.05,19.0,,,2024-09-19 14:15:00,0.0,,0.0,
26.77,61.99,3.68,24.16,0.93,15.85,109.5,28.79,19.0,,,2024-09-19 14:30:00,0.0,,0.0,
26.33,59.84,3.71,28.41,0.92,18.13,109.24,28.77,19.0,43.37,1.67,2024-09-19 14:45:00,0.0,,0.0,
26.33,59.84,3.79,28.78,0.97,18.39,110.17,28.89,19.0,23.79,2.66,2024-09-19 15:00:00,0.0,,0.0,
26.33,59.84,4.1,26.04,0.93,17.18,111.07,28.71,19.06,,,2024-09-19 15:15:00,0.0,,0.0,
33.67,64.98,3.36,22.77,0.92,14.84,110.07,28.48,19.0,,,2024-09-19 15:30:00,0.0,,0.0,
35.13,66.01,3.41,22.72,0.92,14.86,106.12,28.77,19.0,,,2024-09-19 15:45:00,0.0,,0.0,
35.13,66.01,2.84,21.42,0.95,13.7,105.84,29.11,20.84,,,2024-09-19 16:00:00,0.0,,0.0,
35.13,66.01,2.96,22.68,0.94,14.46,106.64,25.95,24.15,44.38,0.14,2024-09-19 16:15:00,0.0,,0.0,
24.0,63.7,3.7,29.17,0.95,18.52,112.02,27.82,20.66,,,2024-09-19 16:30:00,0.0,,0.0,
21.77,63.24,3.21,27.09,0.98,17.02,121.14,26.41,20.63,,,2024-09-19 16:45:00,0.0,,0.0,
21.77,63.24,2.96,30.34,1.22,18.54,130.83,27.65,19.0,,,2024-09-19 17:00:00,0.0,,0.0,
21.77,63.24,3.18,28.67,1.27,17.84,130.34,27.42,19.0,,,2024-09-19 17:15:00,0.0,,0.0,
35.08,77.19,3.48,27.04,1.26,17.22,111.23,27.38,19.0,,,2024-09-19 17:30:00,0.0,,0.0,
37.74,79.98,3.15,28.65,1.1,17.8,110.8,27.07,19.0,,,2024-09-19 17:45:00,0.0,,0.0,
37.74,79.98,3.48,30.13,1.06,18.86,101.2,26.87,19.01,,,2024-09-19 18:00:00,0.0,,0.0,
37.74,79.98,3.2,29.68,1.09,18.39,95.18,26.64,19.0,,,2024-09-19 18:15:00,0.0,,0.0,
48.29,85.4,3.33,29.07,1.08,18.17,95.86,26.31,19.01,,,2024-09-19 18:30:00,0.0,,0.0,
50.4,86.48,3.59,27.03,1.08,17.3,98.85,26.04,19.01,,,2024-09-19 18:45:00,0.0,,0.0,
50.4,86.48,3.44,27.43,1.09,17.39,93.74,25.78,19.01,,,2024-09-19 19:00:00,0.0,,0.0,
50.4,86.48,2.71,27.55,1.11,16.86,87.68,25.59,19.01,,,2024-09-19 19:15:00,0.0,,0.0,
47.93,84.5,2.95,26.81,1.12,16.66,77.33,25.36,19.01,,,2024-09-19 19:30:00,0.0,,0.0,
47.43,84.11,3.91,25.4,1.07,16.69,81.57,25.1,19.01,,,2024-09-19 19:45:00,0.0,,0.0,
47.43,84.11,4.28,33.79,1.06,21.45,78.98,24.91,19.01,,,2024-09-19 20:00:00,0.0,,0.0,
47.43,84.11,3.18,29.19,1.07,18.11,81.07,24.8,19.01,,,2024-09-19 20:15:00,0.0,,0.0,
38.6,80.64,3.49,28.16,1.03,17.82,79.57,24.71,19.01,,,2024-09-19 20:30:00,0.0,,0.0,
36.84,79.95,3.03,28.11,1.03,17.42,71.33,24.62,19.01,,,2024-09-19 20:45:00,0.0,,0.0,
36.84,79.95,2.71,29.13,1.03,17.7,67.52,24.57,19.01,,,2024-09-19 21:00:00,0.0,,0.0,
36.84,79.95,3.24,27.22,1.02,17.11,68.34,24.53,19.01,,,2024-09-19 21:15:00,0.0,,0.0,
35.37,72.51,3.55,28.63,1.05,18.12,67.84,24.51,19.01,,,2024-09-19 21:30:00,0.0,,0.0,
35.08,71.02,3.9,33.13,1.03,20.8,64.9,24.46,19.01,,,2024-09-19 21:45:00,0.0,,0.0,
35.08,71.02,6.19,51.78,1.44,32.57,31.38,24.38,19.01,,,2024-09-19 22:00:00,0.0,,0.0,
35.08,71.02,5.52,51.34,1.34,31.8,36.46,24.22,19.01,,,2024-09-19 22:15:00,0.0,,0.0,
35.62,66.68,4.32,41.85,1.18,25.77,41.94,24.16,19.01,,,2024-09-19 22:30:00,0.0,,0.0,
35.73,65.82,5.48,39.55,1.1,25.49,48.09,24.15,19.01,,,2024-09-19 22:45:00,0.0,,0.0,
35.73,65.82,4.3,32.15,1.07,20.6,54.71,24.15,19.01,,,2024-09-19 23:00:00,0.0,,0.0,
35.73,65.82,4.46,33.22,1.14,21.29,49.47,24.14,19.01,,,2024-09-19 23:15:00,0.0,,0.0,
35.82,70.45,5.48,40.17,1.23,25.82,22.0,24.09,19.01,,,2024-09-19 23:30:00,0.0,,0.0,
35.84,71.38,4.71,36.26,1.13,23.12,43.09,23.93,19.01,,,2024-09-20 00:00:00,0.0,,0.0,
35.84,71.38,4.77,38.61,1.2,24.42,42.39,23.92,19.01,,,2024-09-20 00:15:00,0.0,,0.0,
36.34,72.17,5.1,38.34,1.26,24.54,42.61,23.88,19.01,,,2024-09-20 00:30:00,0.0,,0.0,
50.92,107.76,,,,,,23.82,19.02,,,2024-09-20 01:45:00,0.0,,0.0,
67.23,115.22,0.85,26.47,1.18,12.79,41.01,23.82,19.02,,,2024-09-20 02:00:00,0.0,,0.0,
67.23,115.22,8.02,36.55,1.69,25.96,40.94,23.87,19.01,,,2024-09-20 02:15:00,0.0,,0.0,
41.33,87.97,5.81,34.05,1.7,22.84,37.63,23.91,19.01,,,2024-09-20 02:30:00,0.0,,0.0,
36.56,82.52,4.97,31.31,1.52,20.69,38.77,23.9,19.01,,,2024-09-20 02:45:00,0.0,,0.0,
36.56,82.52,4.79,28.68,1.4,19.15,40.59,23.9,19.01,,,2024-09-20 03:00:00,0.0,,0.0,
36.56,82.52,4.74,29.19,1.34,19.38,41.49,23.91,19.01,,,2024-09-20 03:15:00,0.0,,0.0,
23.44,71.03,5.04,27.42,1.41,18.68,44.72,23.91,19.01,,,2024-09-20 03:30:00,0.0,,0.0,
21.02,68.74,9.02,37.26,1.38,27.15,39.02,23.92,19.01,,,2024-09-20 03:45:00,0.0,,0.0,
21.02,68.74,6.94,33.61,1.37,23.52,35.7,23.89,19.01,,,2024-09-20 04:00:00,0.0,,0.0,
21.02,68.74,6.73,34.75,1.45,23.96,31.64,23.94,19.01,,,2024-09-20 04:15:00,0.0,,0.0,
18.99,66.05,6.95,32.25,1.55,22.81,32.4,23.95,19.01,,,2024-09-20 04:30:00,0.0,,0.0,
18.62,65.51,7.59,34.69,1.88,24.63,30.81,23.99,19.01,,,2024-09-20 04:45:00,0.0,,0.0,
18.62,65.51,7.51,36.48,1.8,25.5,28.08,23.92,19.01,,,2024-09-20 05:00:00,0.0,,0.0,
18.62,65.51,65.19,69.27,2.68,89.68,23.0,23.83,19.01,,,2024-09-20 05:15:00,0.0,,0.0,
43.65,78.23,54.73,58.74,2.56,75.73,16.47,23.77,19.01,,,2024-09-20 05:30:00,0.0,,0.0,
48.26,80.77,30.04,51.41,2.69,51.77,15.91,23.8,19.01,,,2024-09-20 05:45:00,0.0,,0.0,
48.26,80.77,23.28,46.39,2.71,43.61,18.19,23.79,19.01,,,2024-09-20 06:00:00,0.0,,0.0,
48.26,80.77,37.52,46.82,4.58,55.4,22.77,23.82,19.01,,,2024-09-20 06:15:00,0.0,,0.0,
48.26,92.93,65.07,53.56,5.09,81.39,16.41,23.93,19.01,,,2024-09-20 06:30:00,0.0,,0.0,
,95.37,68.35,54.45,3.93,84.28,16.16,23.89,19.01,,,2024-09-20 06:45:00,0.0,,0.0,
,95.37,10.53,40.81,2.03,30.26,10.85,23.92,19.01,,,2024-09-20 07:00:00,0.0,,0.0,
,95.37,12.41,44.56,2.04,33.79,10.4,24.09,19.01,,,2024-09-20 07:15:00,0.0,,0.0,
77.12,99.61,6.17,35.62,1.82,23.96,12.01,24.18,19.01,,,2024-09-20 07:30:00,0.0,,0.0,
77.12,100.46,8.11,34.45,1.81,24.92,15.99,24.42,19.01,,,2024-09-20 07:45:00,0.0,,0.0,
77.12,100.46,9.54,33.37,1.75,25.5,21.14,24.65,19.01,,,2024-09-20 08:00:00,0.0,,0.0,
77.12,100.46,5.94,28.36,1.67,19.91,25.82,24.87,19.01,,,2024-09-20 08:15:00,0.0,,0.0,
62.16,80.09,5.41,26.63,1.61,18.56,29.89,24.95,19.01,,,2024-09-20 08:30:00,0.0,,0.0,
59.21,75.96,7.55,32.62,1.09,23.49,32.17,25.21,19.01,,,2024-09-20 08:45:00,0.0,,0.0,
59.21,75.96,6.36,34.29,1.04,23.41,34.94,25.51,19.0,,,2024-09-20 09:00:00,0.0,,0.0,
59.21,75.96,6.08,34.6,1.03,23.35,37.55,25.88,19.01,,,2024-09-20 09:15:00,0.0,,0.0,
39.53,77.51,5.31,33.6,0.98,22.19,46.5,26.14,19.01,,,2024-09-20 09:30:00,0.0,,0.0,
35.9,77.83,6.43,36.19,0.98,24.48,52.32,26.59,19.0,,,2024-09-20 09:45:00,0.0,,0.0,
35.9,77.83,6.45,37.04,0.99,24.95,52.0,26.98,19.0,,,2024-09-20 10:00:00,0.0,,0.0,
35.9,77.83,6.74,35.53,0.97,24.38,59.97,27.45,19.0,,,2024-09-20 10:15:00,0.0,,0.0,
36.3,66.31,7.07,33.67,0.95,23.66,67.6,27.74,19.0,,,2024-09-20 10:30:00,0.0,,0.0,
36.37,64.0,8.69,35.8,0.95,26.11,71.5,28.85,23.89,39.98,5.43,2024-09-20 10:45:00,0.0,,0.0,
36.37,64.0,7.73,35.38,1.0,25.1,71.08,30.75,27.28,49.74,1.84,2024-09-20 11:00:00,0.0,,0.0,
36.37,64.0,9.09,39.85,1.03,28.59,71.64,23.05,29.15,,0.34,2024-09-20 11:15:00,0.0,,0.0,
26.98,68.8,6.81,41.85,0.98,27.8,74.61,26.12,19.58,,,2024-09-20 11:30:00,0.56,0.16,0.69,0.11
25.25,69.76,4.2,29.73,0.98,19.23,79.25,26.69,21.23,,1.97,2024-09-20 11:45:00,2.91,0.61,2.83,0.41
25.25,69.76,3.86,27.81,0.92,17.92,79.47,27.65,21.87,,0.06,2024-09-20 12:00:00,4.58,0.62,3.28,0.42
25.25,69.76,3.99,26.12,0.88,17.14,86.66,30.75,26.19,,1.94,2024-09-20 12:15:00,2.64,0.6,2.65,0.4
24.26,51.5,3.45,23.95,0.92,15.54,89.11,29.39,52.46,,0.49,2024-09-20 12:30:00,1.48,0.6,2.59,0.4
24.08,47.84,3.58,22.95,0.9,15.12,88.47,28.79,62.36,,0.34,2024-09-20 12:45:00,1.3,0.6,2.56,0.4
24.08,47.84,4.03,26.94,0.89,17.61,87.83,28.59,61.97,,1.03,2024-09-20 13:00:00,1.26,0.6,2.56,0.4
24.08,47.84,3.8,24.03,0.91,15.87,87.62,22.66,62.59,,4.57,2024-09-20 13:15:00,1.24,0.6,2.54,0.4
21.99,54.24,3.07,21.31,0.89,13.83,90.09,30.71,66.74,,2.84,2024-09-20 13:30:00,1.2,0.6,2.5,0.4
21.61,55.51,3.28,19.95,0.86,13.27,92.08,25.31,63.92,,1.73,2024-09-20 13:45:00,1.2,0.6,2.5,0.4
21.61,55.51,3.25,20.69,0.86,13.65,89.08,9.74,58.5,49.08,1.23,2024-09-20 14:00:00,1.2,0.6,2.5,0.4
21.61,55.51,3.31,23.92,0.82,15.42,88.91,13.58,60.95,,,2024-09-20 14:15:00,1.2,0.6,2.5,0.4
30.13,61.89,3.85,23.2,0.91,15.47,91.81,16.51,61.53,,,2024-09-20 14:30:00,1.2,0.6,2.5,0.4
31.7,63.16,3.48,23.42,0.86,15.28,88.04,14.9,64.42,44.64,6.87,2024-09-20 14:45:00,1.2,0.6,2.5,0.4
31.7,63.16,3.78,25.21,0.88,16.49,87.25,29.16,66.25,45.16,2.05,2024-09-20 15:00:00,1.2,0.6,2.5,0.4
31.7,63.16,3.92,24.45,0.93,16.19,94.35,28.61,67.25,,,2024-09-20 15:15:00,1.2,0.6,2.5,0.4
26.44,69.53,3.78,24.53,0.9,16.12,86.11,28.86,66.9,,,2024-09-20 15:30:00,1.2,0.6,2.5,0.4
25.47,70.8,3.89,29.68,0.87,18.95,87.16,28.78,66.57,,,2024-09-20 15:45:00,1.2,0.6,2.5,0.4
25.47,70.8,4.1,26.42,0.82,17.39,93.88,28.64,67.02,,,2024-09-20 16:00:00,1.2,0.6,2.5,0.4
25.47,70.8,3.93,24.38,0.81,16.16,97.03,28.52,68.08,,,2024-09-20 16:15:00,1.2,0.6,2.5,0.4
26.26,61.12,4.0,29.33,0.92,18.85,92.97,28.67,68.07,,,2024-09-20 16:30:00,1.2,0.6,2.5,0.4
26.4,59.18,3.37,24.5,0.8,15.77,95.27,28.14,68.82,,,2024-09-20 16:45:00,1.2,0.6,2.5,0.4
26.4,59.18,3.21,23.43,0.85,15.07,98.39,27.95,69.98,48.99,0.76,2024-09-20 17:00:00,1.2,0.6,2.5,0.4
26.4,59.18,4.05,23.45,0.94,15.76,95.14,27.66,72.28,,,2024-09-20 17:15:00,1.2,0.6,2.5,0.4
25.44,77.69,3.76,24.7,0.98,16.2,92.96,27.51,74.98,,,2024-09-20 17:30:00,1.2,0.6,2.5,0.4
25.26,81.39,3.6,26.74,1.05,17.15,92.58,27.11,78.49,,,2024-09-20 17:45:00,1.2,0.6,2.5,0.4
25.26,81.39,3.63,27.08,1.07,17.36,91.22,26.72,81.39,,,2024-09-20 18:00:00,1.2,0.6,2.5,0.4
25.26,81.39,3.82,26.67,1.06,17.29,95.45,26.48,83.85,,,2024-09-20 18:15:00,1.2,0.6,2.5,0.4
39.41,82.37,3.42,28.6,1.09,18.0,92.25,26.29,87.1,,,2024-09-20 18:30:00,1.2,0.6,2.5,0.4
42.01,82.56,3.89,30.45,1.12,19.36,88.83,26.12,88.46,,,2024-09-20 18:45:00,1.2,0.6,2.5,0.4
42.01,82.56,3.67,28.52,1.12,18.16,95.22,25.95,93.26,,,2024-09-20 19:00:00,1.2,0.6,2.5,0.4
42.01,82.56,2.94,29.46,1.13,18.05,88.0,25.82,94.63,,,2024-09-20 19:15:00,1.2,0.6,2.5,0.4
42.71,84.88,3.08,29.81,1.14,18.36,82.74,25.7,94.64,,,2024-09-20 19:30:00,1.2,0.6,2.5,0.4
42.84,85.34,2.96,27.72,1.14,17.15,79.82,25.57,94.63,,,2024-09-20 19:45:00,1.2,0.6,2.5,0.4
42.84,85.34,3.46,28.89,1.15,18.18,72.69,25.54,94.63,,,2024-09-20 20:00:00,1.2,0.6,2.5,0.4
42.84,85.34,3.55,29.04,1.11,18.33,76.09,25.45,94.63,,,2024-09-20 20:15:00,1.2,0.6,2.5,0.4
43.02,75.76,3.47,26.82,1.1,17.09,72.33,25.36,94.64,,,2024-09-20 20:30:00,1.2,0.6,2.5,0.4
43.06,73.84,3.11,26.27,1.1,16.5,68.86,25.32,94.63,,,2024-09-20 20:45:00,1.2,0.6,2.5,0.4
43.06,73.84,3.47,26.13,1.08,16.72,63.35,25.25,94.63,,,2024-09-20 21:00:00,1.2,0.6,2.5,0.4
43.06,73.84,3.42,26.15,1.05,16.69,54.45,25.2,94.63,,,2024-09-20 21:15:00,1.2,0.6,2.5,0.4
34.75,78.49,2.82,25.89,1.03,16.06,48.25,25.12,94.64,,,2024-09-20 21:30:00,1.2,0.6,2.5,0.4
33.22,79.42,2.94,25.91,1.01,16.17,40.98,25.0,94.63,,,2024-09-20 21:45:00,1.2,0.6,2.5,0.4
33.22,79.42,3.12,26.06,0.99,16.4,38.96,24.98,94.63,,,2024-09-20 22:00:00,1.2,0.6,2.5,0.4
33.22,79.42,3.55,27.76,1.07,17.65,36.08,24.99,94.63,,,2024-09-20 22:15:00,1.2,0.6,2.5,0.4
29.05,77.26,3.22,33.23,1.17,20.3,33.44,24.88,94.63,,,2024-09-20 22:30:00,1.2,0.6,2.5,0.4
28.21,76.83,3.53,36.18,1.21,22.12,30.13,24.84,94.63,,,2024-09-20 22:45:00,1.2,0.6,2.5,0.4
28.21,76.83,4.06,32.56,1.08,20.62,32.01,24.77,94.63,,,2024-09-20 23:00:00,1.2,0.6,2.5,0.4
28.21,76.83,3.95,30.01,1.07,19.18,31.98,24.75,94.63,,,2024-09-20 23:15:00,1.2,0.6,2.5,0.4
39.59,70.78,3.42,29.3,1.02,18.37,31.13,24.73,94.64,,,2024-09-20 23:30:00,1.2,0.6,2.5,0.4
41.87,69.57,3.53,25.56,0.98,16.47,34.13,24.69,94.63,,,2024-09-21 00:00:00,1.2,0.6,2.5,0.4
41.87,69.57,3.14,24.49,1.03,15.57,34.11,24.64,94.63,,,2024-09-21 00:15:00,1.2,0.6,2.5,0.4
27.8,59.48,3.14,25.55,1.05,16.14,32.04,24.62,94.64,,,2024-09-21 00:30:00,1.2,0.6,2.5,0.4
24.99,57.46,4.09,26.77,1.06,17.57,14.0,24.61,94.63,,,2024-09-21 00:45:00,1.2,0.6,2.5,0.4
24.99,57.46,3.59,27.54,1.08,17.56,25.54,24.58,94.63,,,2024-09-21 01:00:00,1.2,0.6,2.5,0.4
24.99,57.46,3.77,27.32,1.06,17.6,26.61,24.53,94.63,,,2024-09-21 01:15:00,1.2,0.6,2.5,0.4
31.91,63.2,3.53,27.24,1.06,17.36,24.79,24.5,94.63,,,2024-09-21 01:30:00,1.2,0.6,2.5,0.4
33.18,64.34,3.85,26.79,1.05,17.38,24.26,24.46,94.63,,,2024-09-21 01:45:00,1.2,0.6,2.5,0.4
33.18,64.34,4.31,25.38,1.02,17.0,26.78,24.43,89.47,,,2024-09-21 02:00:00,1.2,0.6,2.5,0.4
33.18,64.34,4.0,24.21,1.01,16.13,32.47,24.4,26.62,,,2024-09-21 02:15:00,1.2,0.6,2.5,0.4
34.51,56.76,4.06,23.78,1.01,15.95,34.18,24.42,22.06,,,2024-09-21 02:30:00,1.2,0.6,2.5,0.4
34.76,55.24,3.99,23.01,1.01,15.48,33.43,24.39,25.99,,,2024-09-21 02:45:00,1.2,0.6,2.5,0.4
34.76,55.24,6.09,29.58,1.01,20.69,23.99,24.4,21.78,,,2024-09-21 03:00:00,1.2,0.6,2.5,0.4
34.76,55.24,8.41,32.89,1.0,24.34,24.24,24.28,19.01,,,2024-09-21 03:15:00,1.2,0.6,2.5,0.4
27.86,54.8,5.99,26.67,0.99,19.06,30.67,24.12,19.01,,,2024-09-21 03:30:00,1.2,0.6,2.5,0.4
26.58,54.72,5.03,24.35,0.94,17.05,35.99,24.12,19.01,,,2024-09-21 03:45:00,1.2,0.6,2.5,0.4
26.58,54.72,4.07,22.08,0.93,15.05,37.59,24.11,22.66,,,2024-09-21 04:00:00,1.2,0.6,2.5,0.4
26.58,54.72,4.86,23.3,0.94,16.34,37.22,24.06,20.69,,,2024-09-21 04:15:00,1.2,0.6,2.5,0.4
24.64,41.47,5.74,24.87,0.95,17.89,35.71,24.02,19.01,,,2024-09-21 04:30:00,1.2,0.6,2.5,0.4
24.29,38.82,5.05,23.13,0.95,16.41,36.59,24.03,24.73,,,2024-09-21 04:45:00,1.2,0.6,2.5,0.4
24.29,38.82,5.74,24.23,0.96,17.55,37.06,24.04,24.23,,,2024-09-21 05:00:00,1.2,0.6,2.5,0.4
24.29,38.82,7.16,29.12,1.04,21.31,18.0,24.03,19.31,,,2024-09-21 05:15:00,1.2,0.6,2.5,0.4
27.22,48.64,8.23,30.58,1.17,22.95,33.65,24.06,19.27,,,2024-09-21 05:30:00,1.2,0.6,2.5,0.4
