pm2.5,pm10,no,no2,co,nox,ozone,at,rh,ws,wd,timestamp,benzene,eth_benzene,toluene,mp_xylene
4.78,13.01,13.5,12.59,0.93,17.68,33.46,22.49,18.96,0.31,22.79,2024-07-21 02:30:00,0.6,0.3,0.0,0.3
4.78,13.01,14.51,13.3,0.38,18.87,33.83,22.52,18.96,0.52,194.52,2024-07-21 02:45:00,0.6,0.3,0.0,0.3
5.5,14.92,12.59,14.51,0.04,17.96,39.3,22.5,18.96,0.37,170.15,2024-07-21 03:00:00,0.6,0.3,0.0,0.3
6.16,16.74,11.98,14.38,0.0,17.38,38.81,22.5,18.96,0.52,184.41,2024-07-21 03:15:00,0.6,0.3,0.0,0.3
6.16,16.74,11.12,14.59,0.0,16.8,30.42,22.51,18.96,0.29,140.28,2024-07-21 03:30:00,0.6,0.3,0.0,0.3
6.16,16.74,10.73,14.22,0.0,16.29,48.95,22.55,18.96,0.63,189.59,2024-07-21 03:45:00,0.6,0.3,0.0,0.3
6.94,18.75,10.72,14.49,0.0,16.42,43.63,22.63,18.96,0.44,196.71,2024-07-21 04:00:00,0.6,0.3,0.0,0.3
7.65,20.77,13.51,15.03,0.0,18.98,40.86,22.65,18.96,0.3,199.18,2024-07-21 04:15:00,0.6,0.3,0.0,0.3
7.65,20.77,13.29,14.68,0.0,18.61,38.75,22.63,18.96,0.38,203.85,2024-07-21 04:30:00,0.6,0.3,0.0,0.3
7.65,20.77,12.2,14.23,0.0,17.49,31.11,22.6,18.96,0.51,189.06,2024-07-21 04:45:00,0.6,0.3,0.0,0.3
6.52,17.71,12.74,14.04,0.0,17.83,34.95,22.61,18.96,0.3,182.83,2024-07-21 05:00:00,0.6,0.3,0.0,0.3
5.44,14.8,12.13,15.11,0.0,17.9,34.09,22.65,18.96,0.07,303.67,2024-07-21 05:15:00,0.6,0.3,0.0,0.3
5.44,14.8,11.86,14.54,0.13,17.38,25.3,22.66,18.95,0.16,127.21,2024-07-21 05:30:00,0.6,0.3,0.0,0.3
5.44,14.8,9.6,13.08,0.49,14.76,18.09,22.64,18.94,0.5,186.66,2024-07-21 05:45:00,0.6,0.3,0.0,0.3
4.78,12.96,12.92,11.74,0.9,16.75,18.13,22.62,18.94,0.16,338.29,2024-07-21 06:00:00,0.6,0.3,0.0,0.3
4.14,11.28,8.73,12.75,1.04,13.88,19.0,22.54,18.94,0.66,350.5,2024-07-21 06:15:00,0.6,0.3,0.0,0.3
4.14,11.28,10.21,11.44,1.31,14.39,28.97,22.54,18.94,0.34,164.4,2024-07-21 06:30:00,0.6,0.3,0.0,0.3
4.14,11.28,11.35,11.77,1.52,15.49,20.13,22.57,18.94,0.25,181.2,2024-07-21 06:45:00,0.6,0.3,0.0,0.3
4.1,11.16,9.18,11.48,1.7,13.57,17.26,22.66,18.94,0.5,128.16,2024-07-21 07:00:00,0.6,0.3,0.0,0.3
4.05,11.02,11.84,11.81,1.81,15.88,14.53,22.84,18.94,0.23,295.8,2024-07-21 07:15:00,0.6,0.3,0.0,0.3
4.05,11.02,9.38,9.43,1.88,12.65,22.06,22.91,18.94,0.33,171.24,2024-07-21 07:30:00,0.6,0.3,0.0,0.3
4.05,11.02,12.42,9.11,1.87,14.94,33.2,23.07,18.95,0.42,165.35,2024-07-21 07:45:00,0.6,0.3,0.0,0.3
3.69,10.12,8.0,12.47,1.43,13.13,22.62,23.26,18.96,0.27,349.32,2024-07-21 08:00:00,0.6,0.3,0.0,0.3
3.41,9.3,11.1,13.84,0.74,16.39,22.51,23.46,18.96,0.52,209.28,2024-07-21 08:15:00,0.6,0.3,0.0,0.3
3.41,9.3,13.44,14.91,0.25,18.85,30.2,23.58,18.96,0.48,162.76,2024-07-21 08:30:00,0.6,0.3,0.0,0.3
3.41,9.3,14.91,13.15,0.1,19.12,33.41,23.7,18.96,0.36,179.32,2024-07-21 08:45:00,0.6,0.3,0.0,0.3
7.38,19.56,12.86,14.18,0.0,17.99,31.48,23.23,19.16,0.25,172.01,2024-07-21 09:00:00,0.6,0.3,0.0,0.3
11.0,29.82,12.4,14.51,0.0,17.8,39.12,24.0,18.96,0.4,207.51,2024-07-21 09:15:00,0.6,0.3,0.0,0.3
11.0,29.82,12.32,15.2,0.0,18.1,43.42,23.92,18.96,0.06,20.28,2024-07-21 09:30:00,0.6,0.3,0.0,0.3
11.0,29.82,13.66,14.52,0.0,18.83,39.35,23.69,18.96,0.34,172.97,2024-07-21 09:45:00,0.6,0.3,0.0,0.3
9.0,24.47,13.01,15.4,0.0,18.77,39.5,23.82,18.96,0.41,197.49,2024-07-21 10:00:00,0.6,0.3,0.0,0.3
6.99,18.99,10.97,14.82,0.0,16.8,44.6,24.45,18.96,0.34,176.58,2024-07-21 10:15:00,0.6,0.3,0.0,0.3
6.99,18.99,11.86,14.14,0.0,17.16,43.47,24.98,18.96,0.21,196.54,2024-07-21 10:30:00,0.6,0.3,0.0,0.3
6.99,18.99,12.38,14.69,0.0,17.88,44.4,25.01,18.96,0.33,227.89,2024-07-21 10:45:00,0.6,0.3,0.0,0.3
6.31,17.2,10.91,14.02,0.0,16.33,37.31,24.98,18.96,0.11,120.14,2024-07-21 11:00:00,0.6,0.3,0.0,0.3
5.64,15.32,9.42,14.7,0.04,15.48,41.64,24.94,18.96,0.58,212.82,2024-07-21 11:15:00,0.6,0.3,0.0,0.3
5.64,15.32,12.04,13.54,0.28,17.0,37.53,25.13,18.96,0.49,126.41,2024-07-21 11:30:00,0.6,0.3,0.0,0.3
5.64,15.32,11.02,12.85,0.8,15.79,41.88,24.98,18.95,0.8,170.15,2024-07-21 11:45:00,0.6,0.3,0.0,0.3
4.95,13.37,11.34,11.8,1.04,15.5,54.3,25.17,18.94,0.22,188.16,2024-07-21 12:00:00,0.6,0.3,0.0,0.3
4.22,11.5,12.36,10.89,1.28,15.84,43.78,25.63,18.94,0.18,198.91,2024-07-21 12:15:00,0.6,0.3,0.0,0.3
4.22,11.5,10.04,12.65,1.52,14.89,36.97,25.63,18.94,0.44,187.9,2024-07-21 12:30:00,0.6,0.3,0.0,0.3
4.22,11.5,11.3,7.49,1.69,13.17,36.89,25.64,18.94,0.54,190.7,2024-07-21 12:45:00,0.6,0.3,0.0,0.3
4.46,12.16,8.1,8.09,1.82,10.89,41.22,25.61,18.94,0.16,313.8,2024-07-21 13:00:00,0.6,0.3,0.0,0.3
4.7,12.78,9.9,10.75,1.88,13.77,29.01,25.3,18.94,0.33,123.66,2024-07-21 13:15:00,0.6,0.3,0.0,0.3
4.7,12.78,10.78,9.59,1.99,13.87,36.95,25.23,18.95,0.31,106.28,2024-07-21 13:30:00,0.6,0.3,0.0,0.3
4.7,12.78,12.03,10.84,1.73,15.55,45.02,25.19,18.96,0.33,330.16,2024-07-21 13:45:00,0.6,0.3,0.0,0.3
5.46,14.98,10.47,10.14,1.34,13.91,39.29,25.1,18.96,0.33,166.27,2024-07-21 14:00:00,0.6,0.3,0.0,0.3
6.29,17.09,12.69,14.31,0.71,17.93,40.19,25.14,18.96,0.17,103.22,2024-07-21 14:15:00,0.6,0.3,0.0,0.3
6.29,17.09,10.68,13.93,0.12,16.09,41.03,25.28,18.96,0.36,202.83,2024-07-21 14:30:00,0.6,0.3,0.0,0.3
6.29,17.09,14.72,14.2,0.0,19.51,51.53,24.97,18.96,0.07,86.78,2024-07-21 14:45:00,0.6,0.3,0.0,0.3
7.3,19.82,11.92,14.31,0.0,17.3,37.8,24.98,18.96,0.19,58.62,2024-07-21 15:00:00,0.6,0.3,0.0,0.3
8.31,22.56,11.48,14.71,0.0,17.16,48.4,25.05,18.96,0.31,227.85,2024-07-21 15:15:00,0.6,0.3,0.0,0.3
8.31,22.56,11.99,14.3,0.0,17.35,45.5,25.16,18.96,0.32,181.42,2024-07-21 15:30:00,0.6,0.3,0.0,0.3
8.31,22.56,11.7,15.12,0.0,17.55,47.82,25.03,18.96,0.47,178.62,2024-07-21 15:45:00,0.6,0.3,0.0,0.3
8.49,23.0,12.84,14.78,0.0,18.3,54.34,24.82,18.96,0.68,176.68,2024-07-21 16:00:00,0.6,0.3,0.0,0.3
8.66,23.49,13.49,14.9,0.0,18.89,52.12,24.8,18.96,0.19,184.33,2024-07-21 16:15:00,0.6,0.3,0.0,0.3
8.66,23.49,12.05,14.02,0.0,17.25,34.17,24.69,18.96,0.31,306.9,2024-07-21 16:30:00,0.6,0.3,0.0,0.3
8.66,23.49,12.81,14.37,0.0,18.05,38.46,24.31,18.96,0.15,41.01,2024-07-21 16:45:00,0.6,0.3,0.0,0.3
7.32,19.82,12.46,14.95,0.0,18.08,44.73,24.02,18.96,0.19,159.01,2024-07-21 17:00:00,0.6,0.3,0.0,0.3
5.76,15.66,10.96,14.47,0.01,16.6,28.18,23.98,18.95,0.05,16.34,2024-07-21 17:15:00,0.6,0.3,0.0,0.3
5.76,15.66,7.46,11.75,0.35,12.31,37.31,23.86,18.94,0.16,144.94,2024-07-21 17:30:00,0.6,0.3,0.0,0.3
5.76,15.66,9.36,12.6,0.88,14.31,32.46,23.8,18.94,0.07,348.74,2024-07-21 17:45:00,0.6,0.3,0.0,0.3
4.99,13.67,9.97,14.5,1.19,15.82,27.97,23.75,18.94,0.42,168.12,2024-07-21 18:00:00,0.6,0.3,0.0,0.3
4.39,11.95,9.79,12.05,1.46,14.37,27.44,23.69,18.94,0.33,202.07,2024-07-21 18:15:00,0.6,0.3,0.0,0.3
4.39,11.95,8.56,11.38,1.59,13.01,27.01,23.53,18.94,0.26,123.03,2024-07-21 18:30:00,0.6,0.3,0.0,0.3
4.39,11.95,8.1,10.46,1.63,12.15,36.77,23.44,18.94,0.55,143.45,2024-07-21 18:45:00,0.6,0.3,0.0,0.3
3.97,10.75,10.47,10.9,1.68,14.31,25.11,23.31,18.94,0.21,184.72,2024-07-21 19:00:00,0.6,0.3,0.0,0.3
3.54,9.66,7.9,9.24,1.74,11.34,26.83,23.25,18.94,0.04,215.59,2024-07-21 19:15:00,0.6,0.3,0.0,0.3
3.54,9.66,10.75,11.72,1.57,14.97,19.0,23.27,18.96,0.39,180.8,2024-07-21 19:30:00,0.6,0.3,0.0,0.3
3.54,9.66,14.15,13.06,1.44,18.45,29.33,23.31,18.96,0.25,190.98,2024-07-21 19:45:00,0.6,0.3,0.0,0.3
3.33,9.07,13.6,12.9,0.81,17.92,35.91,23.28,18.96,0.55,184.8,2024-07-21 20:00:00,0.6,0.3,0.0,0.3
3.11,8.51,11.31,12.43,0.21,15.81,20.0,23.26,18.96,0.37,187.76,2024-07-21 20:15:00,0.6,0.3,0.0,0.3
3.11,8.51,12.43,17.27,0.01,19.29,35.03,23.31,18.96,0.39,165.73,2024-07-21 20:30:00,0.6,0.3,0.0,0.3
3.11,8.51,15.43,14.32,0.0,20.17,30.4,23.2,18.96,0.46,141.26,2024-07-21 20:45:00,0.6,0.3,0.0,0.3
5.49,15.23,15.0,15.86,0.0,20.63,38.75,23.13,18.96,0.16,175.51,2024-07-21 21:00:00,0.6,0.3,0.0,0.3
7.98,21.65,12.28,15.6,0.0,18.28,39.49,23.08,18.96,0.46,171.01,2024-07-21 21:15:00,0.6,0.3,0.0,0.3
7.98,21.65,12.81,15.21,0.0,18.51,38.2,23.08,18.96,0.63,177.2,2024-07-21 21:30:00,0.6,0.3,0.0,0.3
7.98,21.65,12.93,14.67,0.0,18.32,45.98,23.06,18.96,0.42,192.26,2024-07-21 21:45:00,0.6,0.3,0.0,0.3
9.32,25.12,12.24,15.55,0.0,18.22,35.73,23.06,18.96,0.27,190.31,2024-07-21 22:00:00,0.6,0.3,0.0,0.3
10.61,28.76,14.86,14.16,0.0,19.61,40.32,23.04,18.96,0.47,154.21,2024-07-21 22:15:00,0.6,0.3,0.0,0.3
10.61,28.76,12.99,13.9,0.0,17.95,33.75,23.01,18.96,0.37,138.45,2024-07-21 22:30:00,0.6,0.3,0.0,0.3
10.61,28.76,12.84,13.88,0.0,17.83,29.04,22.99,18.96,0.35,154.82,2024-07-21 22:45:00,0.6,0.3,0.0,0.3
8.61,23.35,12.05,12.76,0.0,16.59,25.52,22.99,18.95,0.47,148.59,2024-07-21 23:00:00,0.6,0.3,0.0,0.3
6.7,18.19,9.95,14.01,0.06,15.54,15.65,23.01,18.95,0.47,147.68,2024-07-21 23:15:00,0.6,0.3,0.0,0.3
6.7,18.19,11.42,13.25,0.46,16.33,20.0,22.99,18.94,0.48,170.0,2024-07-21 23:30:00,0.6,0.3,0.0,0.3
5.97,16.18,13.6,11.45,0.77,17.15,22.85,22.91,18.94,0.54,161.72,2024-07-22 00:00:00,0.6,0.3,0.0,0.3
5.25,14.27,12.21,12.65,0.99,16.66,20.81,22.87,18.94,0.58,163.02,2024-07-22 00:15:00,0.6,0.3,0.0,0.3
5.25,14.27,12.92,10.7,1.19,16.2,19.91,22.83,18.94,0.11,160.39,2024-07-22 00:30:00,0.6,0.3,0.0,0.3
5.25,14.27,10.83,10.62,1.28,14.45,17.07,22.84,18.94,0.3,158.82,2024-07-22 00:45:00,0.6,0.3,0.0,0.3
4.83,13.08,9.84,9.91,1.41,13.27,22.56,22.86,18.94,0.16,209.03,2024-07-22 01:00:00,0.6,0.3,0.0,0.3
4.37,11.89,10.78,10.81,1.57,14.51,27.62,22.91,18.95,0.19,181.68,2024-07-22 01:15:00,0.6,0.3,0.0,0.3
4.37,11.89,11.56,12.95,1.4,16.28,38.31,22.9,18.96,0.21,120.26,2024-07-22 01:30:00,0.6,0.3,0.0,0.3
4.37,11.89,11.8,14.22,0.8,17.16,30.13,22.77,18.96,0.07,58.29,2024-07-22 01:45:00,0.6,0.3,0.0,0.3
5.64,15.51,16.47,13.83,0.14,20.74,38.34,22.72,18.96,0.32,150.71,2024-07-22 02:00:00,0.6,0.3,0.0,0.3
6.92,18.79,14.91,14.39,0.0,19.78,41.76,22.67,18.96,0.51,184.71,2024-07-22 02:15:00,0.6,0.3,0.0,0.3
6.92,18.79,13.67,14.62,0.0,18.9,45.89,22.62,18.96,0.56,148.52,2024-07-22 02:30:00,0.6,0.3,0.0,0.3
6.92,18.79,10.75,15.35,0.0,16.91,33.49,22.58,18.96,0.52,149.98,2024-07-22 02:45:00,0.6,0.3,0.0,0.3
7.14,19.35,13.55,14.81,0.0,18.89,42.03,22.55,18.96,0.59,145.06,2024-07-22 03:00:00,0.6,0.3,0.0,0.3
7.3,19.82,15.2,14.07,0.0,19.84,53.26,22.57,18.96,0.41,104.56,2024-07-22 03:15:00,0.6,0.3,0.0,0.3
7.3,19.82,14.4,14.69,0.0,19.52,39.4,22.56,18.96,0.38,125.29,2024-07-22 03:30:00,0.6,0.3,0.0,0.3
7.3,19.82,14.61,14.27,0.0,19.47,31.81,22.58,18.96,0.31,169.34,2024-07-22 03:45:00,0.6,0.3,0.0,0.3
7.96,21.78,13.98,14.75,0.0,19.21,37.59,22.49,18.96,0.57,174.52,2024-07-22 04:00:00,0.6,0.3,0.0,0.3
8.59,23.32,12.44,15.05,0.0,18.12,37.8,22.44,18.96,0.51,175.25,2024-07-22 04:15:00,0.6,0.3,0.0,0.3
8.59,23.32,11.49,14.37,0.0,16.98,39.55,22.41,18.96,0.41,187.64,2024-07-22 04:30:00,0.6,0.3,0.0,0.3
8.59,23.32,10.65,13.14,0.0,15.64,25.4,22.37,18.96,0.26,238.84,2024-07-22 04:45:00,0.6,0.3,0.0,0.3
7.26,19.79,11.99,14.75,0.15,17.59,19.87,22.33,18.94,0.27,137.57,2024-07-22 05:00:00,0.6,0.3,0.0,0.3
6.04,16.42,12.0,13.34,0.55,16.85,31.5,22.34,18.94,0.37,183.78,2024-07-22 05:15:00,0.6,0.3,0.0,0.3
6.04,16.42,10.68,13.86,0.73,16.06,28.28,22.34,18.94,0.57,170.98,2024-07-22 05:30:00,0.6,0.3,0.0,0.3
6.04,16.42,11.46,13.39,1.11,16.43,27.03,22.32,18.94,0.29,147.29,2024-07-22 05:45:00,0.6,0.3,0.0,0.3
7.17,19.53,10.96,12.41,1.34,15.51,11.0,22.27,18.94,0.2,176.49,2024-07-22 06:00:00,0.6,0.3,0.0,0.3
8.29,22.5,13.52,10.35,1.46,16.5,25.88,22.26,18.94,0.52,173.17,2024-07-22 06:15:00,0.6,0.3,0.0,0.3
8.29,22.5,8.89,12.82,1.5,14.05,13.0,22.27,18.94,0.39,191.28,2024-07-22 06:30:00,0.6,0.3,0.0,0.3
8.29,22.5,10.16,12.38,1.53,14.85,25.83,22.26,18.94,0.59,141.34,2024-07-22 06:45:00,0.6,0.3,0.0,0.3
6.99,18.91,11.62,9.76,1.62,14.64,30.57,22.25,18.95,0.46,147.45,2024-07-22 07:00:00,0.6,0.3,0.0,0.3
5.69,15.47,13.22,10.59,1.61,16.38,33.17,22.32,18.96,0.41,176.32,2024-07-22 07:15:00,0.6,0.3,0.0,0.3
5.69,15.47,13.13,15.01,1.14,18.66,23.86,22.38,18.96,0.48,164.81,2024-07-22 07:30:00,0.6,0.3,0.0,0.3
5.69,15.47,11.73,13.7,0.47,16.82,34.95,22.51,18.96,0.49,158.06,2024-07-22 07:45:00,0.6,0.3,0.0,0.3
8.18,22.68,12.45,14.34,0.02,17.76,40.16,22.48,18.96,0.47,179.78,2024-07-22 08:00:00,0.6,0.3,0.0,0.3
10.79,29.26,14.16,13.87,0.0,18.89,42.26,22.63,18.96,0.16,126.53,2024-07-22 08:15:00,0.6,0.3,0.0,0.3
10.79,29.26,13.78,14.72,0.0,19.03,31.23,22.92,18.96,0.13,355.93,2024-07-22 08:30:00,0.6,0.3,0.0,0.3
10.79,29.26,14.59,14.27,0.0,19.45,40.46,23.1,18.96,0.34,154.35,2024-07-22 08:45:00,0.6,0.3,0.0,0.3
10.18,27.56,10.99,15.55,0.0,17.21,43.36,23.19,18.96,0.19,177.73,2024-07-22 09:00:00,0.6,0.3,0.0,0.3
9.56,25.93,12.63,14.97,0.0,18.23,37.52,23.17,18.96,0.17,202.24,2024-07-22 09:15:00,0.6,0.3,0.0,0.3
9.56,25.93,12.28,14.54,0.0,17.72,36.11,23.14,18.96,0.12,304.03,2024-07-22 09:30:00,0.6,0.3,0.0,0.3
9.56,25.93,15.91,14.07,0.0,20.42,37.02,22.95,18.96,0.14,135.06,2024-07-22 09:45:00,0.6,0.3,0.0,0.3
11.06,29.82,12.39,14.82,0.0,17.96,31.69,22.85,18.96,0.18,139.72,2024-07-22 10:00:00,0.6,0.3,0.0,0.3
12.44,33.71,10.27,14.87,0.0,16.27,33.69,22.84,18.96,0.26,144.25,2024-07-22 10:15:00,0.6,0.3,0.0,0.3
12.44,33.71,11.42,14.33,0.0,16.9,34.67,22.88,18.96,0.63,144.89,2024-07-22 10:30:00,0.6,0.3,0.0,0.3
12.44,33.71,11.49,13.81,0.04,16.69,31.67,22.7,18.95,0.49,157.65,2024-07-22 10:45:00,0.6,0.3,0.0,0.3
10.36,28.63,10.98,10.9,0.38,14.72,35.06,22.62,18.94,0.57,172.62,2024-07-22 11:00:00,0.6,0.3,0.0,0.3
8.39,22.76,9.5,11.78,0.8,13.99,29.87,23.03,18.94,0.04,193.44,2024-07-22 11:15:00,0.6,0.3,0.0,0.3
8.39,22.76,9.38,11.16,1.08,13.56,31.68,23.33,18.94,0.17,160.98,2024-07-22 11:30:00,0.6,0.3,0.0,0.3
8.39,22.76,9.65,11.62,1.36,14.03,32.39,23.22,18.94,0.37,170.57,2024-07-22 11:45:00,0.6,0.3,0.0,0.3
7.34,19.79,9.59,9.84,1.49,13.03,32.19,23.2,18.94,0.47,161.15,2024-07-22 12:00:00,0.6,0.3,0.0,0.3
6.19,16.83,8.7,10.86,1.55,12.85,30.03,23.06,18.94,0.16,170.1,2024-07-22 12:15:00,0.6,0.3,0.0,0.3
6.19,16.83,9.29,11.36,1.59,13.6,38.5,23.0,18.94,0.43,143.21,2024-07-22 12:30:00,0.6,0.3,0.0,0.3
6.19,16.83,8.53,10.04,1.67,12.28,36.25,23.45,18.94,0.27,19.3,2024-07-22 12:45:00,0.6,0.3,0.0,0.3
6.27,17.07,10.72,9.41,1.65,13.72,45.62,23.5,18.96,0.28,168.51,2024-07-22 13:00:00,0.6,0.3,0.0,0.3
6.35,17.25,12.26,10.87,1.16,15.75,33.45,23.41,18.96,0.42,216.57,2024-07-22 13:15:00,0.6,0.3,0.0,0.3
6.35,17.25,14.06,13.03,0.49,18.36,46.31,23.38,18.96,0.39,186.52,2024-07-22 13:30:00,0.6,0.3,0.0,0.3
6.35,17.25,13.38,15.39,0.02,19.07,37.92,23.39,18.96,0.2,152.49,2024-07-22 13:45:00,0.6,0.3,0.0,0.3
7.67,20.67,15.31,17.62,0.0,21.82,36.79,23.35,18.96,0.22,213.09,2024-07-22 14:00:00,0.6,0.3,0.0,0.3
8.94,24.25,15.24,15.62,0.0,20.7,43.88,23.04,18.96,0.33,197.39,2024-07-22 14:15:00,0.6,0.3,0.0,0.3
8.94,24.25,13.5,15.18,0.0,19.05,42.36,22.99,18.96,0.45,205.4,2024-07-22 14:30:00,0.6,0.3,0.0,0.3
8.94,24.25,13.7,14.16,0.0,18.67,41.32,23.0,18.96,0.44,182.8,2024-07-22 14:45:00,0.6,0.3,0.0,0.3
8.26,22.37,12.57,14.25,0.0,17.8,38.87,23.12,18.96,0.18,170.99,2024-07-22 15:00:00,0.6,0.3,0.0,0.3
7.54,20.48,12.36,14.61,0.0,17.82,31.95,23.06,18.96,0.18,170.87,2024-07-22 15:15:00,0.6,0.3,0.0,0.3
7.54,20.48,12.99,14.8,0.0,18.44,33.88,23.07,19.37,0.21,192.4,2024-07-22 15:30:00,0.6,0.3,0.0,0.3
7.54,20.48,12.03,14.79,0.0,17.65,36.45,23.17,18.96,0.58,167.17,2024-07-22 15:45:00,0.6,0.3,0.0,0.3
7.7,20.9,12.03,14.76,0.0,17.63,39.34,23.29,18.96,0.48,204.52,2024-07-22 16:00:00,0.6,0.3,0.0,0.3
7.85,21.31,13.24,14.0,0.0,18.21,35.6,23.43,18.96,0.36,202.69,2024-07-22 16:15:00,0.6,0.3,0.0,0.3
7.85,21.31,10.85,13.09,0.0,15.78,39.54,23.19,19.36,0.21,183.91,2024-07-22 16:30:00,0.6,0.3,0.0,0.3
7.85,21.31,10.14,11.89,0.01,14.57,23.97,22.95,18.94,0.44,167.8,2024-07-22 16:45:00,0.6,0.3,0.0,0.3
6.65,17.86,10.46,12.07,0.4,14.93,28.71,22.93,18.94,0.35,186.78,2024-07-22 17:00:00,0.6,0.3,0.0,0.3
5.38,14.64,10.13,12.05,0.66,14.64,22.32,22.92,18.94,0.66,173.56,2024-07-22 17:15:00,0.6,0.3,0.0,0.3
5.38,14.64,11.67,11.75,0.81,15.73,32.36,22.76,18.94,0.55,173.9,2024-07-22 17:30:00,0.6,0.3,0.0,0.3
5.38,14.64,11.69,13.09,1.04,16.46,26.44,22.63,18.94,0.25,172.59,2024-07-22 17:45:00,0.6,0.3,0.0,0.3
5.01,13.67,9.09,9.98,1.34,12.7,24.95,22.56,18.94,0.17,172.51,2024-07-22 18:00:00,0.6,0.3,0.0,0.3
4.65,12.65,8.6,8.74,0.75,11.64,22.75,22.41,18.94,0.56,161.36,2024-07-22 18:15:00,0.91,0.67,95.72,0.6
4.65,12.65,8.02,10.4,0.32,12.05,29.1,22.31,18.94,0.49,244.48,2024-07-22 18:30:00,0.56,0.44,1.31,0.41
4.65,12.65,13.57,11.26,0.35,17.02,21.98,22.33,18.95,0.4,155.77,2024-07-22 18:45:00,0.58,0.46,1.37,0.43
4.54,12.34,12.3,10.55,0.22,15.61,21.81,22.37,18.96,0.37,198.28,2024-07-22 19:00:00,0.51,0.4,1.19,0.37
4.43,12.06,12.8,12.94,0.0,17.29,28.6,22.39,18.96,0.44,183.14,2024-07-22 19:15:00,0.21,0.16,0.49,0.14
4.43,12.06,15.13,14.79,0.0,20.17,18.61,22.43,18.96,0.07,329.07,2024-07-22 19:30:00,0.21,0.16,0.49,0.14
4.43,12.06,13.47,14.32,0.0,18.57,34.06,22.46,18.96,0.23,143.87,2024-07-22 19:45:00,0.21,0.16,0.49,0.14
6.03,16.62,14.04,13.56,0.0,18.63,31.51,22.44,18.96,0.44,172.98,2024-07-22 20:00:00,0.21,0.16,0.49,0.14
7.8,21.17,13.91,14.03,0.0,18.77,32.79,22.44,18.96,0.51,167.5,2024-07-22 20:15:00,0.21,0.16,0.49,0.14
7.8,21.17,14.76,15.18,0.0,20.07,36.19,22.41,19.85,0.46,148.7,2024-07-22 20:30:00,0.21,0.16,0.49,0.14
7.8,21.17,15.98,14.91,0.0,20.92,37.93,22.43,18.96,0.13,70.92,2024-07-22 20:45:00,0.21,0.16,0.49,0.14
7.08,19.21,14.56,13.94,0.0,19.26,27.15,22.53,18.96,0.39,143.13,2024-07-22 21:00:00,0.21,0.16,0.49,0.14
6.28,17.06,13.67,14.2,0.0,18.67,28.14,22.6,18.96,0.53,140.93,2024-07-22 21:15:00,0.21,0.16,0.49,0.14
6.28,17.06,14.25,16.29,0.0,20.26,38.23,22.61,18.96,0.22,168.18,2024-07-22 21:30:00,0.21,0.16,0.49,0.14
6.28,17.06,13.66,14.86,0.0,19.01,31.12,22.58,18.96,0.47,180.53,2024-07-22 21:45:00,0.21,0.16,0.49,0.14
5.69,15.51,13.33,13.55,0.0,18.04,32.05,22.58,18.96,0.05,110.56,2024-07-22 22:00:00,0.21,0.16,0.49,0.14
5.23,14.23,11.01,14.14,0.0,16.47,36.09,22.58,18.95,0.04,152.94,2024-07-22 22:15:00,0.21,0.16,0.49,0.14
5.23,14.23,12.08,13.24,0.0,16.86,29.79,22.59,18.95,0.47,190.06,2024-07-22 22:30:00,0.21,0.16,0.49,0.14
5.23,14.23,11.55,12.8,0.0,16.2,20.98,22.6,18.94,0.1,68.01,2024-07-22 22:45:00,0.21,0.16,0.49,0.14
4.88,13.3,11.93,12.31,0.0,16.24,26.76,22.61,18.94,0.59,165.88,2024-07-22 23:00:00,0.21,0.16,0.49,0.14
4.59,12.51,9.77,11.69,0.0,14.16,22.2,22.62,18.94,0.28,167.65,2024-07-22 23:15:00,0.21,0.16,0.49,0.14
4.59,12.51,10.24,11.25,0.0,14.3,22.72,22.6,18.94,0.4,154.95,2024-07-22 23:30:00,0.21,0.16,0.49,0.14
4.36,11.85,12.79,11.03,0.17,16.26,25.46,22.56,18.94,0.22,171.98,2024-07-23 00:00:00,0.4,0.31,0.94,0.29
4.12,11.22,9.43,10.75,0.19,13.39,27.99,22.54,18.94,0.58,188.47,2024-07-23 00:15:00,0.43,0.34,1.01,0.31
4.12,11.22,12.38,11.37,0.18,16.11,29.5,22.59,18.95,0.27,207.58,2024-07-23 00:30:00,0.41,0.32,0.95,0.29
4.12,11.22,12.45,12.0,0.04,16.51,43.6,22.63,18.96,0.25,159.83,2024-07-23 00:45:00,0.27,0.21,0.64,0.19
5.24,14.26,14.09,11.6,0.0,17.62,31.44,22.67,18.96,0.23,168.53,2024-07-23 01:00:00,0.21,0.16,0.49,0.14
6.32,17.17,14.85,13.29,0.0,19.14,31.14,22.65,18.96,0.32,15.73,2024-07-23 01:15:00,0.21,0.16,0.49,0.14
6.32,17.17,13.34,13.08,0.0,17.81,26.87,22.58,18.96,0.16,139.99,2024-07-23 01:30:00,0.21,0.16,0.49,0.14
6.32,17.17,13.98,14.04,0.0,18.84,31.46,22.5,18.96,0.12,138.52,2024-07-23 01:45:00,0.21,0.16,0.49,0.14
9.49,25.55,14.63,13.72,0.0,19.19,35.96,22.53,18.96,0.38,189.73,2024-07-23 02:00:00,0.21,0.16,0.49,0.14
12.52,33.94,14.26,14.32,0.0,19.21,37.61,22.49,18.96,0.16,230.98,2024-07-23 02:15:00,0.21,0.16,0.49,0.14
