pm2.5,pm10,no,no2,so2,co,nox,ozone,timestamp
68.7,,2.86,,33.16,8.91,2.2,26.0,2023-07-12 13:30:00
69.38,,2.88,,33.25,8.89,2.1,26.3,2023-07-12 13:45:00
78.9,,3.01,,31.5,8.85,2.2,25.06,2023-07-12 14:00:00
78.9,,2.97,0.01,32.75,8.78,2.22,25.73,2023-07-12 14:15:00
78.9,,2.88,0.05,29.46,8.78,2.3,27.66,2023-07-12 14:30:00
78.81,,2.87,0.01,31.34,8.78,2.25,26.34,2023-07-12 14:45:00
77.6,,2.88,0.01,33.15,8.73,2.22,23.96,2023-07-12 15:00:00
77.6,,3.03,0.18,33.28,8.78,2.55,19.6,2023-07-12 15:15:00
77.6,,3.29,0.74,33.7,8.95,3.07,16.58,2023-07-12 15:30:00
76.53,,3.88,0.74,30.83,9.09,3.54,14.54,2023-07-12 15:45:00
61.5,,3.96,1.74,33.52,9.28,4.14,13.44,2023-07-12 16:00:00
61.5,,4.36,1.84,33.16,9.49,4.52,10.17,2023-07-12 16:15:00
61.5,,4.77,1.44,34.14,9.18,4.65,10.73,2023-07-12 16:30:00
59.04,,4.96,0.98,35.43,9.06,4.55,11.51,2023-07-12 16:45:00
24.6,,4.44,1.63,35.24,9.11,4.48,11.17,2023-07-12 17:00:00
24.6,,5.17,1.73,31.04,9.19,5.13,10.61,2023-07-12 17:15:00
24.6,,5.32,2.06,32.89,9.27,5.42,8.47,2023-07-12 17:30:00
29.87,,4.56,2.34,33.44,9.29,4.95,7.77,2023-07-12 17:45:00
64.1,,3.84,2.25,35.98,9.3,4.32,8.55,2023-07-12 18:00:00
