pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3
27.66,49.22,3.42,10.96,,0.42,8.15,,,,,,,2024-11-21 21:00:00,6.98
28.0,50.0,3.24,11.01,,0.42,8.16,,,,,,,2024-11-21 21:15:00,6.98
28.0,50.0,3.39,10.98,,0.42,8.16,,,,,,,2024-11-21 21:30:00,6.98
28.0,50.0,3.35,10.98,,0.42,8.16,,,,,,,2024-11-21 21:45:00,6.98
26.69,54.37,3.33,10.96,,0.42,8.14,,,,,,,2024-11-21 22:00:00,6.97
26.0,57.0,3.4,10.93,,0.42,8.12,,,,,,,2024-11-21 22:15:00,6.97
26.0,57.0,3.36,10.98,,0.42,8.16,,,,,,,2024-11-21 22:30:00,6.97
26.0,57.0,3.5,10.94,,0.41,8.14,,,,,,,2024-11-21 22:45:00,7.0
28.57,58.98,3.38,10.96,,0.41,8.14,,,,,,,2024-11-21 23:00:00,6.99
30.0,61.0,3.2,10.98,,0.41,8.14,,,,,,,2024-11-21 23:15:00,6.99
30.0,61.0,3.51,10.89,,0.41,8.11,,,,,,,2024-11-21 23:30:00,7.03
30.0,61.0,3.52,10.91,,0.41,8.13,,,,,,,2024-11-21 23:45:00,7.01
28.53,58.97,3.51,10.95,,0.41,8.15,,,,,,,2024-11-22 00:00:00,7.01
28.0,58.0,3.43,10.95,,0.41,8.14,,,,,,,2024-11-22 00:15:00,6.98
28.0,58.0,3.32,10.97,,0.41,8.15,,,,,,,2024-11-22 00:30:00,6.98
28.0,58.0,3.17,10.99,,0.41,8.14,,,,,,,2024-11-22 00:45:00,7.0
27.27,56.53,3.08,11.01,,0.4,8.15,,,,,,,2024-11-22 01:00:00,6.97
27.0,56.0,3.54,10.94,,0.4,8.15,,,,,,,2024-11-22 01:15:00,6.97
27.0,56.0,3.49,10.95,,0.4,8.15,,,,,,,2024-11-22 01:30:00,6.97
27.0,56.0,3.36,10.99,,0.4,8.16,,,,,,,2024-11-22 01:45:00,6.95
26.27,54.53,3.3,10.98,,0.4,8.15,,,,,,,2024-11-22 02:00:00,6.95
26.0,54.0,3.35,10.93,,0.4,8.12,,,,,,,2024-11-22 02:15:00,7.04
26.0,54.0,3.3,10.95,,0.4,8.13,,,,,,,2024-11-22 02:30:00,7.02
26.0,54.0,3.44,10.92,,0.4,8.12,,,,,,,2024-11-22 02:45:00,6.99
25.27,52.0,3.17,10.92,,0.4,8.1,,,,,,,2024-11-22 03:00:00,7.05
25.0,51.0,3.21,10.96,,0.4,8.12,,,,,,,2024-11-22 03:15:00,7.01
25.0,51.0,3.47,10.96,,0.4,8.15,,,,,,,2024-11-22 03:30:00,6.95
25.0,51.0,3.42,10.93,,0.4,8.13,,,,,,,2024-11-22 03:45:00,6.98
26.43,55.78,3.44,10.93,,0.4,8.13,,,,,,,2024-11-22 04:00:00,6.97
27.0,58.0,3.3,10.99,,0.4,8.15,,,,,,,2024-11-22 04:30:00,6.97
27.0,58.0,3.42,10.98,,0.4,8.16,,,,,,,2024-11-22 04:45:00,6.97
28.47,61.67,3.44,10.95,,0.4,8.14,,,,,,,2024-11-22 05:00:00,6.96
29.0,63.0,3.3,10.94,,0.4,8.12,,,,,,,2024-11-22 05:15:00,6.99
29.0,63.0,3.32,10.96,,0.4,8.14,,,,,,,2024-11-22 05:30:00,6.97
29.73,64.47,3.31,10.98,,0.4,8.15,,,,,,,2024-11-22 06:00:00,6.99
30.0,65.0,3.44,10.95,,0.4,8.14,,,,,,,2024-11-22 06:15:00,7.0
30.0,65.0,3.24,10.97,,0.4,8.13,,,,,,,2024-11-22 06:30:00,7.02
30.67,65.67,3.39,10.96,,0.4,8.14,,,,,,,2024-11-22 07:00:00,6.98
31.0,66.0,3.38,10.96,,0.4,8.14,,,,,,,2024-11-22 07:15:00,6.98
31.0,66.0,3.4,10.94,,0.4,8.13,,,,,,,2024-11-22 07:30:00,6.98
31.0,66.0,3.3,10.98,,0.4,8.15,,,,,,,2024-11-22 07:45:00,6.96
30.27,65.31,3.33,10.97,,0.4,8.15,,,,,,,2024-11-22 08:00:00,7.0
30.0,65.0,2.99,10.95,,0.4,8.09,,,,,,,2024-11-22 08:15:00,7.05
30.0,65.0,3.26,10.98,,0.4,8.15,,,,,,,2024-11-22 08:30:00,6.98
30.0,65.0,3.31,10.98,,0.4,8.15,,,,,,,2024-11-22 08:45:00,6.95
31.47,67.1,3.3,10.99,,0.41,8.15,,,,,,,2024-11-22 09:00:00,6.95
32.0,68.0,3.23,10.95,,0.42,8.12,,,,,,,2024-11-22 09:15:00,6.97
32.0,68.0,3.28,10.94,,0.42,8.11,,,,,,,2024-11-22 09:30:00,6.98
32.0,68.0,3.25,10.94,,0.41,8.11,,,,,,,2024-11-22 09:45:00,7.02
29.07,60.42,3.07,11.01,,0.41,8.14,,,,,,,2024-11-22 10:00:00,6.98
28.0,57.0,3.41,10.94,,0.41,8.13,,,,,,,2024-11-22 10:15:00,6.98
28.0,57.0,3.31,10.92,,0.4,8.1,,,,,,,2024-11-22 10:30:00,7.04
28.0,57.0,3.33,10.97,,0.4,8.14,,,,,,,2024-11-22 10:45:00,6.97
30.2,67.5,3.24,10.96,,0.4,8.12,,,,,,,2024-11-22 11:00:00,7.0
31.0,72.0,3.13,11.01,,0.39,8.15,,,,,,,2024-11-22 11:15:00,6.98
31.0,72.0,3.37,10.93,,0.39,8.12,,,,,,,2024-11-22 11:30:00,7.03
31.0,72.0,3.45,10.92,,0.39,8.12,,,,,,,2024-11-22 11:45:00,7.03
28.8,65.7,3.39,10.94,,0.39,8.13,,,,,,,2024-11-22 12:00:00,7.01
28.0,63.0,3.25,10.97,,0.39,8.14,,,,,,,2024-11-22 12:15:00,6.99
28.0,63.0,3.44,10.92,,0.4,8.12,,,,,,,2024-11-22 12:30:00,7.02
28.0,63.0,3.51,10.94,,0.41,8.14,,,,,,,2024-11-22 12:45:00,6.98
26.53,62.3,3.33,10.96,,0.41,8.14,,,,,,,2024-11-22 13:00:00,6.99
26.0,62.0,3.27,11.02,,0.41,8.17,,,,,,,2024-11-22 13:15:00,6.95
26.0,62.0,3.4,10.95,,0.41,8.15,,,,,,,2024-11-22 13:30:00,7.01
26.0,62.0,3.6,10.93,,0.41,8.15,,,,,,,2024-11-22 13:45:00,7.01
24.53,64.07,3.45,10.97,,0.41,8.16,,,,,,,2024-11-22 14:00:00,7.0
24.0,65.0,3.36,11.01,,0.41,8.18,,,,,,,2024-11-22 14:15:00,6.97
24.0,65.0,3.36,11.01,,0.41,8.18,,,,,,,2024-11-22 14:30:00,6.98
24.0,65.0,3.52,10.99,,0.41,8.18,,,,,,,2024-11-22 14:45:00,7.0
22.53,63.53,3.57,10.98,,0.4,8.18,,,,,,,2024-11-22 15:00:00,6.99
22.0,63.0,3.43,10.97,,0.4,8.16,,,,,,,2024-11-22 15:15:00,6.95
22.0,63.0,3.62,10.95,,0.4,8.16,,,,,,,2024-11-22 15:30:00,6.98
22.0,63.0,3.53,10.95,,0.4,8.16,,,,,,,2024-11-22 15:45:00,6.97
21.27,60.8,3.51,10.96,,0.4,8.17,,,,,,,2024-11-22 16:00:00,6.99
21.0,60.0,3.7,10.94,,0.4,8.17,,,,,,,2024-11-22 16:15:00,7.03
21.0,60.0,3.73,10.94,,0.4,8.17,,,,,,,2024-11-22 16:30:00,7.0
21.0,60.0,3.7,10.93,,0.4,8.16,,,,,,,2024-11-22 16:45:00,7.02
19.4,58.53,3.68,10.92,,0.4,8.15,,,,,,,2024-11-22 17:00:00,7.0
19.0,58.0,3.52,10.94,,0.4,8.15,,,,,,,2024-11-22 17:15:00,7.01
19.0,58.0,3.56,10.93,,0.4,8.14,,,,,,,2024-11-22 17:30:00,7.01
,,3.59,10.98,,,8.18,,,,,,,2024-11-22 17:45:00,6.97
21.1,55.88,3.36,11.0,,0.4,8.17,,,,,,,2024-11-22 18:00:00,6.99
22.0,55.0,3.28,11.01,,0.4,8.17,,,,,,,2024-11-22 18:15:00,6.98
22.0,55.0,3.35,11.03,,0.4,8.19,,,,,,,2024-11-22 18:30:00,6.94
22.0,55.0,3.35,10.98,,0.4,8.15,,,,,,,2024-11-22 18:45:00,6.98
23.47,52.07,3.5,10.94,,0.4,8.15,,,,,,,2024-11-22 19:00:00,7.03
24.0,51.0,3.75,10.93,,0.4,8.17,,,,,,,2024-11-22 19:15:00,6.96
24.0,51.0,3.56,10.94,,0.4,8.15,,,,,,,2024-11-22 19:30:00,6.98
24.0,51.0,3.75,10.94,,0.4,8.17,,,,,,,2024-11-22 19:45:00,6.98
23.27,49.0,3.71,10.95,,0.4,8.18,,,,,,,2024-11-22 20:00:00,6.96
23.0,48.0,3.61,10.98,,0.4,8.19,,,,,,,2024-11-22 20:15:00,6.99
23.0,48.0,3.84,10.93,,0.4,8.18,,,,,,,2024-11-22 20:30:00,7.0
23.0,48.0,3.61,10.95,,0.4,8.16,,,,,,,2024-11-22 20:45:00,6.96
21.53,46.67,3.6,10.93,,0.41,8.14,,,,,,,2024-11-22 21:00:00,6.99
21.0,46.0,3.5,10.96,,0.41,8.16,,,,,,,2024-11-22 21:15:00,7.01
21.0,46.0,3.25,11.0,,0.41,8.16,,,,,,,2024-11-22 21:30:00,6.99
21.0,46.0,3.55,10.98,,0.41,8.18,,,,,,,2024-11-22 21:45:00,6.96
20.33,45.33,3.57,10.92,,0.41,8.13,,,,,,,2024-11-22 22:00:00,7.02
20.0,45.0,3.52,10.96,,0.41,8.16,,,,,,,2024-11-22 22:15:00,6.98
20.0,45.0,3.43,10.96,,0.41,8.15,,,,,,,2024-11-22 22:30:00,7.0
19.33,42.41,3.49,10.96,,0.41,8.15,,,,,,,2024-11-22 23:00:00,6.98
19.0,41.0,3.47,11.0,,0.42,8.18,,,,,,,2024-11-22 23:15:00,6.95
19.0,41.0,3.45,10.96,,0.41,8.15,,,,,,,2024-11-22 23:30:00,6.98
19.0,41.0,3.43,10.95,,0.41,8.14,,,,,,,2024-11-22 23:45:00,6.99
25.93,56.33,3.3,10.94,,0.41,8.12,,,,,,,2024-11-23 00:00:00,7.01
27.0,59.0,3.22,10.99,,0.41,8.15,,,,,,,2024-11-23 00:15:00,6.96
27.0,59.0,3.37,10.96,,0.41,8.14,,,,,,,2024-11-23 00:30:00,6.97
27.0,59.0,3.7,10.94,,0.41,8.17,,,,,,,2024-11-23 00:45:00,6.98
28.73,58.18,3.17,10.99,,0.41,8.14,,,,,,,2024-11-23 01:00:00,7.0
29.0,58.0,3.42,10.93,,0.41,8.13,,,,,,,2024-11-23 01:15:00,7.03
29.0,58.0,3.38,10.92,,0.4,8.12,,,,,,,2024-11-23 01:30:00,7.05
29.0,58.0,3.43,10.94,,0.4,8.14,,,,,,,2024-11-23 01:45:00,6.98
42.6,67.73,3.35,10.98,,0.4,8.16,,,,,,,2024-11-23 02:00:00,6.96
46.0,70.0,3.32,10.95,,0.4,8.13,,,,,,,2024-11-23 02:15:00,7.0
46.0,70.0,3.35,10.96,,0.4,8.14,,,,,,,2024-11-23 02:30:00,6.98
46.0,70.0,3.14,10.94,,0.39,8.1,,,,,,,2024-11-23 02:45:00,6.98
43.43,62.6,3.35,10.96,,0.39,8.14,,,,,,,2024-11-23 03:00:00,6.96
43.0,61.0,3.43,10.98,,0.39,8.16,,,,,,,2024-11-23 03:15:00,6.97
43.0,61.0,3.35,10.95,,0.39,8.13,,,,,,,2024-11-23 03:30:00,6.99
43.0,61.0,3.16,10.97,,0.39,8.13,,,,,,,2024-11-23 03:45:00,7.0
48.13,61.0,3.23,10.98,,0.39,8.14,,,,,,,2024-11-23 04:00:00,6.97
49.0,61.0,3.33,10.93,,0.39,8.12,,,,,,,2024-11-23 04:15:00,7.02
49.0,61.0,3.21,11.0,,0.39,8.15,,,,,,,2024-11-23 04:30:00,6.93
49.0,61.0,3.49,10.96,,0.39,8.16,,,,,,,2024-11-23 04:45:00,6.96
43.87,56.07,3.57,10.88,,0.39,8.1,,,,,,,2024-11-23 05:00:00,7.02
43.0,55.0,,10.36,,0.42,5.46,,,,,,,2024-11-23 05:15:00,6.35
43.0,55.0,,10.62,97.98,0.38,6.34,,,,,,,2024-11-23 05:30:00,6.63
43.0,55.0,,10.86,78.26,0.39,7.52,,,,,,,2024-11-23 05:45:00,6.86
42.14,62.4,1.39,10.93,47.3,0.39,7.88,,,,,,,2024-11-23 06:00:00,6.95
42.0,64.0,2.12,10.92,36.79,0.39,7.96,5.53,,,,,,2024-11-23 06:15:00,6.98
42.0,64.0,2.61,10.91,12.53,0.39,8.01,5.91,,,,,,2024-11-23 06:30:00,6.99
42.0,64.0,2.77,10.93,11.37,0.39,8.05,6.2,,,,,,2024-11-23 06:45:00,7.02
50.44,67.24,2.84,10.93,14.14,0.39,8.06,6.29,,,,,,2024-11-23 07:00:00,7.0
,,,,,,,6.29,,,,,,2024-11-23 07:15:00,
52.0,68.0,2.93,10.95,14.63,0.39,8.08,6.64,,,,,,2024-11-23 07:30:00,6.98
52.0,68.0,3.08,10.97,13.81,0.39,8.12,6.61,,,,,,2024-11-23 07:45:00,6.95
66.36,98.01,3.19,10.91,15.01,0.39,8.09,6.3,,,,,,2024-11-23 08:00:00,7.0
69.0,105.0,3.2,10.91,14.14,0.39,8.09,5.91,,,,,,2024-11-23 08:15:00,6.99
69.0,105.0,3.15,10.93,14.89,0.39,8.1,6.36,,,,,,2024-11-23 08:30:00,6.98
69.0,105.0,3.23,10.92,14.53,0.39,8.09,6.09,,,,,,2024-11-23 08:45:00,6.98
63.87,98.51,3.11,10.93,15.35,0.4,8.09,6.5,,,,,,2024-11-23 09:00:00,6.99
63.0,97.0,3.13,10.95,14.74,0.4,8.1,6.27,,,,,,2024-11-23 09:15:00,6.98
63.0,97.0,3.19,10.96,,,8.12,6.56,,,,,,2024-11-23 09:30:00,6.97
63.0,97.0,3.35,10.95,14.97,0.39,8.13,6.45,,,,,,2024-11-23 09:45:00,6.97
55.3,94.57,3.14,10.99,15.78,0.39,8.13,5.73,,,,,,2024-11-23 10:00:00,6.98
54.0,94.0,3.21,10.98,15.27,0.39,8.14,5.76,,,,,,2024-11-23 10:15:00,7.01
54.0,94.0,3.37,10.97,15.96,0.39,8.15,8.14,,,,,,2024-11-23 10:30:00,6.98
54.0,94.0,3.12,10.98,15.4,0.39,8.13,6.18,,,,,,2024-11-23 10:45:00,6.97
49.73,89.93,3.43,10.91,16.07,0.39,8.11,8.4,,,,,,2024-11-23 11:00:00,6.98
49.0,89.0,3.39,10.93,15.41,0.39,8.12,6.74,,,,,,2024-11-23 11:15:00,6.97
49.0,89.0,3.17,10.97,16.19,0.39,8.13,6.55,,,,,,2024-11-23 11:30:00,6.99
49.0,89.0,3.3,11.01,15.78,0.4,8.17,6.76,,,,,,2024-11-23 11:45:00,6.96
54.99,92.24,3.25,10.97,16.36,0.4,8.14,6.59,,,,,,2024-11-23 12:00:00,6.97
56.0,93.0,3.31,10.94,16.03,0.4,8.12,6.36,,,,,,2024-11-23 12:15:00,7.0
56.0,93.0,3.2,10.98,16.41,0.4,8.14,6.41,,,,,,2024-11-23 12:30:00,6.99
56.0,93.0,3.47,10.93,16.09,0.4,8.13,6.41,,,,,,2024-11-23 12:45:00,7.0
54.29,88.94,3.41,10.95,16.14,0.4,8.14,5.8,,,,,,2024-11-23 13:00:00,6.95
54.0,88.0,3.35,10.96,16.15,0.4,8.14,5.76,,,,,,2024-11-23 13:15:00,6.98
54.0,88.0,3.38,10.98,16.61,0.39,8.16,6.1,,,,,,2024-11-23 13:30:00,6.96
54.0,88.0,3.3,11.0,16.32,0.39,8.16,6.12,,,,,,2024-11-23 13:45:00,6.98
71.11,104.22,3.43,10.95,16.59,0.39,8.15,6.06,,,,,,2024-11-23 14:00:00,6.99
74.0,108.0,3.44,10.92,16.34,0.39,8.12,5.75,,,,,,2024-11-23 14:15:00,7.03
74.0,108.0,3.19,11.02,16.69,0.39,8.17,6.34,,,,,,2024-11-23 14:30:00,6.99
74.0,108.0,3.15,11.06,16.49,0.39,8.19,6.05,,,,,,2024-11-23 14:45:00,6.94
57.11,86.1,3.27,11.01,16.53,0.39,8.17,6.07,,,,,,2024-11-23 15:00:00,6.98
54.0,81.0,3.55,10.96,16.64,0.39,8.17,6.29,,,,,,2024-11-23 15:15:00,6.99
54.0,81.0,3.23,11.01,16.87,0.39,8.16,6.67,,,,,,2024-11-23 15:30:00,6.96
54.0,81.0,3.38,10.97,16.29,0.39,8.16,5.9,,,,,,2024-11-23 15:45:00,7.0
51.47,81.0,3.3,10.96,16.89,0.39,8.14,5.9,,,,,,2024-11-23 16:00:00,6.98
51.0,81.0,3.51,10.95,16.67,0.39,8.15,6.48,,,,,,2024-11-23 16:15:00,6.98
51.0,81.0,3.41,10.98,16.87,0.39,8.16,5.92,,,,,,2024-11-23 16:30:00,6.99
51.0,81.0,3.45,10.98,16.38,0.39,8.16,5.88,,,,,,2024-11-23 16:45:00,6.99
54.38,85.06,3.36,10.98,16.89,0.39,8.15,6.28,,,,,,2024-11-23 17:00:00,7.0
55.0,86.0,3.41,10.98,16.72,0.39,8.16,6.31,,,,,,2024-11-23 17:15:00,6.98
55.0,86.0,3.61,10.92,16.96,0.39,8.14,6.29,,,,,,2024-11-23 17:30:00,7.02
55.0,86.0,3.42,10.94,16.74,0.39,8.14,6.38,,,,,,2024-11-23 17:45:00,6.99
61.76,102.22,3.53,10.97,16.95,0.4,8.17,5.77,,,,,,2024-11-23 18:00:00,6.97
63.0,106.0,3.48,10.98,16.45,0.4,8.18,6.85,,,,,,2024-11-23 18:15:00,6.97
63.0,106.0,3.33,10.98,16.97,0.4,8.16,5.93,,,,,,2024-11-23 18:30:00,6.98
63.0,106.0,3.38,10.97,16.8,0.4,8.15,5.87,,,,,,2024-11-23 18:45:00,6.97
54.44,94.64,2.94,11.03,17.07,0.4,8.14,6.19,,,,,,2024-11-23 19:00:00,6.98
53.0,92.0,3.07,11.02,16.51,0.4,8.15,6.0,,,,,,2024-11-23 19:15:00,6.99
53.0,92.0,3.39,11.01,16.92,0.4,8.18,6.18,,,,,,2024-11-23 19:30:00,6.96
53.0,92.0,3.47,10.95,,0.4,8.15,6.28,,,,,,2024-11-23 19:45:00,7.01
57.22,86.32,3.47,10.95,16.95,0.4,8.14,6.13,,,,,,2024-11-23 20:00:00,6.99
58.0,85.0,3.29,10.96,16.78,0.4,8.14,6.44,,,,,,2024-11-23 20:15:00,7.01
58.0,85.0,3.39,10.95,16.96,0.4,8.14,6.25,,,,,,2024-11-23 20:30:00,6.99
58.0,85.0,3.3,11.01,16.81,0.4,8.17,6.0,,,,,,2024-11-23 20:45:00,6.98
57.14,89.11,3.33,10.98,17.03,0.4,8.16,5.73,,,,,,2024-11-23 21:00:00,7.0
57.0,90.0,3.55,10.95,16.91,0.4,8.16,6.02,,,,,,2024-11-23 21:15:00,6.98
57.0,90.0,3.47,10.93,16.9,0.4,8.13,6.13,,,,,,2024-11-23 21:30:00,7.02
57.0,90.0,3.46,10.93,16.78,0.4,8.13,5.66,,,,,,2024-11-23 21:45:00,7.0
51.87,83.51,3.35,10.97,16.96,0.4,8.15,6.21,,,,,,2024-11-23 22:00:00,7.0
51.0,82.0,3.45,10.96,16.51,0.4,8.15,6.01,,,,,,2024-11-23 22:15:00,6.95
51.0,82.0,3.45,10.96,17.01,0.4,8.16,5.96,,,,,,2024-11-23 22:30:00,6.99
51.0,82.0,3.5,10.97,16.94,0.4,8.16,6.16,,,,,,2024-11-23 22:45:00,6.96
50.14,81.18,3.64,10.93,17.01,0.39,8.15,5.93,,,,,,2024-11-23 23:00:00,6.95
50.0,81.0,3.48,10.96,16.92,0.39,8.15,6.24,,,,,,2024-11-23 23:15:00,6.96
50.0,81.0,3.23,11.0,17.05,0.39,8.15,6.3,,,,,,2024-11-23 23:30:00,6.96
50.0,81.0,3.24,10.99,16.68,0.39,8.15,6.16,,,,,,2024-11-23 23:45:00,6.98
54.22,72.89,3.24,10.98,,0.39,8.15,5.8,,,,,,2024-11-24 00:00:00,7.01
55.0,71.0,3.46,10.96,16.96,0.39,8.16,6.05,,,,,,2024-11-24 00:15:00,7.0
55.0,71.0,3.42,10.96,17.08,0.39,8.15,6.25,,,,,,2024-11-24 00:30:00,6.98
55.0,71.0,3.14,11.0,16.67,0.39,8.14,5.89,,,,,,2024-11-24 00:45:00,7.01
52.47,75.11,3.31,10.96,17.02,0.39,8.14,5.91,,,,,,2024-11-24 01:00:00,7.02
52.0,76.0,3.19,10.99,17.01,0.39,8.14,5.76,,,,,,2024-11-24 01:15:00,6.99
52.0,76.0,3.24,11.0,16.79,0.39,8.16,5.94,,,,,,2024-11-24 01:30:00,6.98
52.0,76.0,3.47,10.96,17.04,0.39,8.16,6.39,,,,,,2024-11-24 01:45:00,6.94
55.42,79.29,3.51,10.95,17.05,0.39,8.15,6.44,,,,,,2024-11-24 02:00:00,6.98
56.0,80.0,3.43,10.95,16.75,0.39,8.14,6.08,,,,,,2024-11-24 02:15:00,7.02
56.0,80.0,3.41,10.99,,,8.17,6.24,,,,,,2024-11-24 02:30:00,6.95
56.0,80.0,3.33,10.95,17.0,0.39,8.13,6.45,,,,,,2024-11-24 02:45:00,6.99
55.14,80.82,3.5,10.9,17.17,0.39,8.11,5.73,,,,,,2024-11-24 03:00:00,7.02
55.0,81.0,3.42,10.94,17.07,0.39,8.13,5.89,,,,,,2024-11-24 03:15:00,7.0
55.0,81.0,3.53,10.92,17.2,0.39,8.13,5.88,,,,,,2024-11-24 03:30:00,6.96
55.0,81.0,3.39,10.92,17.15,0.39,8.12,6.19,,,,,,2024-11-24 03:45:00,7.0
55.84,81.0,3.32,10.94,17.21,0.38,8.12,6.04,,,,,,2024-11-24 04:00:00,7.0
56.0,81.0,3.41,10.92,17.11,0.38,8.11,6.31,,,,,,2024-11-24 04:15:00,7.01
56.0,81.0,3.41,10.94,17.19,0.38,8.13,6.07,,,,,,2024-11-24 04:30:00,7.01
56.0,81.0,3.33,10.98,17.04,0.38,8.15,5.98,,,,,,2024-11-24 04:45:00,6.98
52.62,79.38,3.42,10.99,17.11,0.38,8.17,5.73,,,,,,2024-11-24 05:00:00,6.95
52.0,79.0,3.51,10.95,17.09,0.38,8.15,6.38,,,,,,2024-11-24 05:15:00,6.95
52.0,79.0,3.51,10.9,17.16,0.38,8.12,6.78,,,,,,2024-11-24 05:30:00,7.0
52.0,79.0,3.28,10.97,17.1,0.38,8.14,5.86,,,,,,2024-11-24 05:45:00,6.97
61.41,83.06,3.14,11.01,,0.38,8.16,6.1,,,,,,2024-11-24 06:00:00,7.0
63.0,84.0,3.38,10.97,17.12,0.38,8.16,6.29,,,,,,2024-11-24 06:15:00,7.01
63.0,84.0,3.47,10.94,17.11,0.39,8.14,6.23,,,,,,2024-11-24 06:30:00,7.01
63.0,84.0,3.34,10.98,16.97,0.39,8.16,5.92,,,,,,2024-11-24 06:45:00,6.98
73.13,109.96,3.43,10.97,17.15,0.39,8.16,5.81,,,,,,2024-11-24 07:00:00,6.98
75.0,116.0,3.4,10.91,17.09,0.39,8.11,6.13,,,,,,2024-11-24 07:15:00,7.02
75.0,116.0,3.23,10.94,17.18,0.39,8.11,6.34,,,,,,2024-11-24 07:30:00,7.03
75.0,116.0,3.19,10.94,17.0,0.39,8.11,6.16,,,,,,2024-11-24 07:45:00,7.01
,,,,,,,6.15,,,,,,2024-11-24 08:00:00,
70.0,121.0,3.22,10.97,16.97,0.39,8.14,5.95,,,,,,2024-11-24 08:15:00,7.0
70.0,121.0,3.36,11.02,17.02,0.39,8.19,6.0,,,,,,2024-11-24 08:30:00,6.96
70.0,121.0,3.37,10.94,16.94,0.39,8.13,6.07,,,,,,2024-11-24 08:45:00,7.01
50.32,86.12,3.31,10.94,17.03,0.39,8.13,5.76,,,,,,2024-11-24 09:00:00,7.02
47.0,78.0,3.42,11.0,16.67,0.39,8.18,6.08,,,,,,2024-11-24 09:15:00,6.95
47.0,78.0,3.46,10.94,17.02,0.39,8.14,6.48,,,,,,2024-11-24 09:30:00,6.98
47.0,78.0,3.37,11.0,17.02,0.39,8.17,6.48,,,,,,2024-11-24 09:45:00,6.97
39.4,70.7,3.21,10.99,17.09,0.39,8.15,5.81,,,,,,2024-11-24 10:00:00,6.98
38.0,69.0,3.23,11.01,17.04,0.38,8.16,6.2,,,,,,2024-11-24 10:15:00,6.98
38.0,69.0,3.56,10.96,16.91,0.38,8.16,6.23,,,,,,2024-11-24 10:30:00,6.99
38.0,69.0,3.59,10.96,16.92,0.38,8.17,6.15,,,,,,2024-11-24 10:45:00,6.94
36.29,60.08,3.38,10.99,16.89,0.38,8.17,5.91,,,,,,2024-11-24 11:00:00,6.97
36.0,58.0,3.62,10.91,16.87,0.38,8.14,5.73,,,,,,2024-11-24 11:15:00,7.0
36.0,58.0,3.52,10.94,17.03,0.38,8.15,6.27,,,,,,2024-11-24 11:30:00,6.98
36.0,58.0,3.46,10.95,16.98,0.38,8.14,6.37,,,,,,2024-11-24 11:45:00,6.97
32.58,55.57,3.56,10.99,17.07,0.38,8.19,6.44,,,,,,2024-11-24 12:00:00,6.98
32.0,55.0,3.58,10.93,16.98,0.38,8.15,6.34,,,,,,2024-11-24 12:15:00,7.03
32.0,55.0,3.4,10.99,17.15,0.38,8.17,5.71,,,,,,2024-11-24 12:30:00,6.98
32.0,55.0,3.55,10.99,17.16,0.38,8.18,5.81,,,,,,2024-11-24 12:45:00,6.99
32.0,55.0,3.27,10.99,17.15,0.38,8.16,5.62,,,,,,2024-11-24 13:00:00,7.03
32.0,55.0,3.46,10.96,17.15,0.38,8.16,5.97,,,,,,2024-11-24 13:15:00,7.02
34.27,55.0,3.54,10.94,17.18,0.38,8.15,6.11,,,,,,2024-11-24 13:30:00,7.02
49.0,55.0,3.61,10.95,17.16,0.38,8.17,5.84,,,,,,2024-11-24 13:45:00,7.0
49.0,69.82,3.45,11.01,16.86,0.38,8.2,5.61,,,,,,2024-11-24 14:00:00,6.97
49.0,72.0,3.64,10.99,17.13,0.38,8.19,6.72,,,,,,2024-11-24 14:15:00,6.97
55.0,72.0,3.87,10.93,17.27,0.38,8.18,6.01,,,,,,2024-11-24 14:30:00,6.99
55.0,72.0,3.59,10.95,17.08,0.38,8.16,6.1,,,,,,2024-11-24 14:45:00,7.03
52.47,76.11,3.53,10.95,17.31,0.38,8.15,5.98,,,,,,2024-11-24 15:00:00,7.0
52.0,77.0,3.42,10.99,17.31,0.38,8.17,6.12,,,,,,2024-11-24 15:15:00,6.99
52.0,77.0,3.48,10.96,17.04,0.38,8.16,6.48,,,,,,2024-11-24 15:30:00,6.99
52.0,77.0,3.37,10.97,,,8.15,6.0,,,,,,2024-11-24 15:45:00,6.99
38.7,58.33,3.56,10.97,17.33,0.37,8.17,6.47,,,,,,2024-11-24 16:00:00,7.0
38.0,57.0,3.59,10.96,17.27,0.37,8.17,5.83,,,,,,2024-11-24 16:15:00,7.0
38.0,57.0,3.5,10.96,17.04,0.37,8.16,6.64,,,,,,2024-11-24 16:30:00,7.0
38.0,57.0,3.43,10.96,17.36,0.38,8.15,6.2,,,,,,2024-11-24 16:45:00,7.03
43.07,69.17,3.52,10.98,17.28,0.38,8.18,6.41,,,,,,2024-11-24 17:00:00,6.96
44.0,72.0,3.53,10.94,17.22,0.38,8.15,5.48,,,,,,2024-11-24 17:15:00,7.02
44.0,72.0,3.58,10.93,17.24,0.38,8.14,6.34,,,,,,2024-11-24 17:30:00,7.02
44.0,72.0,3.46,10.95,17.27,0.38,8.15,6.18,,,,,,2024-11-24 17:45:00,6.98
49.07,92.28,3.37,10.98,17.32,0.38,8.16,5.88,,,,,,2024-11-24 18:00:00,6.99
50.0,97.0,3.48,10.88,16.97,0.38,8.1,5.82,,,,,,2024-11-24 18:15:00,7.06
