pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3
,,12.26,28.06,13.68,0.64,24.89,2.79,30.12,52.48,0.88,132.77,998.25,2024-01-16 17:00:00,11.07
,,13.03,28.94,13.72,0.56,26.0,3.01,29.34,55.5,0.93,133.85,998.35,2024-01-16 17:15:00,11.01
,,12.97,29.92,13.63,0.61,26.47,3.24,28.65,56.83,0.77,129.43,998.48,2024-01-16 17:30:00,10.64
,,13.14,31.78,13.74,0.36,27.58,3.12,28.09,58.07,0.71,131.08,998.55,2024-01-16 17:45:00,10.5
,,13.48,36.06,13.69,0.55,30.14,3.2,27.61,60.0,0.56,125.15,998.66,2024-01-16 18:00:00,10.09
,,13.7,37.0,13.69,0.55,30.82,2.95,27.04,61.8,0.49,129.65,998.87,2024-01-16 18:15:00,9.47
,,14.93,36.42,13.53,0.6,31.51,2.94,26.6,63.22,0.87,107.77,999.17,2024-01-16 18:30:00,10.02
,,14.47,28.35,13.72,0.41,26.85,3.14,26.12,64.28,1.0,110.52,999.39,2024-01-16 18:45:00,10.89
,,13.15,23.29,13.69,0.52,23.07,3.4,25.74,62.91,1.02,117.58,999.65,2024-01-16 19:00:00,11.19
,,13.39,25.79,13.7,0.41,24.6,2.85,25.34,63.15,0.75,115.54,999.84,2024-01-16 19:15:00,11.0
,,13.64,27.96,13.73,0.48,25.96,2.68,24.94,64.93,0.65,115.13,1000.01,2024-01-16 19:30:00,10.63
,,14.51,29.2,13.69,0.47,27.32,2.88,24.55,67.0,0.42,92.59,1000.26,2024-01-16 19:45:00,10.67
,,15.22,33.67,13.67,0.47,30.29,2.94,24.22,68.5,0.48,108.83,1000.51,2024-01-16 20:00:00,10.13
,,15.68,32.64,13.68,0.59,30.11,2.8,23.93,66.94,0.56,129.32,1000.78,2024-01-16 20:15:00,9.96
,,17.1,34.48,13.68,0.48,32.25,2.85,23.74,66.98,0.59,122.68,1000.96,2024-01-16 20:30:00,9.39
,,19.3,39.63,13.73,0.41,36.77,3.4,23.53,68.85,0.4,120.72,1001.09,2024-01-16 20:45:00,8.78
,,17.77,36.16,13.66,0.44,33.68,3.01,23.42,71.0,0.37,155.09,1001.24,2024-01-16 21:00:00,9.72
,,17.89,37.15,13.55,0.43,34.3,2.84,23.51,71.9,0.33,192.44,1001.36,2024-01-16 21:15:00,9.49
,,15.99,32.65,13.64,0.5,30.36,2.74,23.57,72.53,0.74,278.34,1001.53,2024-01-16 21:30:00,10.43
,,14.08,18.34,13.53,0.51,21.2,2.78,23.32,73.04,0.86,304.75,1001.69,2024-01-16 21:45:00,11.44
,,13.72,11.55,13.63,0.47,17.3,2.7,23.33,73.86,0.51,251.13,1001.7,2024-01-16 22:00:00,11.81
,,14.48,10.21,13.64,0.48,17.22,3.52,23.02,75.28,0.97,293.45,1001.66,2024-01-16 22:15:00,12.01
,,14.12,9.48,13.7,0.54,16.5,2.9,22.62,76.95,0.93,313.6,1001.63,2024-01-16 22:30:00,12.17
,,13.87,11.29,13.66,0.45,17.3,2.83,22.68,76.75,1.03,314.4,1001.58,2024-01-16 22:45:00,11.46
,,13.9,14.02,13.69,0.4,18.76,3.02,22.49,77.44,1.0,318.0,1001.52,2024-01-16 23:00:00,10.72
,,14.19,13.6,13.76,0.34,18.76,3.17,22.46,78.19,0.86,317.03,1001.42,2024-01-16 23:15:00,11.04
,,14.55,11.48,13.69,0.31,17.93,2.87,22.43,78.72,1.05,316.88,1001.34,2024-01-16 23:30:00,11.51
,,14.8,10.74,13.7,0.37,17.75,3.07,22.3,79.76,1.17,292.64,1001.31,2024-01-16 23:45:00,11.3
,,15.17,12.14,13.65,0.56,18.79,3.16,22.5,79.84,1.15,321.1,1001.18,2024-01-17 00:00:00,11.34
,,15.13,13.4,13.7,0.33,19.44,2.86,22.47,79.86,1.13,325.25,1001.01,2024-01-17 00:15:00,11.52
,,15.08,12.57,13.68,0.48,18.95,2.93,22.28,80.34,0.91,312.44,1000.88,2024-01-17 00:30:00,10.96
,,15.61,10.47,13.69,0.38,18.27,3.02,22.02,80.94,0.94,319.91,1000.74,2024-01-17 00:45:00,11.01
,,15.68,9.33,13.7,0.43,17.7,3.08,21.92,81.16,0.69,304.77,1000.67,2024-01-17 01:00:00,11.6
,,15.94,9.3,13.69,0.62,17.93,3.27,21.7,81.87,0.44,260.3,1000.52,2024-01-17 01:15:00,11.74
,,19.82,14.74,13.67,0.35,23.98,3.36,21.47,82.19,0.39,114.13,1000.41,2024-01-17 01:30:00,10.74
,,36.39,39.85,13.72,0.5,50.74,3.18,21.44,83.04,0.39,156.51,1000.32,2024-01-17 01:45:00,10.22
,,34.73,26.48,13.7,0.59,42.33,3.0,21.39,84.59,0.28,138.02,1000.27,2024-01-17 02:00:00,9.34
,,30.16,25.61,13.65,0.45,38.14,3.0,21.3,85.99,0.4,199.13,1000.19,2024-01-17 02:15:00,9.45
,,28.9,24.93,13.56,0.5,36.75,3.15,21.45,84.69,0.62,234.65,1000.21,2024-01-17 02:30:00,9.45
,,24.91,26.54,13.68,0.53,34.36,2.84,21.41,84.31,0.64,305.48,1000.18,2024-01-17 02:45:00,9.63
,,23.67,21.77,13.68,0.56,30.81,3.1,21.02,85.09,0.59,301.79,1000.08,2024-01-17 03:00:00,10.34
,,22.07,17.29,13.69,0.57,27.13,3.28,20.65,85.71,0.75,315.3,1000.06,2024-01-17 03:15:00,10.57
,,19.69,14.0,13.74,0.58,23.46,2.69,20.62,86.03,0.96,312.91,1000.02,2024-01-17 03:30:00,10.93
,,19.17,12.81,13.75,0.81,22.41,2.77,20.46,86.93,0.89,316.3,999.98,2024-01-17 03:45:00,10.86
,,19.3,12.44,14.04,0.53,22.3,3.27,20.38,87.53,0.88,324.56,999.96,2024-01-17 04:00:00,11.53
,,20.26,12.3,14.27,0.42,23.0,3.34,20.33,87.59,1.0,320.43,999.93,2024-01-17 04:15:00,12.24
,,22.52,12.13,14.38,0.56,24.76,2.84,20.49,87.79,0.72,268.4,999.97,2024-01-17 04:30:00,12.01
,,25.39,13.41,14.43,0.42,27.79,3.28,20.46,87.04,0.58,277.02,1000.0,2024-01-17 04:45:00,12.21
,,27.1,14.6,14.17,0.47,29.81,3.03,20.53,86.86,1.12,308.18,1000.09,2024-01-17 05:00:00,12.62
,,28.64,14.23,14.34,0.46,30.86,3.35,20.49,86.67,0.98,292.33,1000.15,2024-01-17 05:15:00,12.45
,,29.09,13.4,14.3,0.44,30.78,2.87,20.37,86.79,0.72,302.36,1000.26,2024-01-17 05:30:00,12.65
,,28.91,12.23,14.31,0.45,30.01,2.77,20.0,87.53,1.13,297.79,1000.41,2024-01-17 05:45:00,12.75
,,28.61,13.62,14.19,0.48,30.52,3.12,20.33,86.51,1.11,273.3,1000.53,2024-01-17 06:00:00,12.59
,,27.24,16.13,14.36,0.49,30.71,3.14,20.26,85.78,0.93,296.86,1000.56,2024-01-17 06:15:00,12.74
,,26.62,15.48,14.41,0.54,29.88,3.14,20.32,85.69,0.81,321.23,1000.72,2024-01-17 06:30:00,12.88
,,26.19,16.09,14.5,0.43,29.84,2.92,20.23,85.64,0.86,322.35,1000.84,2024-01-17 06:45:00,12.82
,,25.78,16.78,14.5,0.59,29.89,3.23,20.61,84.06,0.79,275.72,1001.09,2024-01-17 07:00:00,13.39
,,26.53,16.51,14.46,0.38,30.37,3.7,21.0,82.9,1.06,314.81,1001.23,2024-01-17 07:15:00,13.39
,,27.17,16.24,13.99,0.47,30.73,2.98,21.54,81.85,1.04,293.53,1001.43,2024-01-17 07:30:00,10.97
,,25.67,19.54,13.48,0.41,31.26,3.12,22.31,79.18,1.21,154.24,1001.72,2024-01-17 07:45:00,7.52
,,21.3,20.22,13.28,0.53,28.06,2.78,23.4,75.97,0.8,206.25,1001.92,2024-01-17 08:00:00,8.72
,,16.55,18.75,13.48,0.39,23.42,3.25,24.63,72.15,0.88,223.82,1002.18,2024-01-17 08:15:00,9.77
,,13.85,18.46,13.87,0.48,21.07,3.24,25.63,68.67,0.77,171.07,1002.42,2024-01-17 08:30:00,9.74
,,12.05,20.12,13.92,0.56,20.49,3.27,26.5,65.55,0.86,121.7,1002.56,2024-01-17 08:45:00,9.73
,,11.42,18.29,14.1,0.5,19.03,2.82,26.76,63.63,1.16,126.8,1002.5,2024-01-17 09:00:00,10.02
,,11.49,15.38,14.06,0.47,17.51,2.94,27.38,61.9,0.82,145.3,1002.41,2024-01-17 09:15:00,10.22
,,12.46,17.06,14.06,0.61,19.21,2.65,27.96,59.17,0.79,78.59,1002.3,2024-01-17 09:30:00,9.84
,,13.59,18.65,13.88,0.46,20.99,2.82,28.51,55.66,0.96,158.9,1002.25,2024-01-17 09:45:00,9.66
,,14.61,18.02,14.07,0.54,21.48,2.86,29.37,52.35,0.67,95.42,1002.2,2024-01-17 10:00:00,9.78
,,15.0,18.44,13.96,0.46,21.99,2.79,29.71,51.34,0.74,114.43,1002.14,2024-01-17 10:15:00,9.41
,,16.2,19.22,13.99,0.39,23.41,3.47,30.26,48.43,0.81,84.57,1002.04,2024-01-17 10:30:00,9.55
,,16.53,20.11,13.89,0.41,24.14,3.09,29.62,48.7,0.96,188.98,1001.86,2024-01-17 10:45:00,9.5
,,17.23,19.47,13.94,0.63,24.37,3.54,30.14,46.95,1.08,117.55,1001.64,2024-01-17 11:00:00,9.58
,,17.69,20.83,13.79,0.44,25.47,2.66,30.31,48.15,0.97,94.7,1001.42,2024-01-17 11:15:00,9.6
,,18.4,23.02,13.95,0.35,27.2,2.83,30.71,47.52,1.15,93.67,1001.24,2024-01-17 11:30:00,8.97
,,18.4,25.33,13.95,0.46,28.41,4.3,30.77,47.09,0.96,97.27,1000.88,2024-01-17 11:45:00,8.99
,,18.55,25.59,13.92,0.43,28.68,2.98,31.46,45.29,0.76,92.13,1000.59,2024-01-17 12:00:00,9.12
,,18.96,27.33,13.98,0.53,29.95,3.29,31.65,43.42,0.84,87.54,1000.26,2024-01-17 12:15:00,8.67
,,18.61,25.85,13.87,0.54,28.89,3.47,32.05,42.79,0.63,107.33,999.98,2024-01-17 12:30:00,8.7
,,18.35,26.59,13.91,0.43,29.06,3.3,32.28,42.6,0.88,74.89,999.68,2024-01-17 12:45:00,8.75
,,18.37,23.92,14.0,0.59,27.64,2.22,32.05,42.72,0.9,97.37,999.36,2024-01-17 13:00:00,9.41
,,17.89,22.89,13.96,0.44,26.73,3.21,32.17,42.51,1.06,116.89,999.04,2024-01-17 13:15:00,9.7
,,17.91,23.04,13.97,0.45,26.84,4.13,32.37,42.0,0.9,107.9,998.77,2024-01-17 13:30:00,9.32
,,18.01,23.64,13.95,0.35,27.23,2.69,32.78,41.69,0.87,104.97,998.45,2024-01-17 13:45:00,8.9
,,16.98,24.45,13.79,0.55,26.8,,32.66,41.8,0.85,95.83,998.16,2024-01-17 14:00:00,9.32
,,17.06,25.5,13.94,0.41,27.42,,32.72,41.03,1.04,160.11,998.0,2024-01-17 14:15:00,9.28
,,16.62,23.63,13.9,0.44,26.08,2.75,33.33,41.47,0.55,112.96,997.94,2024-01-17 14:30:00,9.99
,,16.85,23.58,13.89,0.51,26.24,4.15,32.95,40.5,1.11,120.78,997.84,2024-01-17 14:45:00,9.49
,,16.65,21.67,13.96,0.61,25.06,1.93,32.9,40.23,0.85,173.93,997.78,2024-01-17 15:00:00,9.32
,,15.87,22.8,13.9,0.34,25.03,3.35,33.3,40.67,0.7,145.02,997.71,2024-01-17 15:15:00,9.04
,,15.89,23.45,13.73,0.58,25.38,2.74,33.21,40.34,0.72,134.9,997.64,2024-01-17 15:30:00,9.17
,,15.9,25.25,13.89,0.49,26.36,2.46,33.37,40.03,0.63,137.35,997.58,2024-01-17 15:45:00,9.56
,,15.78,25.41,13.87,0.49,26.34,3.14,32.98,39.81,0.67,148.82,997.61,2024-01-17 16:00:00,9.4
,,15.76,25.39,13.85,0.48,26.32,3.18,33.03,40.46,0.52,148.17,997.72,2024-01-17 16:15:00,9.57
,,16.54,28.23,13.89,0.43,28.45,3.02,32.55,42.62,0.5,108.59,997.8,2024-01-17 16:30:00,9.39
,,17.23,32.9,13.9,0.47,31.51,2.46,32.25,43.65,0.5,132.57,997.88,2024-01-17 16:45:00,8.47
,,17.48,35.88,13.86,0.45,33.3,3.19,31.83,45.14,0.41,119.01,998.04,2024-01-17 17:00:00,7.9
,,17.94,41.48,13.89,0.42,36.66,2.99,30.92,47.71,0.38,139.37,998.15,2024-01-17 17:15:00,7.42
,,18.43,41.04,13.73,0.44,36.82,3.2,30.0,50.73,0.42,138.88,998.28,2024-01-17 17:30:00,7.91
,,19.92,48.55,13.85,0.37,42.04,2.95,29.14,54.37,0.43,126.86,998.42,2024-01-17 17:45:00,7.14
,,22.29,51.0,13.84,0.48,45.23,3.01,28.21,56.92,0.5,125.84,998.53,2024-01-17 18:00:00,6.6
,,22.29,48.89,13.87,0.44,44.12,3.13,27.39,59.95,0.44,121.57,998.71,2024-01-17 18:15:00,7.43
,,23.5,51.44,13.72,0.46,46.44,2.27,26.76,63.05,0.44,103.14,998.93,2024-01-17 18:30:00,6.81
,,23.27,48.79,13.82,0.47,44.89,1.42,26.29,66.16,0.37,69.07,999.15,2024-01-17 18:45:00,6.4
,,25.5,49.74,13.79,0.49,47.19,4.69,25.93,67.46,0.39,81.92,999.36,2024-01-17 19:00:00,6.68
,,25.24,47.59,13.81,0.44,45.84,2.21,25.7,68.43,0.52,94.81,999.6,2024-01-17 19:15:00,6.78
,,25.51,40.26,13.78,0.51,42.16,9.15,25.4,72.26,0.48,97.7,999.85,2024-01-17 19:30:00,7.35
,,25.53,34.66,13.83,0.38,39.21,8.89,25.09,76.09,0.53,111.0,1000.12,2024-01-17 19:45:00,7.86
,,27.56,32.15,13.76,0.51,39.51,2.89,24.87,78.64,0.45,80.8,1000.37,2024-01-17 20:00:00,7.76
,,28.88,31.2,13.79,0.44,40.09,2.82,24.59,80.26,0.34,74.88,1000.54,2024-01-17 20:15:00,7.83
,,33.58,36.61,13.81,0.54,46.78,3.2,24.36,81.37,0.35,85.22,1000.74,2024-01-17 20:30:00,6.63
,,33.05,35.69,13.58,0.57,45.85,3.44,24.16,82.13,0.33,124.78,1000.9,2024-01-17 20:45:00,6.49
,,35.31,33.09,13.74,0.53,46.31,2.77,23.95,82.45,0.27,112.68,1001.03,2024-01-17 21:00:00,6.8
,,33.41,31.52,13.72,0.44,43.93,3.18,23.71,83.06,0.32,100.71,1001.15,2024-01-17 21:15:00,7.7
,,36.12,31.15,13.74,0.35,45.94,2.94,23.61,83.3,0.32,113.0,1001.19,2024-01-17 21:30:00,7.45
,,35.94,30.89,13.72,0.42,45.64,2.62,23.38,82.97,0.35,94.76,1001.12,2024-01-17 21:45:00,6.9
,,36.98,35.21,13.78,0.42,48.8,5.4,23.38,82.46,0.4,102.97,1001.06,2024-01-17 22:00:00,6.14
,,38.36,36.51,13.7,0.35,50.59,1.49,23.4,82.01,0.35,102.52,1001.05,2024-01-17 22:15:00,6.78
,,37.48,32.54,13.81,0.63,47.77,4.08,23.34,82.15,0.36,111.61,1001.13,2024-01-17 22:30:00,7.13
,,43.13,34.68,13.75,0.39,53.52,33.3,23.28,82.65,0.47,169.15,1001.12,2024-01-17 22:45:00,5.93
,,43.15,33.57,13.78,0.28,52.92,37.86,23.54,82.58,0.72,158.81,1001.11,2024-01-17 23:00:00,5.97
,,42.35,31.06,13.59,0.51,50.94,3.08,23.52,82.73,0.8,256.77,1001.12,2024-01-17 23:15:00,6.28
,,30.33,22.68,13.76,0.51,36.71,3.1,22.98,83.79,0.74,304.39,1001.17,2024-01-17 23:30:00,8.68
,,28.11,15.83,13.7,0.62,31.28,2.76,22.68,84.67,0.9,320.12,1001.09,2024-01-17 23:45:00,9.65
,,27.59,13.73,13.73,0.49,29.73,3.46,22.4,85.46,1.15,310.68,1000.98,2024-01-18 00:00:00,9.77
,,26.84,12.3,13.75,0.53,28.38,2.72,22.03,86.43,1.05,316.07,1000.92,2024-01-18 00:15:00,9.72
,,26.48,9.94,13.7,0.35,26.81,2.89,21.85,87.15,1.07,312.5,1000.84,2024-01-18 00:30:00,9.78
,,26.21,9.47,13.75,0.39,26.35,3.02,21.79,87.83,1.41,317.08,1000.78,2024-01-18 00:45:00,9.68
,,26.12,10.05,13.72,0.4,26.58,3.12,21.66,88.29,1.16,315.56,1000.64,2024-01-18 01:00:00,9.03
,,25.7,10.97,13.72,0.54,26.72,2.93,21.76,88.74,1.25,317.81,1000.52,2024-01-18 01:15:00,9.11
,,26.4,10.86,13.68,0.38,27.25,3.36,21.7,88.81,1.22,322.85,1000.35,2024-01-18 01:30:00,9.45
,,28.95,12.49,13.6,0.53,30.17,3.01,21.56,88.99,1.58,317.56,1000.13,2024-01-18 01:45:00,9.18
,,27.76,12.55,13.76,0.39,29.23,2.88,21.39,89.01,1.62,317.1,999.98,2024-01-18 02:00:00,9.36
,,25.87,10.57,13.74,0.41,26.66,3.33,21.4,90.23,1.39,320.37,999.8,2024-01-18 02:15:00,9.51
,,25.06,8.59,13.74,0.49,24.94,3.1,21.76,90.14,1.37,323.21,999.77,2024-01-18 02:30:00,9.44
,,25.07,8.7,13.73,0.51,25.01,2.98,22.06,89.95,1.44,318.78,999.78,2024-01-18 02:45:00,9.62
,,24.95,9.47,13.75,0.46,25.34,3.16,22.42,89.82,1.22,264.42,999.78,2024-01-18 03:00:00,9.51
,,25.91,10.65,13.72,0.45,26.73,3.1,22.77,89.14,1.28,293.12,999.84,2024-01-18 03:15:00,9.56
,,27.34,14.05,13.73,0.45,29.69,3.22,22.87,89.14,1.16,272.9,999.88,2024-01-18 03:30:00,8.7
,,26.3,11.2,13.57,0.57,27.32,3.02,22.84,89.53,1.19,303.1,1000.03,2024-01-18 03:45:00,10.54
,,25.82,8.49,13.71,0.46,25.53,3.08,22.93,89.73,1.02,300.18,1000.19,2024-01-18 04:00:00,9.72
,,25.77,8.93,13.72,0.47,25.7,3.33,23.24,89.45,0.53,254.79,1000.3,2024-01-18 04:15:00,9.59
,,27.36,9.85,13.71,0.44,27.5,3.31,23.41,88.81,0.63,249.07,1000.42,2024-01-18 04:30:00,9.23
,,27.34,10.88,13.7,0.32,28.02,3.38,23.28,88.88,1.1,305.81,1000.48,2024-01-18 04:45:00,9.12
,,26.13,11.89,13.74,0.45,27.56,3.07,23.35,88.9,0.93,317.57,1000.64,2024-01-18 05:00:00,9.39
,,26.04,13.92,13.53,0.47,28.57,3.25,23.2,89.29,1.19,318.71,1000.79,2024-01-18 05:15:00,9.01
,,26.73,10.81,13.7,0.53,27.49,3.24,23.0,89.73,1.37,311.13,1001.02,2024-01-18 05:30:00,9.57
,,27.38,9.81,13.65,0.46,27.48,3.17,22.78,90.23,1.52,313.52,1001.06,2024-01-18 05:45:00,10.08
,,27.44,9.83,13.64,0.47,27.55,3.36,22.78,90.45,1.26,319.31,1001.2,2024-01-18 06:00:00,9.75
,,26.29,9.44,13.65,0.42,26.39,2.9,22.77,90.26,1.78,318.89,1001.24,2024-01-18 06:15:00,9.73
,,26.46,8.96,13.51,0.34,26.29,3.05,22.71,90.01,1.23,316.2,1001.27,2024-01-18 06:30:00,9.78
,,26.56,8.16,13.62,0.39,25.93,2.79,22.74,89.66,0.97,282.63,1001.52,2024-01-18 06:45:00,9.43
,,27.5,8.92,13.52,0.44,27.09,3.08,22.87,89.18,1.08,266.69,1001.81,2024-01-18 07:00:00,9.08
,,28.72,12.81,13.72,0.42,30.17,3.1,23.34,87.93,1.2,286.91,1002.03,2024-01-18 07:15:00,8.5
,,28.56,14.18,13.69,0.48,30.76,2.9,23.74,86.54,0.94,255.9,1002.28,2024-01-18 07:30:00,8.64
,,28.37,11.37,13.7,0.42,29.12,2.98,24.35,84.81,1.58,297.27,1002.4,2024-01-18 07:45:00,8.89
,,26.81,9.72,13.73,0.37,26.96,3.1,24.72,83.16,1.89,302.71,1002.52,2024-01-18 08:00:00,9.26
,,27.1,8.98,13.63,0.41,26.79,2.86,25.64,80.15,1.45,214.35,1002.74,2024-01-18 08:15:00,9.64
,,26.59,9.21,13.63,0.4,26.52,3.27,26.24,77.49,1.38,200.21,1003.04,2024-01-18 08:30:00,9.6
,,26.81,11.47,13.66,0.46,27.89,2.85,26.84,75.42,1.41,181.66,1003.03,2024-01-18 08:45:00,9.27
,,26.73,12.05,13.67,0.45,28.14,2.98,27.24,73.69,1.42,169.98,1003.04,2024-01-18 09:00:00,9.18
,,26.71,12.33,13.7,0.46,28.26,3.1,27.7,71.66,1.34,179.63,1002.99,2024-01-18 09:15:00,8.86
,,27.17,11.44,13.67,0.34,28.16,3.18,28.87,68.2,0.8,129.07,1003.02,2024-01-18 09:30:00,9.14
,,27.2,13.61,13.64,0.43,29.35,2.93,28.88,66.6,0.92,141.43,1002.91,2024-01-18 09:45:00,8.43
,,26.35,13.76,13.68,0.38,28.72,3.42,28.83,66.76,1.58,105.91,1002.7,2024-01-18 10:00:00,8.71
,,26.7,13.86,13.65,0.41,29.09,3.25,29.31,63.49,1.12,135.97,1002.74,2024-01-18 10:15:00,8.92
,,27.32,15.47,13.66,0.37,30.43,3.01,29.35,64.03,1.16,183.27,1002.59,2024-01-18 10:30:00,8.58
,,30.39,17.94,13.66,0.46,34.26,2.7,29.73,61.98,1.0,161.82,1002.32,2024-01-18 10:45:00,8.17
,,27.27,16.47,13.67,0.49,30.92,2.96,30.63,59.52,0.86,134.38,1002.16,2024-01-18 11:00:00,9.01
,,24.82,15.28,13.99,0.52,28.31,2.71,31.04,57.52,1.01,124.65,1001.94,2024-01-18 11:15:00,9.77
,,26.32,14.49,14.24,0.38,29.11,3.49,30.93,56.59,1.12,109.69,1001.59,2024-01-18 11:30:00,10.83
,,29.69,16.53,14.16,0.44,32.95,3.26,31.17,55.19,1.07,123.42,1001.25,2024-01-18 11:45:00,9.88
,,34.07,17.28,13.71,0.44,36.89,3.32,31.19,55.76,1.28,123.62,1000.9,2024-01-18 12:00:00,7.98
12.0,24.4,32.56,20.12,13.66,0.5,37.18,2.54,31.3,55.68,1.01,88.35,1000.67,2024-01-18 12:15:00,7.83
12.0,24.4,27.48,18.41,13.56,0.45,32.13,3.28,31.13,54.84,1.07,139.51,1000.47,2024-01-18 12:30:00,9.06
12.0,24.4,24.16,18.93,13.49,0.37,29.73,2.84,31.26,54.03,0.81,128.38,1000.22,2024-01-18 12:45:00,9.38
13.01,26.38,20.7,17.1,13.55,0.42,25.92,3.06,32.2,53.05,1.1,122.21,999.94,2024-01-18 13:00:00,9.91
14.0,28.3,18.16,16.51,13.6,0.5,23.55,2.91,32.65,52.68,0.63,132.87,999.6,2024-01-18 13:15:00,10.28
14.0,28.3,16.7,18.28,13.5,0.41,23.3,3.16,31.8,53.11,1.4,164.9,999.18,2024-01-18 13:30:00,10.08
