pm2.5,pm10,no,no2,so2,nox,timestamp
30.95,39.16,23.81,22.09,20.19,24.9,2024-12-22 08:15:00
29.74,38.59,24.21,21.78,22.68,25.39,2024-12-22 08:30:00
32.31,42.01,24.09,21.79,22.15,25.22,2024-12-22 08:45:00
30.25,40.64,24.22,21.73,23.09,25.22,2024-12-22 09:00:00
29.79,39.95,24.18,21.97,20.92,25.55,2024-12-22 09:15:00
31.77,43.43,23.76,21.85,21.15,25.12,2024-12-22 09:30:00
33.35,39.62,23.92,22.16,21.71,25.24,2024-12-22 09:45:00
30.97,40.25,23.97,22.1,23.15,25.99,2024-12-22 10:00:00
31.27,37.01,24.03,21.62,22.57,26.14,2024-12-22 10:15:00
30.74,42.54,23.7,21.38,23.45,25.26,2024-12-22 10:30:00
29.81,38.1,23.96,21.82,21.42,25.75,2024-12-22 10:45:00
31.35,39.33,23.94,22.19,22.14,25.85,2024-12-22 11:00:00
30.5,40.52,24.23,22.42,21.9,25.89,2024-12-22 11:15:00
30.2,35.76,24.17,21.53,21.79,25.39,2024-12-22 11:30:00
33.1,37.6,23.87,21.66,22.54,25.59,2024-12-22 11:45:00
29.87,40.31,23.93,21.97,21.39,25.27,2024-12-22 12:00:00
30.58,37.15,23.99,21.84,23.02,25.6,2024-12-22 12:15:00
30.08,40.58,23.95,21.54,21.0,25.21,2024-12-22 12:30:00
32.91,39.12,23.99,22.49,21.21,25.61,2024-12-22 12:45:00
32.51,42.27,23.95,21.37,23.12,25.24,2024-12-22 13:00:00
30.13,43.54,23.94,21.99,23.87,25.63,2024-12-22 13:15:00
31.07,40.13,24.03,22.4,21.69,25.65,2024-12-22 13:30:00
33.59,39.9,24.06,22.98,23.01,25.75,2024-12-22 13:45:00
29.35,43.08,23.99,21.83,20.98,26.61,2024-12-22 14:00:00
33.51,40.29,23.77,21.5,21.22,24.66,2024-12-22 14:15:00
30.77,42.44,23.92,21.35,23.27,25.48,2024-12-22 14:30:00
32.3,37.52,23.92,22.55,22.79,25.38,2024-12-22 14:45:00
30.82,39.48,23.98,21.84,21.44,25.35,2024-12-22 15:00:00
29.6,36.97,23.86,22.08,23.02,25.33,2024-12-22 15:15:00
31.11,42.91,23.93,21.38,22.59,25.88,2024-12-22 15:30:00
31.89,38.51,24.08,22.73,22.77,25.84,2024-12-22 15:45:00
31.88,38.03,24.1,21.82,23.46,25.61,2024-12-22 16:00:00
31.38,42.54,24.02,21.94,20.98,25.35,2024-12-22 16:15:00
32.28,40.21,23.73,21.6,24.21,25.8,2024-12-22 16:30:00
29.1,37.01,23.86,21.55,20.28,25.91,2024-12-22 16:45:00
32.2,36.22,24.18,21.93,23.6,25.18,2024-12-22 17:00:00
30.23,39.53,23.95,21.86,23.06,25.45,2024-12-22 17:15:00
32.42,39.6,24.01,22.15,22.92,25.53,2024-12-22 17:30:00
29.95,39.8,23.86,21.69,22.83,25.22,2024-12-22 17:45:00
32.56,37.48,23.93,21.46,21.7,25.34,2024-12-22 18:00:00
30.03,38.19,24.16,21.94,23.63,25.07,2024-12-22 18:15:00
31.92,43.54,23.91,22.33,21.02,25.35,2024-12-22 18:30:00
31.03,43.14,23.95,22.24,22.96,24.96,2024-12-22 18:45:00
30.93,37.53,23.99,21.85,22.7,25.52,2024-12-22 19:00:00
31.02,40.72,23.94,22.41,21.06,25.82,2024-12-22 19:15:00
31.05,38.96,24.13,22.15,24.48,25.41,2024-12-22 19:30:00
29.18,36.51,24.26,22.46,22.7,25.56,2024-12-22 19:45:00
30.29,43.78,23.77,21.93,22.73,26.06,2024-12-22 20:00:00
31.9,41.66,24.08,22.1,21.24,25.26,2024-12-22 20:15:00
30.72,39.02,23.9,22.46,21.45,25.5,2024-12-22 20:30:00
29.5,36.32,24.0,21.61,22.24,25.09,2024-12-22 20:45:00
30.38,42.5,24.01,21.41,21.56,25.88,2024-12-22 21:00:00
30.21,36.95,24.23,22.22,23.38,24.96,2024-12-22 21:15:00
32.53,41.22,24.01,22.35,21.94,25.83,2024-12-22 21:30:00
30.68,38.12,24.0,22.17,22.36,26.1,2024-12-22 21:45:00
31.28,42.21,23.87,22.12,21.92,25.54,2024-12-22 22:00:00
31.04,39.74,24.13,21.93,22.66,25.17,2024-12-22 22:15:00
31.05,41.12,23.83,21.64,22.11,25.49,2024-12-22 22:30:00
31.48,36.5,24.11,22.23,21.96,25.97,2024-12-22 22:45:00
29.91,38.72,24.03,22.14,22.28,25.89,2024-12-22 23:00:00
32.26,41.98,23.89,21.69,22.44,25.66,2024-12-22 23:15:00
31.8,40.97,24.03,21.34,23.51,24.83,2024-12-22 23:30:00
31.03,36.98,24.16,21.91,23.09,24.91,2024-12-22 23:45:00
30.1,37.64,24.03,22.17,21.88,25.93,2024-12-23 00:00:00
30.97,40.81,24.1,21.75,23.84,25.45,2024-12-23 00:15:00
31.74,39.8,24.26,21.75,21.62,25.04,2024-12-23 00:30:00
31.52,40.81,23.97,21.97,22.38,25.39,2024-12-23 00:45:00
30.42,37.33,24.06,21.92,21.76,26.19,2024-12-23 01:00:00
29.44,41.91,24.15,21.98,22.23,25.64,2024-12-23 01:15:00
30.74,37.57,24.05,21.75,22.92,25.44,2024-12-23 01:30:00
29.99,39.69,23.87,22.09,22.12,25.92,2024-12-23 01:45:00
33.07,40.17,24.03,21.86,23.21,25.78,2024-12-23 02:00:00
28.95,35.89,24.14,22.46,22.33,25.59,2024-12-23 02:15:00
29.27,40.48,23.99,21.7,21.57,25.48,2024-12-23 02:30:00
31.27,38.88,23.95,21.85,21.87,25.34,2024-12-23 02:45:00
30.36,37.2,24.12,22.44,21.54,25.67,2024-12-23 03:00:00
31.26,41.6,23.95,22.45,20.36,25.88,2024-12-23 03:15:00
32.51,40.15,23.97,21.96,23.2,25.51,2024-12-23 03:30:00
30.82,35.61,23.91,21.65,21.74,25.61,2024-12-23 03:45:00
32.71,44.13,23.96,21.36,21.01,25.84,2024-12-23 04:00:00
30.78,36.65,24.3,22.56,22.96,25.56,2024-12-23 04:15:00
31.27,39.57,24.02,21.88,23.19,25.0,2024-12-23 04:30:00
32.77,38.8,23.89,21.75,22.01,25.68,2024-12-23 04:45:00
32.87,42.86,23.81,21.82,24.01,25.41,2024-12-23 05:00:00
30.19,38.66,23.95,22.09,22.98,25.32,2024-12-23 05:15:00
31.78,36.13,23.89,21.71,23.1,24.95,2024-12-23 05:30:00
31.8,40.88,23.95,21.26,23.38,25.58,2024-12-23 05:45:00
31.46,44.12,23.94,21.85,21.86,25.22,2024-12-23 06:00:00
30.03,42.45,24.03,22.61,21.44,25.92,2024-12-23 06:15:00
30.92,39.39,23.83,21.83,22.05,25.03,2024-12-23 06:30:00
31.26,41.5,23.9,22.09,20.53,26.27,2024-12-23 06:45:00
30.44,40.14,24.12,22.4,23.62,25.46,2024-12-23 07:00:00
32.61,36.82,24.17,21.97,24.31,25.59,2024-12-23 07:15:00
29.65,39.51,24.22,22.5,22.79,25.56,2024-12-23 07:30:00
32.77,38.71,23.89,21.55,24.15,25.45,2024-12-23 07:45:00
32.27,39.74,24.09,21.9,22.32,26.01,2024-12-23 08:00:00
29.97,41.58,23.96,22.38,20.99,26.1,2024-12-23 08:15:00
30.45,40.06,24.14,22.28,21.49,25.73,2024-12-23 08:30:00
29.87,37.39,24.13,23.08,22.41,25.4,2024-12-23 08:45:00
31.37,34.08,23.85,21.8,23.87,25.53,2024-12-23 09:00:00
30.52,43.75,23.94,22.24,22.44,25.68,2024-12-23 09:15:00
31.49,35.83,24.03,21.86,21.49,25.85,2024-12-23 09:30:00
30.06,39.64,23.91,21.77,23.82,25.58,2024-12-23 09:45:00
30.84,43.44,23.95,21.62,21.08,24.96,2024-12-23 10:00:00
31.81,37.36,23.8,21.98,22.96,25.88,2024-12-23 10:15:00
31.15,38.31,23.94,21.81,23.01,25.75,2024-12-23 10:30:00
30.2,39.15,23.96,21.73,23.45,25.57,2024-12-23 10:45:00
31.35,40.67,23.72,21.58,22.06,25.84,2024-12-23 11:00:00
29.59,40.65,24.2,22.09,23.12,25.59,2024-12-23 11:15:00
31.46,37.59,23.81,21.65,22.36,25.62,2024-12-23 11:30:00
31.85,39.87,23.86,21.56,22.17,25.75,2024-12-23 11:45:00
31.18,39.75,23.76,21.5,21.29,25.56,2024-12-23 12:00:00
31.52,38.46,24.27,21.38,22.16,25.18,2024-12-23 12:15:00
31.02,42.47,24.05,21.8,24.83,25.47,2024-12-23 12:30:00
33.54,44.06,23.95,22.26,22.59,25.83,2024-12-23 12:45:00
32.34,43.81,24.03,22.45,21.3,25.7,2024-12-23 13:00:00
28.98,42.49,24.35,22.26,22.26,25.75,2024-12-23 13:15:00
29.67,39.46,24.12,22.15,21.43,25.15,2024-12-23 13:30:00
30.39,41.86,23.84,21.81,22.59,25.71,2024-12-23 13:45:00
30.56,37.55,24.12,22.48,21.78,25.2,2024-12-23 14:00:00
30.91,39.24,23.97,21.91,21.52,25.48,2024-12-23 14:15:00
29.08,40.33,23.86,21.54,23.21,24.85,2024-12-23 14:30:00
29.68,41.31,23.99,22.34,22.76,25.65,2024-12-23 14:45:00
31.92,40.35,24.1,22.23,22.53,25.52,2024-12-23 15:00:00
30.73,37.0,24.0,21.55,23.21,25.39,2024-12-23 15:15:00
30.65,39.46,23.82,22.1,21.51,25.58,2024-12-23 15:30:00
33.75,42.35,23.89,21.85,23.2,25.5,2024-12-23 15:45:00
29.84,38.49,24.05,22.3,22.22,25.92,2024-12-23 16:00:00
29.76,34.98,23.96,21.71,23.65,25.46,2024-12-23 16:15:00
31.98,44.47,24.16,22.39,23.48,25.35,2024-12-23 16:30:00
30.17,40.01,23.93,22.08,22.4,25.05,2024-12-23 16:45:00
31.49,41.08,24.01,22.11,21.1,25.3,2024-12-23 17:00:00
29.46,41.62,24.19,22.63,21.59,25.4,2024-12-23 17:15:00
31.32,37.75,24.02,21.57,22.33,26.15,2024-12-23 17:30:00
31.49,44.66,24.04,21.73,23.03,25.94,2024-12-23 17:45:00
30.15,40.86,24.1,21.9,22.85,25.19,2024-12-23 18:00:00
30.24,40.39,23.97,21.38,23.32,25.23,2024-12-23 18:15:00
31.18,42.27,24.03,22.48,23.97,25.61,2024-12-23 18:30:00
31.41,38.29,24.05,22.09,21.02,25.57,2024-12-23 18:45:00
29.8,39.06,23.85,22.4,22.22,25.04,2024-12-23 19:00:00
31.34,43.98,24.03,22.29,20.89,25.16,2024-12-23 19:15:00
31.88,43.13,24.03,22.13,22.02,25.49,2024-12-23 19:30:00
31.49,41.37,24.11,22.11,23.07,25.04,2024-12-23 19:45:00
32.1,39.95,24.06,22.97,21.9,25.55,2024-12-23 20:00:00
29.95,39.06,24.04,21.21,24.1,25.99,2024-12-23 20:15:00
31.81,39.78,24.03,21.75,22.52,25.3,2024-12-23 20:30:00
32.62,40.19,23.89,21.79,21.31,25.48,2024-12-23 20:45:00
30.74,36.94,23.91,22.63,22.54,25.83,2024-12-23 21:00:00
29.93,42.67,23.91,21.39,21.85,24.89,2024-12-23 21:15:00
32.55,39.93,24.0,21.99,21.86,24.98,2024-12-23 21:30:00
29.13,37.71,23.83,21.37,20.85,25.46,2024-12-23 21:45:00
30.62,42.47,24.26,21.91,21.7,25.15,2024-12-23 22:00:00
30.53,40.59,24.1,22.02,23.01,25.4,2024-12-23 22:15:00
31.11,43.72,24.27,21.67,23.43,25.8,2024-12-23 22:30:00
31.26,43.15,23.95,21.41,22.58,25.69,2024-12-23 22:45:00
30.9,41.97,24.03,21.96,21.77,25.37,2024-12-23 23:00:00
30.93,39.09,24.1,22.53,22.69,25.48,2024-12-23 23:15:00
29.9,38.73,23.84,21.69,22.21,25.75,2024-12-23 23:30:00
31.93,42.22,24.29,22.57,21.89,25.58,2024-12-23 23:45:00
29.63,43.42,24.13,21.69,20.71,25.24,2024-12-24 00:00:00
30.34,41.66,24.03,21.85,23.73,25.96,2024-12-24 00:15:00
32.37,36.88,24.2,22.31,21.31,25.71,2024-12-24 00:30:00
30.9,42.7,24.01,21.78,22.83,25.54,2024-12-24 00:45:00
30.56,40.2,23.78,21.62,22.89,26.05,2024-12-24 01:00:00
30.38,41.3,24.12,21.87,21.88,25.43,2024-12-24 01:15:00
32.35,43.05,23.95,21.94,21.85,25.71,2024-12-24 01:30:00
31.57,40.15,24.13,21.32,22.19,25.5,2024-12-24 01:45:00
31.37,41.1,23.99,22.54,22.88,25.62,2024-12-24 02:00:00
30.55,37.54,23.97,21.9,23.17,25.83,2024-12-24 02:15:00
33.03,38.27,23.86,22.17,21.69,25.39,2024-12-24 02:30:00
31.44,40.66,23.88,21.92,21.0,25.0,2024-12-24 02:45:00
30.34,39.63,23.96,21.87,23.96,25.49,2024-12-24 03:00:00
30.59,42.65,23.59,21.71,21.67,25.67,2024-12-24 03:15:00
30.56,40.2,24.15,21.02,20.83,25.33,2024-12-24 03:30:00
30.02,40.83,23.98,21.96,23.08,25.4,2024-12-24 03:45:00
30.67,45.59,23.95,21.72,23.75,25.91,2024-12-24 04:00:00
28.31,42.19,23.98,21.38,21.79,25.87,2024-12-24 04:15:00
31.2,44.04,23.72,21.23,21.71,25.04,2024-12-24 04:30:00
31.61,43.89,23.83,21.67,22.65,25.43,2024-12-24 04:45:00
28.76,38.16,24.06,21.82,22.72,25.7,2024-12-24 05:00:00
32.44,37.29,24.19,22.17,22.65,25.13,2024-12-24 05:15:00
32.01,43.8,23.92,21.91,22.95,25.01,2024-12-24 05:30:00
31.83,41.1,24.03,22.03,22.37,25.07,2024-12-24 05:45:00
31.41,38.67,23.85,22.54,23.98,25.88,2024-12-24 06:00:00
31.66,39.09,23.99,21.76,23.32,26.07,2024-12-24 06:15:00
31.14,41.53,24.26,21.89,24.74,25.89,2024-12-24 06:30:00
29.64,42.97,23.93,21.54,20.96,25.37,2024-12-24 06:45:00
29.56,35.58,24.29,21.69,21.58,25.91,2024-12-24 07:00:00
30.25,43.29,24.25,21.94,23.83,25.66,2024-12-24 07:15:00
31.06,36.87,24.29,22.09,23.39,25.93,2024-12-24 07:30:00
31.62,45.41,24.1,22.03,22.74,25.32,2024-12-24 07:45:00
30.66,42.72,23.7,21.77,22.68,25.34,2024-12-24 08:00:00
32.74,40.6,24.24,21.25,21.88,25.52,2024-12-24 08:15:00
30.95,40.17,23.94,22.61,22.12,25.53,2024-12-24 08:30:00
28.99,36.14,24.07,22.66,22.0,25.11,2024-12-24 08:45:00
30.71,35.66,24.04,22.25,21.64,26.03,2024-12-24 09:00:00
30.14,41.13,23.96,22.02,23.1,25.97,2024-12-24 09:15:00
29.57,42.25,23.78,22.01,21.43,25.67,2024-12-24 09:30:00
30.91,38.5,23.98,22.0,21.07,25.37,2024-12-24 09:45:00
30.76,38.6,24.05,21.75,22.41,25.77,2024-12-24 10:00:00
31.16,37.18,24.07,22.13,23.51,25.51,2024-12-24 10:15:00
32.34,41.19,23.9,21.98,23.03,24.86,2024-12-24 10:30:00
30.06,44.15,23.86,22.09,21.66,25.81,2024-12-24 10:45:00
31.77,40.49,23.68,21.67,23.12,25.65,2024-12-24 11:00:00
31.34,41.38,23.88,21.48,23.1,25.59,2024-12-24 11:15:00
32.98,40.71,24.11,21.7,21.9,25.36,2024-12-24 11:30:00
30.16,37.27,24.03,21.87,22.47,26.2,2024-12-24 11:45:00
31.45,39.23,24.09,22.08,23.24,25.37,2024-12-24 12:00:00
30.59,40.98,23.96,21.41,23.38,25.23,2024-12-24 12:15:00
31.33,40.8,23.88,21.3,22.46,25.5,2024-12-24 12:30:00
30.09,40.9,23.81,21.71,22.62,25.96,2024-12-24 12:45:00
28.57,43.44,23.76,21.97,23.41,25.53,2024-12-24 13:00:00
32.53,38.17,24.01,22.16,23.49,25.24,2024-12-24 13:15:00
32.02,38.56,23.89,21.99,21.06,25.61,2024-12-24 13:30:00
30.86,41.58,23.95,22.48,22.54,25.65,2024-12-24 13:45:00
30.5,36.0,24.12,21.49,21.85,25.84,2024-12-24 14:00:00
31.29,40.58,23.78,21.46,23.23,25.34,2024-12-24 14:15:00
31.01,37.7,23.95,22.24,23.05,25.45,2024-12-24 14:30:00
29.37,45.94,24.12,22.58,23.17,25.44,2024-12-24 14:45:00
31.75,36.0,23.98,21.57,22.24,25.62,2024-12-24 15:00:00
30.56,44.23,24.03,21.56,21.45,25.88,2024-12-24 15:15:00
28.81,41.38,23.81,22.31,23.27,25.21,2024-12-24 15:30:00
31.44,36.34,24.13,21.5,22.92,26.09,2024-12-24 15:45:00
33.24,36.63,23.94,21.91,24.11,25.0,2024-12-24 16:00:00
30.9,39.5,24.09,21.75,22.65,25.35,2024-12-24 16:15:00
31.47,41.65,24.1,22.88,21.83,25.81,2024-12-24 16:30:00
31.29,37.85,24.07,21.9,23.31,25.3,2024-12-24 16:45:00
30.08,43.73,24.04,22.18,22.43,25.23,2024-12-24 17:00:00
31.37,42.25,23.92,22.46,21.93,25.46,2024-12-24 17:15:00
27.56,42.27,23.94,21.05,24.16,25.66,2024-12-24 17:30:00
29.73,34.85,24.11,21.7,22.83,25.19,2024-12-24 17:45:00
32.46,41.39,24.05,21.98,22.5,25.48,2024-12-24 18:00:00
32.31,39.22,24.06,22.44,23.09,25.22,2024-12-24 18:15:00
31.15,39.37,23.91,21.29,22.22,25.4,2024-12-24 18:30:00
31.73,39.85,23.79,21.63,22.61,26.1,2024-12-24 18:45:00
30.73,44.16,24.13,21.9,22.59,25.18,2024-12-24 19:00:00
32.07,37.91,24.03,22.19,22.0,25.78,2024-12-24 19:15:00
29.12,36.28,23.94,21.89,23.08,25.34,2024-12-24 19:30:00
30.94,38.8,23.88,21.84,23.02,25.49,2024-12-24 19:45:00
31.76,38.58,23.92,22.12,22.45,25.34,2024-12-24 20:00:00
31.22,44.69,23.99,22.41,23.95,25.26,2024-12-24 20:15:00
29.44,40.82,23.92,21.9,23.58,25.42,2024-12-24 20:30:00
29.73,34.85,23.86,21.65,23.21,25.4,2024-12-24 20:45:00
31.2,36.53,24.02,22.57,21.61,25.82,2024-12-24 21:00:00
32.14,39.65,23.9,21.38,21.88,25.6,2024-12-24 21:15:00
31.72,38.71,23.96,21.68,22.09,25.65,2024-12-24 21:30:00
32.43,37.64,23.97,21.82,22.29,25.61,2024-12-24 21:45:00
29.9,35.0,23.79,22.01,23.1,25.16,2024-12-24 22:00:00
31.86,35.69,24.1,21.43,21.85,25.53,2024-12-24 22:15:00
30.19,42.05,24.1,22.18,21.71,25.48,2024-12-24 22:30:00
30.65,42.86,23.92,22.92,22.09,25.2,2024-12-24 22:45:00
32.11,34.57,23.88,22.45,21.41,25.18,2024-12-24 23:00:00
30.46,34.89,24.04,21.41,22.75,25.54,2024-12-24 23:15:00
32.46,34.18,23.86,21.68,22.53,25.7,2024-12-24 23:30:00
30.42,39.7,24.01,22.19,22.97,25.61,2024-12-24 23:45:00
33.09,42.11,24.1,22.8,21.99,25.46,2024-12-25 00:00:00
32.41,40.59,23.91,22.64,23.56,25.98,2024-12-25 00:15:00
31.53,39.1,24.03,22.76,22.44,25.78,2024-12-25 00:30:00
31.37,39.77,24.04,22.14,22.13,24.92,2024-12-25 00:45:00
30.72,43.56,24.04,22.46,21.72,25.0,2024-12-25 01:00:00
32.51,38.97,24.08,22.11,22.57,25.19,2024-12-25 01:15:00
31.37,43.08,24.07,21.64,21.74,25.18,2024-12-25 01:30:00
29.31,42.62,24.0,22.16,22.31,25.12,2024-12-25 01:45:00
29.59,38.45,24.12,21.63,21.9,25.33,2024-12-25 02:00:00
30.67,39.24,24.03,21.51,21.86,25.71,2024-12-25 02:15:00
30.13,39.87,24.27,21.31,23.8,25.6,2024-12-25 02:30:00
30.91,41.6,23.89,22.38,23.03,25.78,2024-12-25 02:45:00
30.3,43.01,23.99,22.42,23.46,25.62,2024-12-25 03:00:00
31.52,42.95,24.06,22.19,23.97,25.43,2024-12-25 03:15:00
32.75,38.96,23.96,22.05,21.66,25.44,2024-12-25 03:30:00
32.87,39.69,23.79,22.4,23.08,25.92,2024-12-25 03:45:00
28.96,42.76,24.03,21.79,23.04,25.4,2024-12-25 04:00:00
29.25,36.66,24.11,21.82,21.82,25.21,2024-12-25 04:15:00
30.02,43.98,23.98,22.46,23.15,25.37,2024-12-25 04:30:00
31.75,43.48,24.12,22.25,23.22,25.58,2024-12-25 04:45:00
29.18,37.68,24.12,21.6,24.09,25.66,2024-12-25 05:00:00
30.0,42.43,24.17,22.52,22.45,25.35,2024-12-25 05:15:00
31.6,37.76,23.97,22.34,21.67,25.17,2024-12-25 05:30:00
32.41,37.17,24.07,21.9,21.19,25.43,2024-12-25 05:45:00
30.6,40.69,23.96,21.84,22.56,25.59,2024-12-25 06:00:00
29.53,41.73,23.76,22.36,22.47,25.11,2024-12-25 06:15:00
30.38,38.85,23.95,22.27,21.83,26.06,2024-12-25 06:30:00
30.08,37.84,23.92,21.5,20.29,25.6,2024-12-25 06:45:00
31.2,41.42,23.84,21.6,22.56,25.75,2024-12-25 07:00:00
29.23,42.36,23.97,21.83,24.23,25.75,2024-12-25 07:15:00
32.27,40.72,23.93,22.31,23.72,25.36,2024-12-25 07:30:00
33.25,40.64,23.75,21.43,22.06,25.03,2024-12-25 07:45:00
32.16,37.74,24.27,21.71,22.91,25.68,2024-12-25 08:00:00
31.3,38.49,24.03,22.25,21.77,25.85,2024-12-25 08:15:00
30.4,37.13,23.97,21.79,20.67,25.84,2024-12-25 08:30:00
30.62,38.1,24.03,21.76,24.46,25.5,2024-12-25 08:45:00
30.06,42.57,24.02,21.81,23.68,25.38,2024-12-25 09:00:00
30.95,36.65,24.16,22.3,23.96,24.89,2024-12-25 09:15:00
32.17,40.1,24.06,22.07,23.81,25.71,2024-12-25 09:30:00
29.09,36.78,24.26,22.68,24.04,25.55,2024-12-25 09:45:00
31.23,37.66,23.89,22.32,20.13,24.79,2024-12-25 10:00:00
31.84,41.52,23.86,22.08,22.04,25.23,2024-12-25 10:15:00
28.83,35.95,23.88,21.95,22.41,25.42,2024-12-25 10:30:00
29.12,42.1,23.74,22.38,22.44,25.67,2024-12-25 10:45:00
29.53,41.09,24.03,21.62,22.57,25.56,2024-12-25 11:00:00
29.21,37.94,24.11,22.78,20.57,25.17,2024-12-25 11:15:00
29.32,37.19,23.89,22.06,21.1,25.81,2024-12-25 11:30:00
29.38,36.96,23.99,22.07,23.0,25.1,2024-12-25 11:45:00
33.81,37.37,24.03,22.1,21.55,25.03,2024-12-25 12:00:00
31.27,41.72,23.89,22.42,23.62,25.38,2024-12-25 12:15:00
32.09,33.93,24.15,22.85,23.18,25.46,2024-12-25 12:30:00
32.13,39.19,24.05,21.77,21.52,25.47,2024-12-25 12:45:00
31.31,40.23,24.15,21.63,22.5,25.67,2024-12-25 13:00:00
30.58,39.65,24.03,22.25,21.64,25.71,2024-12-25 13:15:00
30.18,45.72,23.98,22.28,21.94,25.42,2024-12-25 13:30:00
30.55,35.96,24.1,22.2,21.14,25.64,2024-12-25 13:45:00
30.01,41.83,23.89,22.19,22.84,25.05,2024-12-25 14:00:00
31.12,39.62,23.89,22.66,22.94,26.02,2024-12-25 14:30:00
30.69,40.8,24.02,21.94,22.37,25.69,2024-12-25 14:45:00
31.89,41.64,23.82,22.3,20.84,26.09,2024-12-25 15:00:00
31.47,41.49,23.95,22.42,23.28,25.11,2024-12-25 15:15:00
31.47,34.83,24.07,21.72,24.11,26.52,2024-12-25 15:30:00
30.28,43.73,23.84,22.12,23.82,25.4,2024-12-25 15:45:00
32.85,39.54,23.95,22.02,22.44,25.47,2024-12-25 16:00:00
32.0,43.25,24.01,22.0,24.32,24.99,2024-12-25 16:15:00
32.11,41.67,24.06,21.88,24.32,25.34,2024-12-25 16:30:00
29.93,39.2,24.13,22.18,23.11,25.39,2024-12-25 16:45:00
28.76,47.0,23.83,22.32,24.35,25.16,2024-12-25 17:00:00
32.11,42.37,23.95,21.72,22.45,25.3,2024-12-25 17:15:00
30.95,42.5,23.89,22.0,22.44,24.71,2024-12-25 17:30:00
31.98,36.89,23.88,22.44,21.54,24.77,2024-12-25 17:45:00
30.16,39.7,23.99,22.27,22.66,25.27,2024-12-25 18:00:00
31.76,40.41,24.0,21.88,22.4,25.11,2024-12-25 18:15:00
33.17,37.5,24.15,22.25,20.59,25.1,2024-12-25 18:30:00
29.42,36.15,23.98,22.07,21.74,25.85,2024-12-25 18:45:00
30.83,35.41,23.84,22.21,21.63,25.61,2024-12-25 19:00:00
31.23,38.12,24.08,22.63,21.96,24.85,2024-12-25 19:15:00
32.13,39.21,24.14,22.31,22.51,25.04,2024-12-25 19:30:00
31.73,45.8,23.85,22.92,24.26,25.14,2024-12-25 19:45:00
30.34,36.83,24.05,21.76,23.49,25.78,2024-12-25 20:00:00
29.48,39.13,23.85,22.14,21.92,25.52,2024-12-25 20:15:00
30.8,39.43,23.89,21.96,21.92,24.82,2024-12-25 20:30:00
29.91,45.69,23.96,22.51,22.41,25.31,2024-12-25 20:45:00
31.39,39.03,24.29,22.66,22.65,24.89,2024-12-25 21:00:00
30.09,39.35,23.86,21.73,23.28,25.47,2024-12-25 21:15:00
31.38,40.59,23.83,21.82,21.49,25.61,2024-12-25 21:30:00
31.98,39.33,24.08,21.57,21.69,25.37,2024-12-25 21:45:00
30.49,36.49,24.01,22.31,21.9,25.39,2024-12-25 22:00:00
32.14,37.35,23.93,22.32,23.04,25.48,2024-12-25 22:15:00
30.61,42.22,23.76,21.77,22.9,25.11,2024-12-25 22:30:00
28.7,39.61,23.88,22.33,22.85,24.77,2024-12-25 22:45:00
32.69,37.94,24.1,22.27,22.07,25.21,2024-12-25 23:00:00
32.26,35.71,23.97,21.97,22.17,25.18,2024-12-25 23:15:00
32.34,40.67,23.95,21.77,21.71,25.84,2024-12-25 23:30:00
31.88,38.76,23.91,22.24,22.2,25.38,2024-12-25 23:45:00
31.47,40.03,23.83,22.0,22.16,25.37,2024-12-26 00:00:00
29.23,40.88,24.04,21.8,23.16,25.36,2024-12-26 00:15:00
31.15,40.8,23.94,21.81,23.7,25.09,2024-12-26 00:30:00
31.16,42.18,24.11,21.87,22.62,25.54,2024-12-26 00:45:00
31.71,41.23,23.82,22.5,24.5,25.75,2024-12-26 01:00:00
32.88,42.73,24.11,22.18,23.56,25.36,2024-12-26 01:15:00
32.92,41.4,24.14,21.85,23.23,25.71,2024-12-26 01:30:00
32.46,43.15,24.07,22.05,21.05,24.89,2024-12-26 01:45:00
31.96,39.87,24.02,22.06,21.58,25.96,2024-12-26 02:00:00
30.46,40.19,23.98,22.26,22.35,25.69,2024-12-26 02:15:00
31.27,36.62,24.01,21.63,21.48,25.29,2024-12-26 02:30:00
30.54,36.94,24.11,22.56,24.12,25.56,2024-12-26 02:45:00
29.29,39.98,23.95,21.25,21.41,25.07,2024-12-26 03:00:00
30.61,40.08,23.85,21.63,19.86,25.59,2024-12-26 03:15:00
31.61,41.82,24.01,21.92,22.53,25.52,2024-12-26 03:30:00
31.45,38.42,23.89,21.68,23.08,25.78,2024-12-26 03:45:00
31.09,45.02,24.09,21.91,23.17,25.81,2024-12-26 04:00:00
31.15,39.22,24.19,22.24,22.69,26.04,2024-12-26 04:15:00
31.7,36.69,23.87,22.0,23.29,25.77,2024-12-26 04:30:00
29.83,37.32,23.97,21.62,23.23,25.68,2024-12-26 04:45:00
31.35,35.91,24.07,22.21,23.0,25.69,2024-12-26 05:00:00
30.86,39.04,23.87,21.96,22.21,25.31,2024-12-26 05:15:00
31.83,40.38,24.29,21.85,22.84,25.44,2024-12-26 05:30:00
31.3,41.05,23.96,22.06,23.35,25.92,2024-12-26 05:45:00
31.54,41.92,24.11,21.79,23.37,25.25,2024-12-26 06:00:00
30.45,37.2,23.85,22.42,23.13,25.69,2024-12-26 06:15:00
32.54,36.1,23.99,22.18,21.88,25.57,2024-12-26 06:30:00
